"","x"
"1",12
"2",13
"3",14
"4",13
"5",14
"6",14
"7",14
"8",11
"9",19
"10",14
"11",14
"12",16
"13",12
"14",12
"15",15
"16",13
"17",14
"18",15
"19",13
"20",13
"21",15
"22",16
"23",15
"24",12
"25",12
"26",14
"27",18
"28",12
"29",13
"30",12
"31",11
"32",10
"33",17
"34",13
"35",14
"36",17
"37",15
"38",16
"39",16
"40",13
"41",16
"42",15
"43",16
"44",14
"45",16
"46",17
"47",16
"48",15
"49",10
"50",15
"51",14
"52",13
"53",16
"54",13
"55",14
"56",7
"57",15
"58",18
"59",16
"60",16
"61",16
"62",13
"63",13
"64",15
"65",13
"66",14
"67",17
"68",14
"69",13
"70",14
"71",17
"72",13
"73",14
"74",16
"75",12
"76",14
"77",14
"78",13
"79",15
"80",16
"81",12
"82",18
"83",15
"84",17
"85",15
"86",12
"87",12
"88",13
"89",13
"90",16
"91",14
"92",14
"93",14
"94",12
"95",15
"96",18
"97",12
"98",11
"99",14
"100",12
"101",14
"102",13
"103",15
"104",14
"105",12
"106",11
"107",13
"108",12
"109",16
"110",13
"111",15
"112",15
"113",10
"114",17
"115",12
"116",12
"117",12
"118",13
"119",17
"120",15
"121",13
"122",14
"123",15
"124",15
"125",14
"126",15
"127",14
"128",15
"129",18
"130",17
"131",15
"132",13
"133",14
"134",16
"135",13
"136",13
"137",12
"138",12
"139",15
"140",11
"141",18
"142",15
"143",11
"144",12
"145",14
"146",14
"147",13
"148",13
"149",13
"150",12
"151",14
"152",17
"153",15
"154",14
"155",15
"156",12
"157",10
"158",12
"159",14
"160",16
"161",15
"162",17
"163",16
"164",12
"165",14
"166",13
"167",16
"168",15
"169",15
"170",14
"171",11
"172",14
"173",13
"174",13
"175",16
"176",14
"177",13
"178",18
"179",15
"180",11
"181",14
"182",14
"183",15
"184",18
"185",16
"186",13
"187",12
"188",15
"189",15
"190",13
"191",11
"192",15
"193",15
"194",13
"195",16
"196",12
"197",15
"198",15
"199",15
"200",13
"201",16
"202",15
"203",12
"204",12
"205",17
"206",14
"207",17
"208",13
"209",15
"210",14
"211",12
"212",13
"213",12
"214",14
"215",16
"216",16
"217",16
"218",18
"219",15
"220",14
"221",14
"222",13
"223",16
"224",15
"225",14
"226",13
"227",17
"228",17
"229",14
"230",11
"231",11
"232",14
"233",16
"234",18
"235",12
"236",17
"237",11
"238",15
"239",14
"240",16
"241",13
"242",14
"243",15
"244",16
"245",13
"246",13
"247",15
"248",11
"249",14
"250",12
"251",11
"252",15
"253",16
"254",13
"255",11
"256",14
"257",11
"258",13
"259",13
"260",14
"261",13
"262",12
"263",13
"264",16
"265",9
"266",11
"267",17
"268",13
"269",12
"270",13
"271",12
"272",13
"273",16
"274",13
"275",13
"276",15
"277",14
"278",13
"279",13
"280",15
"281",10
"282",12
"283",13
"284",11
"285",15
"286",14
"287",13
"288",13
"289",11
"290",16
"291",15
"292",13
"293",16
"294",13
"295",15
"296",12
"297",14
"298",14
"299",13
"300",16
"301",14
"302",15
"303",13
"304",15
"305",17
"306",15
"307",13
"308",14
"309",13
"310",15
"311",14
"312",15
"313",14
"314",12
"315",13
"316",13
"317",10
"318",12
"319",13
"320",14
"321",14
"322",15
"323",13
"324",16
"325",9
"326",12
"327",13
"328",15
"329",18
"330",16
"331",11
"332",17
"333",15
"334",12
"335",12
"336",14
"337",14
"338",10
"339",15
"340",15
"341",16
"342",14
"343",15
"344",13
"345",15
"346",10
"347",15
"348",15
"349",13
"350",14
"351",14
"352",12
"353",13
"354",11
"355",14
"356",16
"357",16
"358",12
"359",17
"360",13
"361",18
"362",12
"363",12
"364",14
"365",14
"366",12
"367",12
"368",14
"369",7
"370",17
"371",13
"372",14
"373",15
"374",10
"375",10
"376",12
"377",12
"378",19
"379",15
"380",14
"381",14
"382",12
"383",16
"384",15
"385",14
"386",12
"387",10
"388",12
"389",13
"390",11
"391",15
"392",12
"393",12
"394",15
"395",14
"396",14
"397",14
"398",13
"399",16
"400",14
"401",14
"402",19
"403",14
"404",16
"405",16
"406",14
"407",12
"408",16
"409",14
"410",11
"411",12
"412",14
"413",16
"414",14
"415",17
"416",15
"417",14
"418",13
"419",14
"420",16
"421",11
"422",15
"423",16
"424",11
"425",18
"426",12
"427",13
"428",11
"429",14
"430",15
"431",14
"432",12
"433",15
"434",13
"435",14
"436",14
"437",16
"438",11
