"","x"
"1",8
"2",6
"3",4
"4",6
"5",4
"6",6
"7",5
"8",6
"9",7
"10",6
"11",3
"12",7
"13",5
"14",6
"15",5
"16",5
"17",5
"18",7
"19",5
"20",7
"21",6
"22",8
"23",4
"24",6
"25",5
"26",5
"27",5
"28",6
"29",7
"30",3
"31",8
"32",8
"33",1
"34",5
"35",4
"36",5
"37",6
"38",7
"39",5
"40",6
"41",4
"42",6
"43",7
"44",7
"45",4
"46",6
"47",5
"48",8
"49",5
"50",5
"51",6
"52",3
"53",5
"54",3
"55",6
"56",3
"57",6
"58",6
"59",6
"60",7
"61",4
"62",5
"63",4
"64",7
"65",8
"66",6
"67",6
"68",8
"69",6
"70",5
"71",6
"72",4
"73",8
"74",5
"75",7
"76",7
"77",5
"78",5
"79",8
"80",5
"81",5
"82",4
"83",7
"84",7
"85",4
"86",7
"87",3
"88",7
"89",3
"90",3
"91",6
"92",5
"93",4
"94",4
"95",4
"96",6
"97",8
"98",8
"99",4
"100",6
"101",5
"102",5
"103",4
"104",5
"105",6
"106",7
"107",5
"108",6
"109",6
"110",6
"111",3
"112",5
"113",5
"114",3
"115",7
"116",5
"117",4
"118",10
"119",6
"120",4
"121",4
"122",7
"123",7
"124",6
"125",8
"126",3
"127",3
"128",6
"129",6
"130",7
"131",3
"132",5
"133",5
"134",7
"135",7
"136",5
"137",4
"138",5
"139",5
"140",5
"141",5
"142",4
"143",2
"144",6
"145",3
"146",6
"147",8
"148",6
"149",4
"150",7
"151",4
"152",5
"153",4
"154",4
"155",5
"156",6
"157",5
"158",7
"159",6
"160",9
"161",6
"162",5
"163",9
"164",5
"165",9
"166",5
"167",5
"168",4
"169",6
"170",8
"171",4
"172",4
"173",5
"174",5
"175",7
"176",6
"177",6
"178",7
"179",5
"180",5
"181",7
"182",6
"183",7
"184",7
"185",6
"186",6
"187",4
"188",6
"189",7
"190",5
"191",6
"192",5
"193",5
"194",5
"195",5
"196",3
"197",6
"198",6
"199",3
"200",6
"201",5
"202",8
"203",5
"204",7
"205",5
"206",6
"207",5
"208",7
"209",4
"210",6
"211",3
"212",7
"213",4
"214",5
"215",7
"216",3
"217",7
"218",4
"219",4
"220",6
"221",5
"222",3
"223",6
"224",6
"225",5
"226",4
"227",4
"228",3
"229",6
"230",5
"231",4
"232",5
"233",9
"234",4
"235",6
"236",5
"237",6
"238",7
"239",3
"240",7
"241",5
"242",7
"243",4
"244",4
"245",7
"246",4
"247",6
"248",7
"249",7
"250",3
"251",6
"252",3
"253",5
"254",8
"255",7
"256",5
"257",6
"258",6
"259",5
"260",6
