"","x"
"1",0
"2",2
"3",1
"4",1
"5",2
"6",2
"7",3
"8",2
"9",1
"10",4
"11",1
"12",1
"13",3
"14",3
"15",2
"16",2
"17",2
"18",4
"19",5
"20",3
"21",3
"22",2
"23",2
"24",3
"25",0
"26",1
"27",1
"28",3
"29",2
"30",3
"31",5
"32",3
"33",3
"34",1
"35",1
"36",0
"37",1
"38",2
"39",2
"40",2
"41",5
"42",1
"43",1
"44",1
"45",2
"46",4
"47",0
"48",3
"49",2
"50",2
"51",2
"52",1
"53",1
"54",2
"55",2
"56",2
"57",2
"58",3
"59",0
"60",0
"61",0
"62",4
"63",5
"64",1
"65",2
"66",2
"67",0
"68",1
"69",2
"70",2
"71",1
"72",2
"73",3
"74",3
"75",1
"76",3
"77",1
"78",1
"79",4
"80",1
"81",3
"82",0
"83",2
"84",3
"85",1
"86",3
"87",3
"88",5
"89",3
"90",1
"91",1
"92",1
"93",0
"94",2
"95",3
"96",4
"97",2
"98",3
"99",2
"100",3
"101",2
"102",1
"103",0
"104",0
"105",0
"106",4
"107",3
"108",3
"109",0
"110",3
"111",1
"112",3
"113",2
"114",2
"115",5
"116",3
"117",4
"118",4
"119",2
"120",2
"121",2
"122",2
"123",1
"124",2
"125",2
"126",3
"127",3
"128",1
"129",2
"130",2
"131",3
"132",2
"133",1
"134",4
"135",6
"136",3
"137",3
"138",0
"139",2
"140",3
"141",3
"142",1
"143",4
"144",2
"145",4
"146",1
"147",1
"148",3
"149",0
"150",2
"151",5
"152",3
"153",3
"154",1
"155",5
"156",3
"157",3
"158",2
"159",3
"160",2
"161",2
"162",4
"163",1
"164",3
"165",1
"166",7
"167",3
"168",2
"169",2
"170",4
"171",2
"172",0
"173",1
"174",0
"175",3
"176",2
"177",0
"178",2
"179",2
"180",2
"181",1
"182",0
"183",2
"184",5
"185",4
"186",3
"187",3
"188",3
"189",2
"190",2
"191",1
"192",5
"193",0
"194",3
"195",4
"196",0
"197",1
"198",2
"199",1
"200",2
"201",4
"202",1
"203",3
"204",4
"205",4
"206",4
"207",1
"208",3
"209",2
"210",0
"211",4
"212",3
"213",3
"214",2
"215",0
"216",3
"217",1
"218",5
"219",4
"220",3
"221",4
"222",3
"223",1
"224",3
"225",1
"226",1
"227",3
"228",3
"229",2
"230",1
"231",2
"232",1
"233",3
"234",3
"235",3
"236",4
"237",4
"238",3
"239",0
"240",3
"241",2
"242",4
"243",2
"244",2
"245",4
"246",4
"247",1
"248",1
"249",4
"250",0
"251",4
"252",4
"253",1
"254",4
"255",2
"256",1
"257",3
"258",1
"259",3
"260",1
"261",2
"262",2
"263",1
"264",3
"265",1
"266",3
"267",1
"268",2
"269",2
"270",4
"271",3
"272",0
"273",1
"274",3
"275",2
"276",1
"277",1
"278",1
"279",3
"280",2
"281",0
"282",0
"283",0
"284",1
"285",2
"286",2
"287",3
"288",1
"289",1
"290",2
"291",4
"292",1
"293",1
"294",4
"295",2
"296",5
"297",2
"298",4
"299",2
"300",3
"301",2
"302",0
"303",1
"304",1
"305",0
"306",3
"307",1
"308",3
"309",2
"310",0
"311",3
"312",0
"313",2
"314",2
"315",3
"316",1
"317",2
"318",4
"319",1
"320",1
"321",2
"322",2
"323",3
"324",1
"325",2
"326",1
"327",1
"328",6
"329",4
"330",1
"331",1
"332",2
"333",2
"334",2
"335",1
"336",3
"337",0
"338",4
"339",4
"340",4
"341",2
"342",0
"343",3
"344",1
"345",3
"346",3
"347",1
"348",3
"349",1
"350",2
"351",4
"352",4
"353",2
"354",3
"355",3
"356",0
"357",4
"358",3
"359",1
"360",1
"361",3
"362",1
"363",3
"364",4
"365",3
"366",0
"367",1
"368",3
"369",2
"370",0
"371",5
"372",3
"373",2
"374",6
"375",3
"376",1
"377",1
"378",0
"379",2
"380",1
"381",2
"382",3
"383",4
"384",1
"385",0
"386",1
"387",2
"388",1
"389",3
"390",2
"391",2
"392",1
"393",2
"394",2
"395",1
"396",2
"397",2
"398",2
"399",1
"400",1
"401",1
"402",2
"403",5
"404",1
"405",0
"406",3
"407",1
"408",3
"409",3
"410",4
"411",2
"412",5
"413",1
"414",5
"415",0
"416",4
"417",2
"418",1
"419",6
"420",3
"421",3
"422",1
"423",3
"424",1
"425",2
"426",2
"427",1
"428",4
"429",3
"430",0
"431",2
"432",3
"433",2
"434",0
"435",1
"436",0
"437",3
"438",2
"439",2
"440",1
"441",2
"442",1
"443",2
"444",2
"445",4
"446",4
"447",2
"448",1
"449",2
"450",1
"451",3
"452",1
"453",5
"454",2
"455",2
"456",2
"457",2
"458",2
"459",3
"460",0
"461",0
"462",0
"463",3
"464",4
"465",4
"466",2
"467",3
"468",1
"469",0
"470",5
"471",0
"472",2
"473",1
"474",3
"475",1
"476",2
"477",4
"478",2
"479",0
"480",0
"481",2
"482",4
"483",2
"484",3
"485",2
"486",5
"487",1
"488",4
"489",2
"490",1
"491",5
"492",1
"493",2
"494",0
"495",2
"496",2
"497",0
"498",4
"499",3
"500",0
"501",3
"502",4
"503",0
"504",4
"505",2
"506",4
"507",1
"508",0
"509",4
"510",5
"511",1
"512",2
"513",1
"514",5
"515",1
"516",1
"517",3
"518",4
"519",2
"520",0
"521",1
"522",6
"523",0
"524",1
"525",2
"526",1
"527",1
"528",0
"529",3
"530",2
"531",1
"532",1
"533",4
"534",3
"535",2
"536",1
"537",3
"538",3
"539",5
"540",0
"541",0
"542",2
"543",3
"544",3
"545",1
"546",2
"547",3
"548",1
"549",2
"550",3
"551",4
"552",2
"553",1
"554",4
"555",3
"556",4
"557",2
"558",0
"559",1
"560",1
"561",1
"562",1
"563",2
"564",5
"565",1
"566",5
"567",4
"568",1
"569",2
"570",4
"571",1
"572",1
"573",1
"574",5
"575",0
"576",3
"577",2
"578",0
"579",2
"580",4
"581",6
"582",3
"583",4
"584",1
"585",1
"586",5
"587",2
"588",2
"589",2
"590",4
"591",1
"592",3
"593",3
"594",4
"595",3
"596",1
"597",1
"598",2
"599",6
"600",5
"601",1
"602",4
"603",5
"604",2
"605",2
"606",2
"607",2
"608",2
"609",2
"610",0
"611",1
"612",2
"613",3
"614",4
"615",1
"616",5
"617",4
"618",1
"619",1
"620",3
"621",2
"622",2
"623",2
"624",0
"625",2
"626",2
"627",3
"628",2
"629",1
"630",0
"631",0
"632",3
"633",6
"634",1
"635",0
"636",5
"637",2
"638",2
"639",2
"640",2
"641",4
"642",3
"643",0
"644",2
"645",2
"646",3
"647",2
"648",0
"649",2
"650",2
"651",3
"652",2
"653",3
"654",5
"655",0
"656",2
"657",1
"658",3
"659",4
"660",3
"661",2
"662",4
"663",1
"664",2
"665",3
"666",4
"667",3
"668",1
"669",5
"670",1
"671",0
"672",3
"673",1
"674",0
"675",1
"676",3
"677",0
"678",1
"679",0
"680",3
"681",3
"682",5
"683",2
"684",4
"685",1
"686",1
"687",0
"688",2
"689",3
"690",2
"691",1
"692",2
"693",3
"694",3
"695",0
"696",4
"697",3
"698",3
"699",2
"700",3
"701",0
"702",1
"703",5
"704",0
"705",0
"706",3
"707",1
"708",3
"709",1
"710",4
"711",1
"712",3
"713",4
"714",1
"715",1
"716",2
"717",2
"718",3
"719",3
"720",1
"721",5
"722",3
"723",2
"724",2
"725",2
"726",2
"727",4
"728",2
"729",4
"730",4
"731",0
"732",1
"733",1
"734",1
"735",1
"736",1
"737",3
"738",3
"739",0
"740",4
"741",2
"742",5
"743",2
"744",3
"745",3
"746",2
"747",3
"748",3
"749",3
"750",2
"751",2
"752",0
"753",0
"754",2
"755",2
"756",2
"757",6
"758",2
"759",5
"760",2
"761",2
"762",1
"763",1
"764",1
"765",3
"766",3
"767",3
"768",5
"769",1
"770",4
"771",1
"772",4
"773",1
"774",2
"775",3
"776",4
"777",3
"778",3
"779",2
"780",2
"781",1
"782",1
"783",4
"784",1
"785",0
"786",2
"787",3
"788",5
"789",3
"790",1
"791",0
"792",3
"793",2
"794",0
"795",1
"796",1
"797",2
"798",4
"799",3
"800",2
"801",2
"802",2
"803",3
"804",0
"805",5
"806",2
"807",3
"808",3
"809",3
"810",3
"811",3
"812",3
"813",2
"814",6
"815",5
"816",2
"817",2
"818",2
"819",2
"820",4
"821",0
"822",1
"823",0
"824",0
"825",3
"826",0
"827",1
"828",2
"829",2
"830",2
"831",2
"832",3
"833",3
"834",3
"835",2
"836",2
"837",4
"838",4
"839",2
"840",3
"841",4
"842",3
"843",3
"844",4
"845",2
"846",3
"847",4
"848",2
"849",1
"850",2
"851",2
"852",1
"853",3
"854",1
"855",4
"856",2
"857",3
"858",2
"859",1
"860",1
"861",5
"862",4
"863",2
"864",5
"865",1
"866",2
"867",1
"868",5
"869",3
"870",1
"871",1
"872",3
"873",0
"874",3
"875",4
"876",3
"877",4
"878",3
"879",2
"880",1
"881",2
"882",2
"883",1
"884",2
"885",1
"886",0
"887",3
"888",6
"889",1
"890",1
"891",5
"892",1
"893",0
"894",3
"895",2
"896",4
"897",3
"898",2
"899",3
"900",1
"901",2
"902",2
"903",1
"904",1
"905",2
"906",5
"907",2
"908",2
"909",0
"910",3
"911",3
"912",1
"913",3
"914",1
"915",4
"916",1
"917",0
"918",4
"919",1
"920",3
"921",1
"922",1
"923",1
"924",2
"925",5
"926",2
"927",0
"928",3
"929",5
"930",1
"931",0
"932",1
"933",2
"934",2
"935",1
"936",2
"937",2
"938",0
"939",2
"940",2
"941",1
"942",2
"943",1
"944",3
"945",4
"946",2
"947",2
"948",5
"949",2
"950",2
"951",2
"952",1
"953",2
"954",1
"955",2
"956",2
"957",2
"958",3
"959",0
"960",1
"961",4
"962",1
"963",1
"964",2
"965",2
"966",1
"967",4
"968",2
"969",1
"970",6
"971",2
"972",5
"973",1
"974",1
"975",0
"976",0
"977",2
"978",1
"979",2
"980",1
"981",4
"982",0
"983",2
"984",5
"985",3
"986",4
"987",1
"988",1
"989",0
"990",1
"991",2
"992",1
"993",1
"994",4
"995",0
"996",0
"997",2
"998",2
"999",0
"1000",3
"1001",2
"1002",3
"1003",2
"1004",4
"1005",1
"1006",6
"1007",2
"1008",5
"1009",1
"1010",2
"1011",1
"1012",1
"1013",6
"1014",4
"1015",1
"1016",0
"1017",3
"1018",1
"1019",1
"1020",2
"1021",3
"1022",3
"1023",4
"1024",4
"1025",3
"1026",2
"1027",3
"1028",1
"1029",3
"1030",1
"1031",2
"1032",0
"1033",3
"1034",3
"1035",3
"1036",2
"1037",6
"1038",4
"1039",4
"1040",0
"1041",2
"1042",2
"1043",3
"1044",2
"1045",2
"1046",4
"1047",1
"1048",0
"1049",3
"1050",0
"1051",2
"1052",5
"1053",3
"1054",5
"1055",2
"1056",2
"1057",1
"1058",3
"1059",2
"1060",3
"1061",4
"1062",2
"1063",1
"1064",2
"1065",0
"1066",0
"1067",0
"1068",4
"1069",3
"1070",3
"1071",3
"1072",1
"1073",2
"1074",2
"1075",2
"1076",2
"1077",2
"1078",3
"1079",2
"1080",2
"1081",1
"1082",1
"1083",3
"1084",4
"1085",3
"1086",1
"1087",3
"1088",5
"1089",1
"1090",2
"1091",3
"1092",0
"1093",1
"1094",1
"1095",1
"1096",2
"1097",4
"1098",4
"1099",2
"1100",3
"1101",3
"1102",3
"1103",4
"1104",0
"1105",1
"1106",5
"1107",4
"1108",3
"1109",1
"1110",0
"1111",3
"1112",1
"1113",3
"1114",1
"1115",2
"1116",2
"1117",1
"1118",7
"1119",1
"1120",2
"1121",2
"1122",1
"1123",2
"1124",3
"1125",2
"1126",2
"1127",2
"1128",1
"1129",4
"1130",2
"1131",2
"1132",3
"1133",1
"1134",2
"1135",0
"1136",1
"1137",2
"1138",0
"1139",2
"1140",0
"1141",2
"1142",3
"1143",7
"1144",3
"1145",3
"1146",3
"1147",2
"1148",2
"1149",4
"1150",2
"1151",2
"1152",2
"1153",2
"1154",1
"1155",0
"1156",4
"1157",3
"1158",2
"1159",3
"1160",1
"1161",0
"1162",2
"1163",4
"1164",0
"1165",3
"1166",1
"1167",2
"1168",4
"1169",2
"1170",3
"1171",1
"1172",1
"1173",2
"1174",2
"1175",1
"1176",2
"1177",0
"1178",3
"1179",3
"1180",1
"1181",5
"1182",3
"1183",3
"1184",2
"1185",0
"1186",3
"1187",2
"1188",4
"1189",3
"1190",0
"1191",2
"1192",3
"1193",2
"1194",1
"1195",1
"1196",1
"1197",1
"1198",2
"1199",4
"1200",2
"1201",3
"1202",2
"1203",4
"1204",2
"1205",2
"1206",2
"1207",2
"1208",7
"1209",1
"1210",2
"1211",4
"1212",3
"1213",0
"1214",1
"1215",1
"1216",5
"1217",3
"1218",2
"1219",5
"1220",2
"1221",3
"1222",3
"1223",3
"1224",2
"1225",3
"1226",2
"1227",2
"1228",5
"1229",2
"1230",1
"1231",1
"1232",1
"1233",3
"1234",0
"1235",2
"1236",1
"1237",5
"1238",2
"1239",1
"1240",3
"1241",1
"1242",3
"1243",2
"1244",3
"1245",1
"1246",2
"1247",1
"1248",5
"1249",1
"1250",4
