"","x"
"1",5
"2",7
"3",11
"4",7
"5",7
"6",4
"7",7
"8",9
"9",7
"10",11
"11",6
"12",7
"13",7
"14",7
"15",7
"16",7
"17",9
"18",5
"19",5
"20",6
"21",7
"22",6
"23",10
"24",7
"25",4
"26",9
"27",6
"28",6
"29",8
"30",2
"31",9
"32",6
"33",8
"34",5
"35",6
"36",5
"37",8
"38",5
"39",10
"40",5
"41",7
"42",7
"43",9
"44",4
"45",9
"46",7
"47",10
"48",11
"49",10
"50",7
"51",10
"52",10
"53",6
"54",7
"55",9
"56",5
"57",7
"58",2
"59",5
"60",6
"61",7
"62",6
"63",8
"64",11
"65",6
"66",5
"67",3
"68",9
"69",4
"70",8
"71",9
"72",10
"73",7
"74",3
"75",5
"76",4
"77",7
"78",7
"79",9
"80",11
"81",6
"82",6
"83",8
"84",8
"85",7
"86",10
"87",8
"88",6
"89",8
"90",6
"91",7
"92",5
"93",5
"94",10
"95",7
"96",1
"97",3
"98",7
"99",4
"100",6
"101",11
"102",5
"103",4
"104",7
"105",9
"106",5
"107",4
"108",5
"109",6
"110",8
"111",2
"112",7
"113",5
"114",8
"115",5
"116",7
"117",10
"118",6
"119",11
"120",4
"121",4
"122",4
"123",5
"124",7
"125",7
"126",8
"127",9
"128",8
"129",6
"130",9
"131",7
"132",6
"133",7
"134",3
"135",7
"136",7
"137",10
"138",6
"139",8
"140",7
"141",9
"142",7
"143",8
"144",5
"145",2
"146",10
"147",8
"148",4
"149",9
"150",4
"151",2
"152",0
"153",5
"154",7
"155",5
"156",8
"157",7
"158",6
"159",8
"160",3
"161",7
"162",4
"163",8
"164",8
"165",5
"166",6
"167",7
"168",4
"169",4
"170",10
"171",9
"172",6
"173",6
"174",8
"175",6
"176",6
"177",7
"178",9
"179",4
"180",2
"181",7
"182",2
"183",8
"184",5
"185",8
"186",5
"187",6
"188",2
"189",4
"190",6
"191",9
"192",6
"193",7
"194",4
"195",5
"196",7
"197",5
"198",8
"199",5
"200",7
"201",9
"202",8
"203",7
"204",7
"205",8
"206",7
"207",8
"208",7
"209",6
"210",7
"211",7
"212",5
"213",5
"214",6
"215",6
"216",4
"217",6
"218",6
"219",11
"220",7
"221",9
"222",7
"223",6
"224",5
"225",5
"226",8
"227",5
"228",7
"229",8
"230",7
"231",7
"232",7
"233",8
"234",11
"235",6
"236",4
"237",4
"238",5
"239",3
"240",7
"241",9
"242",6
"243",5
"244",10
"245",7
"246",8
"247",8
"248",13
"249",8
"250",3
"251",5
"252",9
"253",3
"254",6
"255",7
"256",8
"257",7
"258",7
"259",7
"260",7
"261",6
"262",5
"263",9
"264",6
"265",7
"266",5
"267",5
"268",6
"269",6
"270",5
"271",6
"272",8
"273",1
"274",7
"275",4
"276",7
"277",6
"278",8
"279",7
"280",7
"281",6
"282",4
"283",6
"284",3
"285",6
"286",9
"287",6
"288",6
"289",7
"290",7
"291",5
"292",10
"293",11
"294",6
"295",3
"296",9
"297",10
"298",6
"299",6
"300",8
"301",9
"302",6
"303",5
"304",7
"305",10
"306",8
"307",3
"308",11
"309",5
"310",8
"311",6
"312",8
"313",3
"314",8
"315",8
"316",8
"317",11
"318",6
"319",4
"320",4
"321",9
"322",4
"323",7
"324",8
"325",3
"326",8
"327",9
"328",8
"329",9
"330",4
"331",5
"332",8
"333",6
"334",5
"335",6
"336",4
"337",7
"338",8
"339",6
"340",5
"341",1
"342",9
"343",5
"344",7
"345",9
"346",6
"347",7
"348",6
"349",8
"350",5
"351",6
"352",10
"353",8
"354",8
"355",6
"356",3
"357",6
"358",8
"359",6
"360",9
"361",6
"362",8
"363",6
"364",6
"365",1
"366",9
"367",9
"368",3
"369",7
"370",9
"371",6
"372",4
"373",8
"374",6
"375",8
"376",3
"377",7
"378",3
"379",7
"380",7
"381",6
"382",4
"383",3
"384",8
"385",6
"386",6
"387",8
"388",7
"389",9
"390",7
"391",9
"392",8
"393",8
"394",6
"395",6
"396",7
"397",5
"398",8
"399",6
"400",10
"401",7
"402",8
"403",4
"404",6
"405",10
"406",9
"407",8
"408",6
"409",7
"410",11
"411",10
"412",4
"413",8
"414",7
"415",4
"416",6
"417",9
"418",9
"419",7
"420",8
"421",5
"422",4
"423",6
"424",6
"425",6
"426",6
"427",6
"428",9
"429",7
"430",3
"431",1
"432",4
"433",4
"434",6
"435",6
"436",8
"437",5
"438",11
"439",6
"440",1
"441",9
"442",7
"443",5
"444",4
"445",8
"446",7
"447",4
"448",10
"449",10
"450",8
"451",9
"452",10
"453",9
"454",9
"455",9
"456",7
"457",6
"458",9
"459",11
"460",9
"461",5
"462",6
"463",6
"464",2
"465",6
"466",6
"467",9
"468",8
"469",3
"470",3
"471",7
"472",9
"473",10
"474",4
"475",4
"476",7
"477",8
"478",8
"479",10
"480",7
"481",8
"482",6
"483",5
"484",9
"485",4
"486",7
"487",5
"488",5
"489",8
"490",2
"491",5
"492",9
"493",8
"494",2
"495",6
"496",2
"497",7
"498",5
"499",6
"500",4
"501",9
"502",8
"503",9
"504",6
"505",11
"506",3
"507",9
"508",5
"509",8
"510",6
"511",6
"512",9
"513",10
"514",10
"515",11
"516",7
"517",6
"518",4
"519",5
"520",10
"521",13
"522",7
"523",7
"524",6
"525",7
"526",6
"527",8
"528",10
"529",1
"530",3
"531",11
"532",8
"533",7
"534",8
"535",5
"536",5
"537",4
"538",8
"539",6
"540",3
"541",8
"542",7
"543",8
