"","x"
"1",10
"2",9
"3",7
"4",11
"5",9
"6",9
"7",6
"8",8
"9",9
"10",9
"11",10
"12",6
"13",11
"14",9
"15",15
"16",7
"17",6
"18",8
"19",11
"20",9
"21",9
"22",8
"23",8
"24",8
"25",10
"26",10
"27",11
"28",10
"29",12
"30",11
"31",10
"32",9
"33",10
"34",9
"35",12
"36",6
"37",10
"38",9
"39",9
"40",8
"41",8
"42",4
"43",8
"44",11
"45",7
"46",8
"47",5
"48",11
"49",9
"50",9
"51",6
"52",14
"53",9
"54",13
"55",6
"56",12
"57",14
"58",6
"59",6
"60",12
"61",8
"62",9
"63",10
"64",10
"65",6
"66",10
"67",13
"68",10
"69",12
"70",12
"71",9
"72",12
"73",9
"74",10
"75",13
"76",12
"77",9
"78",9
"79",6
"80",12
"81",9
"82",9
"83",9
"84",14
"85",7
"86",14
"87",13
"88",5
"89",8
"90",12
"91",8
"92",12
"93",10
"94",10
"95",10
"96",8
"97",10
"98",13
"99",11
"100",9
"101",10
"102",11
"103",6
"104",9
"105",11
"106",9
"107",5
"108",9
"109",9
"110",10
"111",7
"112",6
"113",13
"114",11
"115",10
"116",10
"117",12
"118",11
"119",10
"120",11
"121",7
"122",12
"123",9
"124",13
"125",11
"126",9
"127",9
"128",12
"129",10
"130",7
"131",6
"132",11
"133",11
"134",9
"135",11
"136",10
"137",11
"138",8
"139",10
"140",12
"141",9
"142",4
"143",10
"144",8
"145",11
"146",7
"147",11
"148",12
"149",9
"150",10
"151",12
"152",11
"153",15
"154",7
"155",9
"156",5
"157",14
"158",12
"159",7
"160",9
"161",12
"162",6
"163",10
"164",10
"165",8
"166",8
"167",10
"168",7
"169",6
"170",5
"171",12
"172",6
"173",8
"174",11
"175",9
"176",7
"177",8
"178",12
"179",8
"180",7
"181",11
"182",11
"183",7
"184",3
"185",7
"186",11
"187",10
"188",10
"189",12
"190",5
"191",9
"192",9
"193",13
"194",8
"195",13
"196",13
"197",9
"198",10
"199",13
"200",9
"201",11
"202",6
"203",8
"204",10
"205",6
"206",5
"207",10
"208",9
"209",10
"210",7
"211",8
"212",6
"213",7
"214",9
"215",6
"216",9
"217",8
"218",9
"219",7
"220",6
"221",10
"222",11
"223",12
"224",9
"225",8
"226",11
"227",12
"228",8
"229",11
"230",10
"231",12
"232",10
"233",10
"234",7
"235",7
"236",16
"237",9
"238",11
"239",12
"240",10
"241",11
"242",4
"243",7
"244",9
"245",8
"246",10
"247",10
"248",15
"249",11
"250",7
"251",10
"252",10
"253",8
"254",9
"255",8
"256",8
"257",6
"258",9
"259",10
"260",12
"261",11
"262",11
"263",5
"264",10
"265",9
"266",14
"267",5
"268",6
"269",9
"270",8
"271",11
"272",4
"273",12
"274",14
"275",7
"276",10
"277",7
"278",13
"279",9
"280",9
"281",9
"282",9
"283",9
"284",12
"285",11
"286",9
"287",9
"288",15
"289",9
"290",7
"291",7
"292",7
"293",11
"294",8
"295",6
"296",7
"297",7
"298",5
"299",9
"300",10
"301",12
"302",8
"303",11
"304",8
"305",8
"306",15
"307",11
"308",8
"309",9
"310",14
