"","x"
"1",19
"2",20
"3",17
"4",20
"5",22
"6",18
"7",17
"8",23
"9",15
"10",18
"11",13
"12",17
"13",25
"14",24
"15",23
"16",21
"17",14
"18",16
"19",23
"20",22
"21",16
"22",18
"23",20
"24",19
"25",18
"26",17
"27",18
"28",19
"29",22
"30",23
"31",22
"32",20
"33",21
"34",13
"35",16
"36",22
"37",14
"38",25
"39",18
"40",25
"41",24
"42",19
"43",21
"44",22
"45",23
"46",16
"47",18
"48",13
"49",19
"50",20
"51",16
"52",25
"53",18
"54",20
"55",19
"56",23
"57",20
"58",23
"59",18
"60",24
"61",21
"62",19
"63",23
"64",18
"65",21
"66",18
"67",20
"68",22
"69",21
"70",20
"71",18
"72",17
"73",22
"74",23
"75",21
"76",15
"77",19
"78",17
"79",18
"80",17
"81",16
"82",15
"83",22
"84",20
"85",16
"86",22
"87",22
"88",21
"89",18
"90",24
"91",17
"92",21
"93",19
"94",21
"95",18
"96",25
"97",20
"98",19
"99",19
"100",17
"101",20
"102",21
"103",23
"104",19
"105",18
"106",21
"107",19
"108",18
"109",20
"110",19
"111",16
"112",21
"113",20
"114",19
"115",23
"116",17
"117",23
"118",19
"119",18
"120",22
"121",23
"122",23
"123",20
"124",21
"125",17
"126",15
"127",24
"128",26
"129",16
"130",15
"131",21
"132",21
"133",18
"134",18
"135",20
"136",21
"137",20
"138",19
"139",19
"140",21
"141",21
"142",23
"143",21
"144",19
"145",20
"146",19
"147",18
"148",25
"149",16
"150",20
"151",18
"152",20
"153",21
"154",21
"155",20
"156",21
"157",21
"158",19
"159",19
"160",21
"161",22
"162",24
"163",20
"164",20
"165",18
"166",22
"167",20
"168",21
"169",19
"170",17
"171",21
"172",24
"173",24
"174",18
"175",25
"176",20
"177",20
"178",15
"179",21
"180",19
"181",22
"182",23
"183",18
"184",18
"185",21
"186",21
"187",19
"188",25
"189",14
"190",19
"191",23
"192",21
"193",23
"194",23
"195",21
"196",16
"197",18
"198",17
"199",22
"200",19
"201",15
"202",19
"203",23
"204",21
"205",22
"206",20
"207",16
"208",17
"209",21
"210",21
"211",18
"212",23
"213",21
"214",17
"215",21
"216",20
"217",22
"218",22
"219",21
"220",16
"221",24
"222",17
"223",18
"224",18
"225",17
"226",21
"227",24
"228",17
"229",17
"230",22
"231",23
"232",13
"233",23
"234",19
"235",22
"236",19
"237",25
"238",18
"239",21
"240",15
"241",19
"242",23
"243",18
"244",23
"245",19
"246",20
"247",21
"248",16
"249",19
"250",24
"251",18
"252",22
"253",22
"254",23
"255",24
"256",17
"257",22
"258",17
"259",18
"260",14
"261",19
"262",14
"263",19
"264",19
"265",18
"266",14
"267",20
"268",23
"269",23
"270",17
"271",22
"272",22
"273",20
"274",22
"275",21
"276",20
"277",18
"278",22
"279",19
"280",21
"281",19
"282",19
"283",12
"284",20
"285",21
"286",23
"287",15
"288",24
"289",22
"290",24
"291",22
"292",22
"293",20
"294",21
"295",19
"296",20
"297",18
"298",23
"299",19
"300",20
"301",21
"302",17
"303",18
"304",23
"305",17
"306",21
"307",24
"308",20
"309",19
"310",17
"311",20
"312",20
"313",17
"314",22
"315",26
"316",22
"317",21
"318",25
"319",20
"320",19
"321",21
"322",17
"323",17
"324",19
"325",18
"326",20
"327",18
"328",20
"329",21
"330",21
"331",19
"332",22
"333",19
"334",21
"335",20
"336",23
"337",21
"338",18
"339",16
"340",24
"341",21
"342",20
"343",21
"344",17
"345",23
"346",20
"347",19
"348",22
"349",17
"350",23
"351",22
"352",16
"353",20
"354",21
"355",20
"356",19
"357",22
"358",19
"359",19
"360",21
"361",19
"362",21
"363",21
"364",14
"365",18
"366",21
"367",20
"368",22
"369",22
"370",22
"371",20
"372",23
"373",15
"374",17
"375",24
"376",22
"377",18
"378",20
"379",14
"380",16
"381",14
"382",16
"383",22
"384",17
"385",24
"386",22
"387",18
"388",23
"389",19
"390",17
"391",19
"392",17
"393",20
"394",21
"395",23
"396",23
"397",18
"398",14
"399",19
"400",18
"401",19
"402",23
"403",20
"404",16
"405",19
"406",14
"407",19
"408",19
"409",20
"410",19
"411",17
"412",23
"413",20
"414",19
"415",24
"416",22
"417",22
"418",15
"419",19
"420",18
"421",17
"422",18
"423",24
"424",21
"425",23
"426",17
"427",22
"428",24
"429",26
"430",20
"431",17
"432",21
"433",20
"434",18
"435",23
"436",19
"437",21
"438",23
"439",20
"440",25
"441",20
"442",20
"443",20
"444",23
"445",20
"446",16
"447",21
"448",17
"449",19
"450",17
"451",25
"452",20
"453",22
"454",19
"455",21
"456",17
"457",17
"458",20
"459",20
"460",17
"461",21
"462",17
"463",16
"464",24
"465",16
"466",23
"467",17
"468",21
"469",13
"470",18
"471",20
"472",22
"473",20
"474",19
"475",19
"476",14
"477",22
"478",19
"479",21
"480",24
"481",23
"482",19
"483",18
"484",19
"485",18
"486",22
"487",22
"488",16
"489",21
"490",24
"491",22
"492",24
"493",23
"494",24
"495",18
"496",20
"497",18
"498",23
"499",20
"500",21
"501",16
"502",23
"503",21
"504",23
"505",22
"506",19
"507",22
"508",21
"509",20
"510",17
"511",22
"512",22
"513",22
"514",22
"515",19
"516",21
"517",12
"518",22
"519",24
"520",19
"521",24
"522",24
"523",22
"524",18
"525",24
"526",18
"527",15
"528",17
"529",18
"530",17
"531",19
"532",16
"533",18
"534",19
"535",19
"536",19
"537",16
"538",18
"539",21
"540",19
"541",18
"542",15
"543",23
"544",19
"545",19
"546",21
"547",21
"548",18
"549",21
"550",17
"551",22
"552",22
"553",19
"554",23
"555",23
"556",20
"557",22
"558",19
"559",20
"560",20
"561",13
"562",16
"563",16
"564",15
"565",18
"566",21
"567",17
"568",20
"569",20
"570",24
"571",16
"572",16
"573",22
"574",18
"575",20
"576",19
"577",23
"578",19
"579",20
"580",18
"581",17
"582",23
"583",21
"584",13
"585",22
"586",18
"587",24
"588",20
"589",21
"590",19
"591",21
"592",20
"593",14
"594",17
"595",19
"596",18
"597",20
"598",15
"599",19
"600",21
"601",20
"602",16
"603",17
"604",21
"605",21
"606",24
"607",18
"608",19
"609",22
"610",21
"611",19
"612",20
"613",19
"614",23
"615",24
"616",18
"617",18
"618",14
"619",16
"620",18
"621",20
"622",21
"623",18
"624",23
"625",19
"626",18
"627",22
"628",20
"629",15
"630",20
"631",24
"632",20
"633",24
"634",19
"635",18
"636",18
"637",24
"638",19
"639",18
"640",21
"641",20
"642",21
"643",20
"644",21
"645",23
"646",21
"647",18
"648",25
"649",20
"650",16
"651",19
"652",23
"653",18
"654",21
"655",17
"656",26
"657",19
"658",20
"659",19
"660",18
"661",18
"662",22
"663",20
"664",24
"665",15
"666",20
"667",22
"668",18
"669",21
"670",20
"671",20
"672",19
"673",18
"674",18
"675",20
"676",18
"677",17
"678",20
"679",18
"680",19
"681",20
"682",18
"683",17
"684",13
"685",18
"686",24
"687",16
"688",17
"689",21
"690",25
"691",18
"692",23
"693",18
"694",24
"695",13
"696",20
"697",22
"698",23
"699",23
"700",18
"701",24
"702",20
"703",21
"704",14
"705",16
"706",20
"707",18
"708",13
"709",15
"710",19
"711",21
"712",19
"713",16
"714",24
"715",18
"716",21
"717",21
"718",20
"719",22
"720",19
"721",17
"722",23
"723",18
"724",16
"725",24
"726",19
"727",13
"728",21
"729",22
"730",24
"731",23
"732",21
"733",18
"734",18
"735",18
"736",26
"737",21
"738",18
"739",20
"740",20
"741",23
"742",20
"743",14
"744",15
"745",22
"746",23
"747",24
"748",16
"749",23
"750",21
"751",20
"752",18
"753",21
"754",20
"755",18
"756",18
"757",21
"758",21
"759",16
"760",21
"761",19
"762",18
"763",17
"764",22
"765",18
"766",21
"767",21
"768",21
"769",16
"770",24
"771",17
"772",21
"773",21
"774",19
"775",19
"776",19
"777",25
"778",15
"779",24
"780",17
"781",20
"782",19
"783",18
"784",20
"785",16
"786",22
"787",18
"788",23
"789",22
"790",20
"791",18
"792",23
"793",19
"794",24
"795",19
"796",22
"797",21
"798",22
"799",14
"800",20
"801",22
"802",21
"803",16
"804",23
"805",18
"806",21
"807",22
"808",20
"809",18
"810",18
"811",21
"812",23
"813",20
"814",22
"815",22
"816",23
"817",22
"818",18
"819",23
"820",19
"821",22
"822",19
"823",18
"824",18
"825",17
"826",21
"827",24
"828",22
"829",20
"830",20
"831",14
"832",24
"833",20
"834",18
"835",23
"836",25
"837",19
"838",19
"839",16
"840",15
"841",21
"842",16
"843",24
"844",17
"845",17
"846",18
"847",18
"848",24
"849",18
"850",23
"851",19
"852",15
"853",19
"854",22
"855",21
"856",17
"857",22
"858",18
"859",18
"860",16
"861",20
"862",20
"863",19
"864",17
"865",21
"866",17
"867",22
"868",23
"869",17
"870",15
"871",15
"872",16
"873",25
"874",18
"875",20
"876",22
"877",22
"878",20
"879",23
"880",24
"881",23
"882",21
"883",18
"884",18
"885",20
"886",17
"887",18
"888",17
"889",25
"890",23
"891",21
"892",18
"893",18
"894",17
"895",20
"896",16
"897",24
"898",20
"899",16
"900",20
"901",19
"902",25
"903",24
"904",26
"905",20
"906",15
"907",23
"908",17
"909",18
"910",20
"911",18
"912",24
"913",21
"914",24
"915",23
"916",22
"917",19
"918",21
"919",19
"920",21
"921",12
"922",21
"923",17
"924",19
"925",21
"926",23
"927",18
"928",22
"929",25
"930",14
"931",20
"932",21
"933",16
"934",18
"935",22
"936",16
"937",21
"938",19
"939",22
"940",13
"941",19
"942",26
"943",17
"944",20
"945",18
"946",19
"947",21
"948",21
"949",21
"950",24
"951",16
"952",15
"953",17
"954",20
"955",16
"956",18
"957",23
"958",19
"959",22
"960",23
"961",16
"962",22
"963",17
"964",17
"965",20
"966",21
"967",19
"968",12
"969",22
"970",19
"971",23
"972",18
"973",23
"974",20
"975",19
"976",20
"977",19
"978",21
"979",24
"980",16
"981",22
"982",21
"983",21
"984",20
"985",21
"986",19
"987",20
"988",13
"989",16
"990",18
"991",24
"992",20
"993",16
"994",24
"995",25
"996",22
"997",18
"998",18
"999",17
"1000",21
"1001",21
"1002",23
"1003",24
"1004",18
"1005",17
"1006",20
"1007",25
"1008",20
"1009",24
"1010",20
"1011",18
"1012",18
"1013",22
"1014",20
"1015",23
"1016",18
"1017",17
"1018",23
"1019",24
"1020",21
"1021",21
"1022",21
"1023",18
"1024",23
"1025",17
"1026",21
"1027",19
"1028",21
"1029",17
"1030",21
"1031",17
"1032",18
"1033",18
"1034",16
"1035",20
"1036",18
"1037",23
"1038",17
"1039",19
"1040",20
"1041",19
"1042",21
"1043",19
"1044",18
"1045",25
"1046",23
"1047",17
"1048",21
"1049",21
"1050",20
"1051",24
"1052",16
"1053",24
"1054",17
"1055",17
"1056",21
"1057",20
"1058",19
"1059",17
"1060",18
"1061",19
"1062",19
"1063",17
"1064",20
"1065",20
"1066",17
"1067",19
"1068",23
"1069",20
"1070",21
"1071",16
"1072",16
"1073",17
"1074",20
"1075",21
"1076",16
"1077",18
"1078",16
"1079",18
"1080",18
"1081",17
"1082",20
"1083",18
"1084",23
"1085",15
"1086",20
"1087",22
"1088",19
"1089",23
"1090",20
"1091",21
"1092",19
"1093",22
"1094",17
"1095",16
"1096",24
"1097",16
"1098",17
"1099",17
"1100",21
"1101",19
"1102",17
"1103",23
"1104",13
"1105",22
"1106",22
"1107",24
"1108",22
"1109",22
"1110",16
"1111",19
"1112",21
"1113",19
"1114",22
"1115",22
"1116",18
"1117",20
"1118",18
