"","x"
"1",8
"2",3
"3",4
"4",4
"5",6
"6",8
"7",7
"8",10
"9",7
"10",6
"11",6
"12",7
"13",8
"14",3
"15",8
"16",8
"17",9
"18",8
"19",9
"20",4
"21",6
"22",8
"23",7
"24",7
"25",8
"26",8
"27",4
"28",7
"29",7
"30",6
"31",11
"32",8
"33",5
"34",8
"35",9
"36",6
"37",8
"38",6
"39",3
"40",3
"41",5
"42",9
"43",5
"44",5
"45",8
"46",4
"47",8
"48",10
"49",5
"50",6
"51",7
"52",4
"53",5
"54",9
"55",9
"56",7
"57",9
"58",11
"59",6
"60",8
"61",6
"62",5
"63",8
"64",2
"65",5
"66",8
"67",1
"68",8
"69",8
"70",5
"71",10
"72",9
"73",6
"74",6
"75",7
"76",8
"77",8
"78",8
"79",5
"80",9
"81",8
"82",6
"83",8
"84",5
"85",8
"86",10
"87",5
"88",4
"89",9
"90",8
"91",7
"92",9
"93",5
"94",3
"95",3
"96",7
"97",6
"98",6
"99",6
"100",9
"101",6
"102",7
"103",9
"104",5
"105",8
"106",4
"107",8
"108",8
"109",9
"110",6
"111",12
"112",3
"113",6
"114",10
"115",7
"116",7
"117",3
"118",8
"119",6
"120",4
"121",7
"122",5
"123",10
"124",7
"125",5
"126",7
"127",8
"128",8
"129",5
"130",3
"131",8
"132",6
"133",7
"134",8
"135",8
"136",5
"137",6
"138",5
"139",5
"140",7
"141",5
"142",9
"143",4
"144",9
"145",3
"146",7
"147",7
"148",8
"149",6
"150",6
"151",8
"152",9
"153",9
"154",10
"155",8
"156",4
"157",10
"158",9
"159",5
"160",10
"161",6
"162",5
"163",8
"164",8
"165",4
"166",6
"167",10
"168",8
"169",3
"170",6
"171",9
"172",5
"173",8
"174",4
"175",7
"176",9
"177",10
"178",11
"179",9
"180",8
"181",5
"182",8
"183",9
"184",8
"185",10
"186",11
"187",9
"188",9
"189",5
"190",7
"191",5
"192",8
"193",10
"194",5
"195",7
"196",10
"197",6
"198",5
"199",5
"200",7
"201",8
"202",7
"203",8
"204",6
"205",7
"206",4
"207",6
"208",5
"209",4
"210",8
"211",8
"212",6
"213",7
"214",7
"215",7
"216",7
"217",7
"218",7
"219",8
"220",8
"221",4
"222",5
"223",8
"224",6
"225",10
"226",10
"227",5
"228",5
"229",8
"230",9
"231",9
"232",7
"233",8
"234",9
"235",8
"236",8
"237",6
"238",9
"239",8
"240",6
"241",8
"242",7
"243",5
"244",7
"245",8
"246",7
"247",7
"248",5
"249",9
"250",9
"251",7
"252",6
"253",7
"254",7
"255",4
"256",10
"257",10
"258",3
"259",8
"260",6
"261",8
"262",4
"263",4
"264",5
"265",10
"266",8
"267",7
"268",3
"269",8
"270",6
"271",8
"272",7
"273",8
"274",7
"275",7
"276",5
"277",8
"278",4
"279",7
"280",1
"281",5
"282",5
"283",9
"284",7
"285",6
"286",9
"287",6
"288",7
"289",6
"290",4
"291",8
"292",6
"293",11
"294",9
"295",5
"296",6
"297",10
"298",9
"299",3
"300",5
"301",7
"302",10
"303",5
"304",6
"305",7
"306",5
"307",9
"308",6
"309",5
"310",10
"311",6
"312",9
"313",7
"314",8
"315",5
"316",3
"317",5
"318",5
"319",8
"320",8
"321",8
"322",8
"323",9
"324",7
"325",8
"326",5
"327",11
"328",7
"329",7
"330",8
"331",6
"332",7
"333",13
"334",11
"335",10
"336",10
"337",8
"338",6
"339",7
"340",8
"341",6
"342",8
"343",8
"344",7
"345",10
"346",5
"347",5
"348",6
"349",7
"350",6
"351",9
"352",5
"353",4
"354",2
"355",7
"356",8
"357",7
"358",10
"359",9
"360",7
"361",9
"362",9
"363",5
"364",10
"365",8
"366",3
"367",10
"368",1
"369",6
"370",8
"371",4
"372",7
"373",5
"374",5
"375",7
"376",4
"377",5
"378",7
"379",5
"380",8
"381",7
"382",7
"383",8
"384",4
"385",7
"386",4
"387",5
"388",7
"389",6
"390",9
"391",7
"392",9
"393",9
"394",6
"395",5
"396",2
"397",7
"398",8
"399",7
"400",8
"401",12
"402",6
"403",7
"404",10
"405",8
"406",7
"407",7
"408",7
"409",6
"410",7
"411",6
"412",6
"413",4
"414",8
"415",9
"416",6
"417",7
"418",5
"419",8
"420",7
"421",7
"422",8
"423",7
"424",3
"425",8
"426",9
"427",8
"428",6
"429",7
"430",8
"431",7
"432",7
"433",6
"434",8
"435",5
"436",5
"437",6
"438",7
"439",8
"440",7
"441",10
"442",6
"443",3
"444",7
"445",6
"446",5
"447",8
"448",10
"449",6
"450",6
"451",6
"452",7
"453",8
"454",9
"455",10
"456",9
"457",7
"458",4
"459",8
"460",6
"461",2
"462",10
"463",7
"464",12
"465",2
"466",7
"467",8
"468",11
"469",9
"470",9
"471",6
"472",6
"473",8
"474",10
"475",8
"476",7
"477",9
"478",6
"479",4
"480",7
"481",7
"482",9
"483",9
"484",6
"485",5
"486",6
"487",3
"488",6
"489",6
"490",6
"491",7
"492",9
"493",5
"494",8
"495",10
"496",5
"497",9
"498",5
"499",7
"500",7
"501",10
"502",11
"503",5
"504",6
"505",6
"506",5
"507",5
"508",7
"509",5
"510",8
"511",3
"512",5
"513",4
"514",9
"515",8
"516",8
"517",6
"518",10
"519",7
"520",5
"521",7
"522",6
"523",9
"524",5
"525",7
"526",9
"527",7
"528",5
"529",7
"530",5
"531",5
"532",6
"533",9
"534",3
"535",7
"536",6
"537",6
"538",6
"539",9
"540",7
"541",9
"542",8
"543",7
"544",5
"545",6
"546",2
"547",6
"548",7
"549",8
"550",7
"551",5
"552",7
"553",4
"554",6
"555",5
"556",8
"557",8
"558",9
"559",4
"560",7
"561",4
"562",8
"563",7
"564",7
"565",7
"566",7
"567",7
"568",5
"569",6
"570",8
"571",7
"572",7
"573",5
"574",7
"575",11
"576",8
"577",8
"578",8
"579",4
"580",6
"581",4
"582",6
"583",11
"584",6
"585",7
"586",7
"587",8
"588",3
"589",7
"590",10
"591",7
"592",8
"593",4
"594",6
"595",8
"596",9
"597",8
"598",8
"599",6
"600",10
"601",7
"602",8
"603",7
"604",7
"605",10
"606",10
"607",8
"608",8
"609",5
"610",5
"611",9
"612",6
"613",6
"614",5
"615",5
"616",9
"617",8
"618",8
"619",8
"620",7
"621",5
"622",7
"623",3
"624",5
"625",7
"626",5
"627",8
"628",4
"629",6
"630",6
"631",7
"632",7
"633",5
"634",11
"635",4
"636",7
"637",7
"638",7
"639",6
"640",7
"641",11
"642",8
"643",3
"644",7
"645",5
"646",5
"647",0
"648",4
"649",9
"650",5
"651",8
"652",8
"653",5
"654",7
"655",5
"656",6
"657",5
"658",8
"659",10
"660",7
"661",8
"662",7
"663",8
"664",4
"665",6
"666",9
"667",8
"668",6
"669",4
"670",3
"671",8
"672",5
"673",8
"674",10
"675",3
"676",7
"677",8
"678",11
"679",6
"680",7
"681",7
"682",8
"683",8
"684",4
"685",9
"686",9
"687",8
"688",9
"689",5
"690",9
"691",9
"692",6
"693",5
"694",6
"695",8
"696",8
"697",8
"698",8
"699",8
"700",7
"701",8
"702",4
"703",9
"704",8
"705",9
"706",8
"707",8
"708",9
"709",4
"710",5
"711",8
"712",10
"713",9
"714",9
"715",10
"716",10
"717",8
"718",10
"719",8
"720",5
"721",4
"722",4
