"","x"
"1",9
"2",7
"3",6
"4",5
"5",8
"6",6
"7",7
"8",6
"9",5
"10",5
"11",5
"12",4
"13",8
"14",5
"15",8
"16",5
"17",6
"18",8
"19",4
"20",2
"21",4
"22",9
"23",8
"24",6
"25",8
"26",7
"27",8
"28",7
"29",5
"30",7
"31",6
"32",6
"33",8
"34",6
"35",7
"36",4
"37",9
"38",6
"39",7
"40",8
"41",4
"42",8
"43",11
"44",7
"45",9
"46",6
"47",6
"48",5
"49",5
"50",6
"51",8
"52",4
"53",2
"54",7
"55",10
"56",5
"57",5
"58",4
"59",6
"60",5
"61",6
"62",5
"63",9
"64",8
"65",7
"66",9
"67",7
"68",11
"69",6
"70",8
"71",4
"72",11
"73",9
"74",7
"75",3
"76",5
"77",6
"78",5
"79",8
"80",7
"81",10
"82",4
"83",6
"84",8
"85",6
"86",10
"87",7
"88",7
"89",6
"90",7
"91",8
"92",7
"93",8
"94",6
"95",6
"96",11
"97",7
"98",7
"99",7
"100",5
"101",6
"102",6
"103",9
"104",7
"105",6
"106",8
"107",7
"108",8
"109",6
"110",8
"111",8
"112",5
"113",7
"114",7
"115",6
"116",4
"117",4
"118",9
"119",8
"120",7
"121",9
"122",6
"123",7
"124",8
"125",8
"126",9
"127",10
"128",9
"129",7
"130",8
"131",5
"132",7
"133",9
"134",8
"135",6
"136",7
"137",9
"138",10
"139",5
"140",10
"141",8
"142",6
"143",10
"144",8
"145",9
"146",6
"147",10
"148",8
"149",10
"150",7
"151",5
"152",8
"153",7
"154",8
"155",8
"156",5
"157",6
"158",10
"159",4
"160",7
"161",4
"162",6
"163",5
"164",9
"165",9
"166",7
"167",7
"168",4
"169",6
"170",11
"171",9
"172",7
"173",7
"174",9
"175",6
"176",6
"177",9
"178",6
"179",5
"180",8
"181",8
"182",6
"183",7
"184",9
"185",11
"186",11
"187",8
"188",9
"189",10
"190",12
"191",6
"192",5
"193",3
"194",6
"195",9
"196",8
"197",7
"198",8
"199",8
"200",8
"201",11
"202",7
"203",6
"204",4
"205",6
"206",8
"207",9
"208",5
"209",6
"210",6
"211",6
"212",7
"213",8
"214",7
"215",8
"216",6
"217",6
"218",4
"219",5
"220",7
"221",8
"222",9
"223",4
"224",10
"225",5
"226",6
"227",6
"228",4
"229",10
"230",8
"231",6
"232",8
"233",6
"234",7
"235",8
"236",10
"237",10
"238",7
"239",6
"240",7
"241",7
"242",7
"243",4
"244",9
"245",7
"246",9
"247",6
"248",8
"249",6
"250",7
"251",8
"252",3
"253",4
"254",7
"255",8
"256",3
"257",6
"258",9
"259",6
"260",4
"261",9
"262",7
"263",6
"264",7
"265",6
"266",8
"267",7
"268",10
"269",6
"270",10
"271",9
"272",10
"273",9
"274",11
"275",10
"276",6
"277",5
"278",5
"279",8
"280",9
"281",7
"282",7
"283",4
"284",7
"285",6
"286",11
"287",7
"288",9
"289",8
"290",8
"291",9
"292",9
"293",5
"294",5
"295",8
"296",4
"297",8
"298",9
"299",8
"300",4
"301",7
"302",6
"303",6
"304",7
"305",9
"306",9
"307",10
"308",9
"309",5
"310",7
"311",4
"312",6
"313",5
"314",6
"315",5
"316",8
"317",7
"318",5
"319",7
"320",8
"321",8
"322",5
"323",8
"324",7
"325",6
"326",11
"327",6
"328",6
"329",6
"330",5
"331",9
"332",8
"333",6
"334",5
"335",8
"336",8
"337",9
"338",7
"339",10
"340",6
"341",11
"342",6
"343",5
"344",9
"345",9
"346",5
"347",4
"348",7
"349",7
"350",6
"351",12
"352",5
"353",9
"354",6
"355",6
"356",7
"357",6
"358",8
"359",9
"360",5
"361",3
"362",3
"363",8
"364",6
"365",7
"366",5
"367",7
"368",9
"369",8
"370",8
"371",6
"372",5
"373",10
"374",7
"375",8
"376",4
"377",9
"378",6
"379",8
"380",6
"381",6
"382",5
"383",7
"384",7
"385",8
"386",5
"387",12
"388",6
"389",7
"390",8
"391",5
"392",8
"393",10
"394",6
"395",6
"396",8
"397",10
"398",7
"399",5
"400",8
"401",7
"402",7
"403",7
"404",6
"405",10
"406",5
"407",6
"408",7
"409",7
"410",8
"411",7
"412",8
"413",7
"414",8
"415",7
"416",7
"417",9
"418",7
"419",5
"420",8
"421",6
"422",7
"423",7
"424",10
"425",7
"426",10
"427",6
"428",9
"429",8
"430",11
"431",9
"432",7
"433",8
"434",6
"435",6
"436",7
"437",8
"438",4
"439",6
"440",7
"441",6
"442",5
"443",8
"444",6
"445",1
"446",7
"447",9
"448",7
"449",8
"450",7
"451",6
"452",7
"453",7
"454",9
"455",6
"456",7
"457",6
"458",10
"459",5
"460",8
"461",6
"462",8
"463",7
"464",9
"465",10
"466",8
"467",5
"468",6
"469",10
"470",9
"471",6
"472",5
"473",5
"474",10
"475",6
"476",4
"477",6
"478",6
"479",5
"480",6
"481",11
"482",6
"483",4
"484",9
"485",9
"486",11
"487",6
"488",9
"489",10
"490",4
"491",7
"492",11
"493",2
"494",10
"495",7
"496",6
"497",7
"498",6
"499",7
"500",6
"501",6
"502",6
"503",8
"504",5
"505",7
"506",9
"507",5
"508",9
"509",8
"510",6
"511",7
"512",9
"513",10
"514",4
"515",6
"516",7
"517",7
"518",8
"519",5
"520",8
"521",5
"522",5
"523",5
"524",5
"525",10
"526",7
"527",9
"528",4
"529",5
"530",6
"531",9
"532",8
"533",7
"534",5
"535",9
"536",9
"537",10
"538",7
"539",7
"540",7
"541",5
"542",7
"543",5
"544",7
"545",5
"546",7
"547",5
"548",7
"549",7
"550",4
"551",7
"552",7
"553",8
"554",7
"555",7
"556",7
"557",5
"558",9
"559",6
"560",5
"561",4
"562",6
"563",6
"564",6
"565",5
"566",7
"567",6
"568",10
"569",5
"570",8
"571",3
"572",7
"573",10
"574",8
"575",4
"576",7
"577",8
"578",8
"579",8
"580",5
"581",9
"582",8
"583",8
"584",10
"585",6
"586",7
"587",3
"588",7
"589",9
"590",4
"591",4
"592",7
"593",4
"594",6
"595",9
"596",8
"597",7
"598",11
"599",7
"600",9
"601",7
"602",7
"603",7
"604",5
"605",7
"606",6
"607",6
"608",6
"609",9
"610",8
"611",8
"612",7
"613",2
"614",6
"615",7
"616",7
"617",6
"618",6
"619",7
"620",8
"621",7
"622",8
"623",9
"624",8
"625",5
"626",8
"627",4
"628",10
"629",8
"630",7
"631",8
"632",3
"633",7
"634",7
"635",4
"636",8
"637",8
"638",8
"639",8
"640",8
"641",8
"642",9
"643",6
"644",9
"645",6
"646",9
"647",8
"648",7
"649",6
"650",4
"651",11
"652",6
"653",4
"654",4
"655",8
"656",5
"657",8
"658",5
"659",7
"660",8
"661",9
"662",9
"663",4
"664",8
"665",6
"666",5
"667",7
"668",3
"669",4
"670",5
"671",4
"672",8
"673",7
"674",9
"675",11
"676",6
"677",4
"678",9
"679",8
"680",9
"681",5
"682",6
"683",5
"684",8
"685",6
"686",9
"687",8
"688",7
"689",8
"690",6
"691",5
"692",7
"693",6
"694",8
"695",5
"696",7
"697",8
"698",4
"699",8
"700",4
"701",9
"702",8
"703",6
"704",7
"705",2
"706",9
"707",7
"708",8
"709",8
"710",6
"711",7
"712",5
"713",6
"714",7
"715",10
"716",7
"717",3
"718",3
"719",6
"720",6
"721",8
"722",7
"723",7
"724",7
"725",8
"726",7
"727",7
"728",8
"729",4
"730",9
"731",7
"732",6
"733",9
"734",5
"735",6
"736",8
"737",4
"738",7
"739",7
"740",5
"741",4
"742",7
"743",7
"744",5
"745",5
"746",7
"747",7
"748",7
"749",3
"750",9
"751",6
"752",2
"753",5
"754",9
"755",7
"756",8
"757",8
"758",7
"759",7
"760",9
"761",4
"762",9
"763",9
"764",6
"765",10
"766",6
"767",5
"768",6
"769",6
"770",8
"771",10
"772",6
"773",4
"774",8
"775",7
"776",6
"777",5
"778",10
"779",6
"780",10
"781",8
"782",5
"783",6
"784",5
"785",7
"786",8
"787",6
"788",6
"789",6
"790",5
"791",6
"792",10
"793",8
"794",6
"795",4
"796",7
"797",6
"798",7
"799",9
"800",9
"801",7
"802",10
"803",4
"804",5
"805",5
"806",8
"807",8
"808",5
"809",8
"810",5
"811",6
"812",8
"813",12
"814",6
"815",6
"816",5
"817",7
"818",4
"819",7
"820",6
"821",5
"822",9
"823",9
"824",8
"825",7
