"","x"
"1",11
"2",7
"3",9
"4",7
"5",10
"6",10
"7",9
"8",8
"9",12
"10",9
"11",11
"12",9
"13",10
"14",9
"15",11
"16",9
"17",13
"18",10
"19",8
"20",12
"21",10
"22",9
"23",10
"24",11
"25",9
"26",12
"27",10
"28",12
"29",10
"30",10
"31",12
"32",11
"33",14
"34",13
"35",8
"36",7
"37",7
"38",9
"39",10
"40",7
"41",10
"42",9
"43",12
"44",11
"45",11
"46",8
"47",8
"48",9
"49",11
"50",10
"51",8
"52",10
"53",8
"54",12
"55",9
"56",9
"57",12
"58",11
"59",10
"60",11
"61",7
"62",13
"63",14
"64",10
"65",12
"66",12
"67",7
"68",10
"69",11
"70",10
"71",13
"72",11
"73",11
"74",10
"75",9
"76",8
"77",11
"78",9
"79",8
"80",10
"81",10
"82",11
"83",3
"84",9
"85",9
"86",10
"87",9
"88",13
"89",10
"90",10
"91",11
"92",9
"93",8
"94",12
"95",15
"96",8
"97",11
"98",11
"99",11
"100",14
"101",10
"102",9
"103",11
"104",9
"105",13
"106",9
"107",10
"108",12
"109",7
"110",12
"111",16
"112",12
"113",11
"114",11
"115",11
"116",10
"117",6
"118",11
"119",8
"120",8
"121",7
"122",10
"123",10
"124",9
"125",12
"126",13
"127",9
"128",10
"129",12
"130",10
"131",7
"132",9
"133",11
"134",10
"135",9
"136",11
"137",12
"138",11
"139",14
"140",8
"141",7
"142",10
"143",12
"144",14
"145",11
"146",9
"147",9
"148",13
"149",14
"150",12
"151",14
"152",10
"153",10
"154",11
"155",10
"156",9
"157",9
"158",12
"159",8
"160",9
"161",8
"162",10
"163",9
"164",10
"165",11
"166",8
"167",10
"168",9
"169",11
"170",8
"171",8
"172",12
"173",7
"174",13
"175",13
"176",11
"177",12
"178",11
"179",8
"180",10
"181",11
"182",12
"183",11
"184",8
"185",12
"186",9
"187",9
"188",10
"189",12
"190",11
"191",11
"192",11
"193",13
"194",9
"195",9
"196",10
"197",10
"198",10
"199",7
"200",13
"201",12
"202",13
"203",6
"204",10
"205",12
"206",13
"207",8
"208",12
"209",13
"210",11
"211",11
"212",9
"213",11
"214",11
"215",9
"216",10
"217",13
"218",10
"219",11
"220",11
"221",12
"222",8
"223",11
"224",8
"225",8
"226",11
"227",11
"228",10
"229",11
"230",13
"231",12
"232",9
"233",11
"234",10
"235",10
"236",14
"237",10
"238",12
"239",14
"240",12
"241",10
"242",12
"243",11
"244",10
"245",13
"246",10
"247",10
"248",9
"249",11
"250",12
"251",9
"252",10
"253",12
"254",9
"255",9
"256",7
"257",12
"258",8
"259",12
"260",12
"261",12
"262",10
"263",8
"264",11
"265",6
"266",11
"267",11
"268",10
"269",13
"270",9
"271",11
"272",8
"273",12
"274",11
"275",10
"276",11
"277",11
"278",8
"279",10
"280",7
"281",12
"282",11
"283",9
"284",13
"285",10
"286",11
"287",10
"288",9
"289",6
"290",8
"291",12
"292",9
"293",8
"294",12
"295",11
"296",11
"297",9
"298",13
"299",11
"300",7
"301",14
"302",14
"303",11
"304",10
"305",13
"306",9
"307",13
"308",8
"309",10
"310",10
"311",10
"312",9
"313",9
"314",13
"315",10
"316",11
"317",10
"318",6
"319",11
"320",14
"321",11
"322",8
"323",9
"324",10
"325",10
"326",9
"327",10
"328",10
"329",12
"330",10
"331",8
"332",11
"333",10
"334",6
"335",11
"336",8
"337",6
"338",9
"339",14
"340",7
"341",9
"342",9
"343",8
"344",10
"345",11
"346",8
"347",15
"348",10
"349",10
"350",7
"351",10
"352",10
"353",9
"354",10
"355",13
"356",11
"357",10
"358",10
"359",10
"360",9
"361",10
"362",10
"363",8
"364",11
"365",14
"366",12
"367",7
"368",15
"369",11
"370",13
"371",14
"372",12
"373",11
"374",9
"375",9
"376",11
"377",12
"378",7
"379",6
"380",9
"381",13
"382",10
"383",10
"384",11
"385",12
"386",13
"387",10
"388",13
"389",11
"390",9
"391",10
"392",12
"393",7
"394",9
"395",8
"396",11
"397",11
"398",9
"399",14
"400",10
"401",13
"402",8
"403",12
"404",12
"405",6
"406",9
"407",8
"408",7
"409",10
"410",8
"411",11
"412",9
"413",7
"414",8
"415",11
"416",9
"417",9
"418",7
"419",10
"420",11
"421",13
"422",14
"423",9
"424",10
"425",15
"426",13
"427",11
"428",13
"429",8
"430",12
"431",16
"432",12
"433",8
"434",10
"435",12
"436",10
"437",9
"438",8
"439",10
"440",12
"441",8
"442",8
"443",11
"444",13
"445",13
"446",10
"447",8
"448",11
"449",7
"450",9
"451",12
"452",6
"453",8
"454",11
"455",13
"456",11
"457",9
"458",11
"459",10
"460",12
"461",13
"462",12
"463",13
"464",11
"465",12
"466",15
"467",8
"468",9
"469",14
"470",6
"471",11
"472",10
"473",10
"474",13
"475",9
"476",10
"477",13
"478",11
"479",9
"480",12
"481",12
"482",7
"483",10
"484",13
"485",10
"486",9
"487",9
"488",11
"489",11
"490",9
"491",8
"492",12
"493",11
"494",12
"495",13
"496",8
"497",12
"498",11
"499",9
"500",6
"501",14
"502",9
"503",10
"504",9
"505",10
"506",11
"507",9
"508",8
"509",11
"510",9
"511",8
"512",9
"513",10
"514",10
"515",10
"516",10
"517",8
"518",13
"519",11
"520",10
"521",11
"522",10
"523",11
"524",9
"525",10
"526",13
"527",10
"528",10
"529",12
"530",11
"531",9
"532",9
"533",5
"534",11
"535",8
"536",12
"537",11
"538",15
"539",11
"540",7
"541",10
"542",10
"543",10
"544",10
"545",12
"546",12
"547",10
"548",11
"549",11
"550",9
"551",11
"552",13
"553",10
"554",11
"555",12
"556",13
"557",9
"558",8
"559",5
"560",11
"561",8
"562",10
"563",10
"564",8
"565",7
"566",10
"567",11
"568",12
"569",12
"570",12
"571",11
"572",9
"573",12
"574",8
"575",14
"576",10
"577",11
"578",10
"579",12
"580",5
"581",9
"582",11
"583",12
"584",10
"585",12
"586",6
"587",9
"588",9
"589",13
"590",11
"591",8
"592",8
"593",9
"594",13
"595",10
"596",15
"597",12
"598",10
"599",10
"600",15
"601",11
"602",13
"603",13
"604",12
"605",9
"606",15
"607",7
"608",13
"609",9
"610",13
"611",11
"612",11
"613",12
"614",10
"615",11
"616",11
"617",9
"618",8
"619",13
"620",12
"621",9
"622",9
"623",9
"624",9
"625",10
"626",8
"627",13
"628",11
"629",10
"630",11
"631",11
"632",9
"633",7
"634",11
"635",9
"636",9
"637",10
"638",11
"639",13
"640",11
"641",10
"642",9
"643",12
"644",8
"645",9
"646",10
"647",11
"648",12
"649",7
"650",8
"651",11
"652",10
"653",9
