"","x"
"1",11
"2",17
"3",19
"4",18
"5",13
"6",14
"7",16
"8",18
"9",18
"10",18
"11",15
"12",13
"13",17
"14",17
"15",13
"16",13
"17",13
"18",13
"19",16
"20",13
"21",17
"22",15
"23",15
"24",14
"25",18
"26",15
"27",18
"28",18
"29",16
"30",16
"31",19
"32",13
"33",14
"34",15
"35",16
"36",17
"37",12
"38",15
"39",15
"40",17
"41",12
"42",18
"43",15
"44",18
"45",14
"46",13
"47",18
"48",17
"49",17
"50",17
"51",11
"52",15
"53",15
"54",16
"55",12
"56",15
"57",15
"58",14
"59",22
"60",12
"61",13
"62",20
"63",15
"64",12
"65",20
"66",18
"67",15
"68",20
"69",17
"70",18
"71",13
"72",11
"73",15
"74",14
"75",18
"76",18
"77",16
"78",14
"79",16
"80",17
"81",12
"82",15
"83",18
"84",16
"85",19
"86",15
"87",16
"88",17
"89",9
"90",10
"91",17
"92",20
"93",15
"94",18
"95",12
"96",17
"97",16
"98",14
"99",14
"100",19
"101",14
"102",16
"103",17
"104",15
"105",17
"106",18
"107",15
"108",13
"109",13
"110",9
"111",15
"112",19
"113",17
"114",12
"115",15
"116",14
"117",15
"118",15
"119",19
"120",14
"121",19
"122",12
"123",17
"124",16
"125",16
"126",18
"127",11
"128",13
"129",15
"130",15
"131",15
"132",17
"133",14
"134",14
"135",15
"136",18
"137",16
"138",14
"139",13
"140",12
"141",19
"142",17
"143",10
"144",13
"145",10
"146",13
"147",13
"148",15
"149",18
"150",15
"151",12
"152",20
"153",12
"154",14
"155",18
"156",20
"157",18
"158",18
"159",19
"160",14
"161",18
"162",20
"163",19
"164",18
"165",13
"166",18
"167",11
"168",15
"169",13
"170",12
"171",17
"172",21
"173",15
"174",16
"175",12
"176",20
"177",14
"178",18
"179",12
"180",15
"181",13
"182",16
"183",17
"184",18
"185",14
"186",17
"187",18
"188",12
"189",15
"190",18
"191",15
"192",12
"193",19
"194",14
"195",17
"196",17
"197",19
"198",15
"199",10
"200",14
"201",18
"202",12
"203",20
"204",19
"205",19
"206",19
"207",13
"208",16
"209",14
"210",17
"211",16
