"","x"
"1",9
"2",9
"3",7
"4",7
"5",8
"6",8
"7",8
"8",8
"9",7
"10",9
"11",9
"12",8
"13",8
"14",8
"15",9
"16",11
"17",14
"18",8
"19",11
"20",9
"21",6
"22",7
"23",8
"24",9
"25",7
"26",12
"27",7
"28",10
"29",8
"30",6
"31",9
"32",8
"33",11
"34",6
"35",5
"36",7
"37",11
"38",13
"39",10
"40",10
"41",14
"42",9
"43",5
"44",10
"45",8
"46",9
"47",12
"48",10
"49",11
"50",5
"51",10
"52",7
"53",8
"54",8
"55",5
"56",11
"57",10
"58",7
"59",4
"60",8
"61",7
"62",6
"63",8
"64",6
"65",7
"66",7
"67",9
"68",4
"69",10
"70",4
"71",6
"72",9
"73",7
"74",9
"75",12
"76",4
"77",11
"78",9
"79",7
"80",6
"81",8
"82",6
"83",8
"84",8
"85",9
"86",5
"87",10
"88",11
"89",8
"90",10
"91",10
"92",9
"93",7
"94",9
"95",8
"96",10
"97",7
"98",10
"99",7
"100",5
"101",12
"102",11
"103",11
"104",13
"105",7
"106",9
"107",8
"108",12
"109",3
"110",13
"111",12
"112",14
"113",11
"114",7
"115",11
"116",9
"117",8
"118",8
"119",8
"120",7
"121",7
"122",8
"123",9
"124",9
"125",10
"126",7
"127",8
"128",11
"129",9
"130",11
"131",5
"132",11
"133",8
"134",9
"135",9
"136",8
"137",8
"138",13
"139",7
"140",12
"141",7
"142",7
"143",5
"144",9
"145",10
"146",10
"147",10
"148",11
"149",7
"150",12
"151",7
"152",7
"153",14
"154",10
"155",9
"156",7
"157",12
"158",10
"159",9
"160",6
"161",10
"162",9
"163",8
"164",5
"165",7
"166",10
"167",10
"168",14
"169",11
"170",6
"171",10
"172",12
"173",11
"174",12
"175",13
"176",7
"177",11
"178",9
"179",7
"180",7
"181",5
"182",7
"183",12
"184",9
"185",9
"186",7
"187",9
"188",9
"189",10
"190",6
"191",13
"192",14
"193",8
"194",10
"195",9
"196",9
"197",9
"198",12
"199",6
"200",9
"201",10
"202",10
"203",12
"204",11
"205",6
"206",8
"207",8
"208",6
"209",8
"210",7
"211",5
"212",6
"213",5
"214",4
"215",6
"216",6
"217",8
"218",13
"219",6
"220",7
"221",10
"222",8
"223",10
"224",9
"225",8
"226",12
"227",5
"228",7
"229",7
"230",9
"231",10
"232",8
"233",3
"234",9
"235",9
"236",10
"237",10
"238",5
"239",7
"240",10
"241",7
"242",6
"243",12
"244",5
"245",5
"246",7
"247",8
"248",10
"249",4
"250",9
"251",10
"252",8
"253",9
"254",12
"255",11
"256",10
"257",8
"258",11
"259",8
"260",12
"261",7
"262",10
"263",9
"264",9
"265",10
"266",8
"267",8
"268",12
"269",9
"270",8
"271",8
"272",6
"273",9
"274",9
"275",3
"276",10
"277",4
"278",8
"279",11
"280",11
"281",8
"282",10
"283",9
"284",9
"285",10
"286",10
"287",5
"288",7
"289",9
"290",12
"291",5
"292",4
"293",6
"294",8
"295",9
"296",4
"297",9
"298",10
"299",10
"300",5
"301",9
"302",11
"303",9
"304",10
"305",8
"306",12
"307",8
"308",6
"309",8
"310",8
"311",10
"312",9
"313",7
"314",8
"315",12
"316",9
"317",8
"318",8
"319",10
"320",9
"321",11
"322",11
"323",9
"324",9
"325",7
"326",8
"327",9
"328",10
"329",8
"330",7
"331",11
"332",10
"333",5
"334",5
"335",11
"336",9
"337",9
"338",11
"339",4
"340",9
"341",7
"342",5
"343",8
"344",13
"345",7
"346",10
"347",9
"348",12
"349",11
"350",11
"351",10
"352",4
"353",12
"354",6
"355",6
"356",6
"357",10
"358",9
"359",13
"360",10
"361",7
"362",8
"363",10
"364",6
"365",12
"366",3
"367",13
"368",4
"369",9
"370",6
"371",6
"372",8
"373",5
"374",9
"375",6
"376",7
"377",9
"378",7
"379",8
"380",7
"381",8
"382",11
"383",9
"384",11
"385",8
"386",2
"387",7
"388",13
"389",10
"390",7
"391",6
"392",7
"393",10
"394",9
"395",3
"396",7
"397",9
"398",8
"399",4
"400",9
"401",8
"402",9
"403",8
"404",8
"405",10
"406",6
"407",9
"408",7
"409",10
"410",12
"411",6
"412",6
"413",12
"414",6
"415",9
"416",10
"417",9
"418",9
"419",7
"420",8
"421",9
"422",11
"423",6
"424",8
"425",9
"426",10
"427",11
"428",7
"429",8
"430",8
"431",7
"432",10
"433",6
"434",8
"435",7
"436",10
"437",10
"438",7
"439",6
"440",7
"441",8
"442",11
"443",8
"444",9
"445",9
"446",9
"447",11
"448",6
"449",8
"450",6
"451",5
"452",5
"453",7
"454",7
"455",10
"456",6
"457",9
"458",6
"459",8
"460",10
"461",12
"462",9
"463",10
"464",8
"465",6
"466",8
"467",14
"468",10
"469",9
"470",7
"471",8
"472",11
"473",5
"474",7
"475",6
"476",13
"477",8
"478",9
"479",8
"480",8
"481",7
"482",6
"483",9
"484",10
"485",6
"486",6
"487",8
"488",9
"489",9
"490",8
"491",7
"492",6
"493",7
"494",9
"495",9
"496",9
"497",11
"498",8
"499",13
"500",7
"501",6
