"","x"
"1",9
"2",11
"3",8
"4",11
"5",14
"6",12
"7",12
"8",9
"9",8
"10",12
"11",12
"12",12
"13",10
"14",11
"15",13
"16",12
"17",8
"18",10
"19",8
"20",12
"21",11
"22",14
"23",9
"24",13
"25",11
"26",12
"27",14
"28",11
"29",8
"30",11
"31",13
"32",11
"33",12
"34",8
"35",15
"36",10
"37",12
"38",13
"39",13
"40",9
"41",10
"42",10
"43",10
"44",11
"45",5
"46",12
"47",12
"48",11
"49",11
"50",12
"51",15
"52",9
"53",14
"54",12
"55",11
"56",14
"57",11
"58",10
"59",8
"60",10
"61",11
"62",11
"63",9
"64",12
"65",9
"66",7
"67",12
"68",10
"69",14
"70",13
"71",12
"72",12
"73",12
"74",7
"75",14
"76",9
"77",13
"78",9
"79",8
"80",10
"81",10
"82",16
"83",15
"84",11
"85",8
"86",12
"87",12
"88",12
"89",11
"90",9
"91",15
"92",12
"93",11
"94",14
"95",9
"96",7
"97",12
"98",13
"99",15
"100",8
"101",10
"102",12
"103",11
"104",7
"105",8
"106",14
"107",10
"108",13
"109",13
"110",12
"111",11
"112",13
"113",12
"114",14
"115",11
"116",13
"117",13
"118",8
"119",13
"120",13
"121",10
"122",11
"123",8
"124",13
"125",11
"126",14
"127",9
"128",14
"129",12
"130",8
"131",13
"132",12
"133",7
"134",9
"135",11
"136",9
"137",13
"138",12
"139",9
"140",10
"141",12
"142",11
"143",11
"144",11
"145",10
"146",17
"147",14
"148",10
"149",13
"150",9
"151",9
"152",12
"153",9
"154",11
"155",10
"156",9
"157",20
"158",8
"159",8
"160",13
"161",17
"162",11
"163",13
"164",10
"165",10
"166",15
"167",12
"168",12
"169",11
"170",4
"171",10
"172",8
"173",7
"174",8
"175",8
"176",6
"177",13
"178",11
"179",11
"180",12
"181",9
"182",13
"183",17
"184",14
"185",11
"186",8
"187",9
"188",11
"189",11
"190",10
"191",16
"192",11
"193",17
"194",13
"195",11
"196",11
"197",15
"198",10
"199",15
"200",13
"201",13
"202",14
"203",13
"204",11
"205",15
"206",14
"207",9
"208",12
"209",10
"210",11
"211",16
"212",10
"213",14
"214",15
"215",13
"216",10
"217",8
"218",11
"219",13
"220",6
"221",10
"222",13
"223",8
"224",7
"225",10
"226",11
