"","x"
"1",3
"2",6
"3",8
"4",6
"5",5
"6",4
"7",5
"8",6
"9",7
"10",8
"11",5
"12",5
"13",5
"14",5
"15",6
"16",6
"17",7
"18",8
"19",5
"20",3
"21",6
"22",5
"23",8
"24",6
"25",3
"26",8
"27",3
"28",6
"29",6
"30",3
"31",5
"32",6
"33",6
"34",5
"35",6
"36",4
"37",5
"38",4
"39",7
"40",5
"41",5
"42",5
"43",7
"44",4
"45",8
"46",5
"47",8
"48",7
"49",6
"50",5
"51",7
"52",9
"53",7
"54",5
"55",7
"56",5
"57",5
"58",1
"59",4
"60",5
"61",5
"62",5
"63",7
"64",8
"65",8
"66",5
"67",3
"68",6
"69",6
"70",7
"71",8
"72",8
"73",5
"74",3
"75",4
"76",4
"77",7
"78",4
"79",8
"80",8
"81",4
"82",4
"83",6
"84",5
"85",4
"86",7
"87",7
"88",5
"89",6
"90",6
"91",5
"92",3
"93",6
"94",7
"95",6
"96",1
"97",1
"98",5
"99",5
"100",5
"101",9
"102",4
"103",4
"104",7
"105",7
"106",4
"107",4
"108",5
"109",4
"110",6
"111",3
"112",4
"113",5
"114",9
"115",4
"116",6
"117",8
"118",4
"119",9
"120",2
"121",6
"122",2
"123",6
"124",7
"125",8
"126",5
"127",5
"128",5
"129",3
"130",9
"131",5
"132",5
"133",7
"134",3
"135",4
"136",6
"137",9
"138",6
"139",6
"140",4
"141",9
"142",6
"143",7
"144",6
"145",2
"146",9
"147",7
"148",3
"149",7
"150",5
"151",4
"152",0
"153",4
"154",3
"155",2
"156",6
"157",6
"158",5
"159",5
"160",3
"161",6
"162",4
"163",6
"164",6
"165",4
"166",6
"167",5
"168",4
"169",3
"170",6
"171",6
"172",7
"173",5
"174",5
"175",3
"176",5
"177",6
"178",9
"179",5
"180",3
"181",5
"182",2
"183",5
"184",5
"185",4
"186",5
"187",5
"188",2
"189",3
"190",6
"191",5
"192",6
"193",4
"194",4
"195",6
"196",5
"197",5
"198",6
"199",3
"200",9
"201",8
"202",7
"203",6
"204",6
"205",5
"206",6
"207",6
"208",6
"209",6
"210",5
"211",5
"212",3
"213",5
"214",4
"215",5
"216",5
"217",6
"218",5
"219",7
"220",6
"221",7
"222",7
"223",4
"224",4
"225",4
"226",6
"227",6
"228",6
"229",9
"230",4
"231",6
"232",4
"233",6
"234",9
"235",5
"236",6
"237",2
"238",2
"239",2
"240",3
"241",7
"242",5
"243",2
"244",7
"245",5
"246",7
"247",8
"248",9
"249",7
"250",3
"251",5
"252",9
"253",2
"254",6
"255",6
"256",6
"257",5
"258",7
"259",6
"260",5
"261",4
"262",4
"263",8
"264",5
"265",7
"266",3
"267",4
"268",5
"269",4
"270",5
"271",4
"272",6
"273",4
"274",3
"275",4
"276",6
"277",4
"278",5
"279",7
"280",5
"281",3
"282",2
"283",5
"284",2
"285",5
"286",8
"287",6
"288",4
"289",7
"290",4
"291",5
"292",8
"293",9
"294",7
"295",2
"296",6
"297",9
"298",5
"299",3
"300",8
"301",7
"302",6
"303",4
"304",4
"305",8
"306",6
"307",4
"308",9
"309",5
"310",4
"311",4
"312",4
"313",3
"314",6
"315",6
"316",6
"317",7
"318",5
"319",4
"320",4
"321",8
"322",3
"323",6
"324",7
"325",2
"326",7
"327",7
"328",5
"329",6
"330",2
"331",5
"332",6
"333",3
"334",5
"335",4
"336",3
"337",5
"338",4
"339",7
"340",3
"341",1
"342",7
"343",3
"344",7
"345",7
"346",5
"347",6
"348",4
"349",8
"350",4
"351",5
"352",7
"353",5
"354",6
"355",6
"356",3
"357",5
"358",6
"359",6
"360",7
"361",4
"362",7
"363",5
"364",6
"365",3
"366",7
"367",7
"368",2
"369",5
"370",7
"371",3
"372",3
"373",6
"374",6
"375",8
"376",4
"377",6
"378",4
"379",7
"380",4
"381",2
"382",4
"383",3
"384",6
"385",6
"386",2
"387",5
"388",4
"389",8
"390",6
"391",6
"392",8
"393",8
"394",4
"395",5
"396",5
"397",5
"398",6
"399",5
"400",8
"401",6
"402",8
"403",3
"404",6
"405",8
"406",7
"407",6
"408",5
"409",5
"410",10
"411",8
"412",4
"413",6
"414",5
"415",4
"416",4
"417",6
"418",8
"419",5
"420",6
"421",4
"422",4
"423",4
"424",4
"425",5
"426",6
"427",3
"428",6
"429",5
"430",3
"431",1
"432",4
"433",3
"434",7
"435",5
"436",7
"437",3
"438",8
"439",6
"440",2
"441",7
"442",4
"443",4
"444",3
"445",8
"446",7
"447",5
"448",9
"449",9
"450",6
"451",7
"452",10
"453",7
"454",7
"455",4
"456",6
"457",8
"458",9
"459",6
"460",6
"461",5
"462",6
"463",3
"464",4
"465",5
"466",6
"467",7
"468",7
"469",2
"470",4
"471",6
"472",8
"473",9
"474",5
"475",3
"476",6
"477",7
"478",7
"479",9
"480",7
"481",6
"482",6
"483",5
"484",6
"485",4
"486",5
"487",4
"488",4
"489",7
"490",5
"491",4
"492",7
"493",6
"494",2
"495",5
"496",0
"497",5
"498",6
"499",4
"500",3
"501",6
"502",6
"503",6
"504",7
"505",9
"506",2
"507",7
"508",6
"509",6
"510",6
"511",5
"512",9
"513",8
"514",6
"515",7
"516",7
"517",5
"518",5
"519",5
"520",9
"521",11
"522",7
"523",7
"524",6
"525",4
"526",6
"527",5
"528",7
"529",2
"530",3
"531",7
"532",5
"533",7
"534",6
"535",4
"536",4
"537",4
"538",7
"539",4
"540",3
"541",8
"542",4
"543",7
"544",3
"545",7
"546",3
"547",8
"548",4
"549",7
"550",8
"551",5
"552",6
"553",5
"554",8
"555",3
"556",3
"557",8
"558",6
"559",3
"560",9
"561",7
"562",7
"563",6
"564",6
"565",7
"566",4
"567",4
"568",4
"569",4
"570",4
"571",4
"572",7
"573",8
"574",6
"575",4
"576",6
"577",7
"578",9
"579",8
"580",6
"581",7
"582",5
"583",5
"584",3
"585",6
"586",4
"587",7
"588",8
"589",4
"590",7
"591",4
"592",6
"593",11
"594",4
"595",5
"596",6
"597",5
"598",4
"599",4
"600",5
"601",4
"602",8
"603",5
"604",8
"605",5
"606",5
"607",4
"608",5
"609",4
"610",6
"611",5
"612",8
"613",6
"614",7
"615",5
"616",7
"617",4
"618",6
"619",7
"620",8
"621",5
"622",5
"623",3
"624",8
"625",6
"626",2
"627",7
"628",8
"629",7
"630",5
"631",4
"632",5
"633",12
"634",7
"635",5
"636",8
"637",6
"638",6
"639",6
"640",5
"641",7
"642",6
"643",5
"644",3
"645",3
"646",4
"647",5
"648",4
"649",6
"650",4
"651",8
"652",5
"653",4
"654",2
"655",4
"656",7
"657",12
"658",8
"659",6
"660",4
"661",6
"662",6
"663",5
"664",7
"665",7
"666",8
"667",5
"668",7
"669",5
"670",6
"671",5
"672",7
"673",6
"674",2
"675",4
"676",5
"677",6
"678",6
"679",6
"680",6
"681",4
"682",6
"683",4
"684",4
"685",6
"686",8
"687",4
"688",4
"689",8
"690",9
"691",4
"692",8
"693",6
"694",6
"695",5
"696",4
"697",7
"698",6
"699",7
"700",5
"701",5
"702",9
"703",9
"704",6
"705",3
"706",9
"707",7
"708",5
"709",7
"710",5
"711",3
"712",5
"713",5
"714",9
"715",3
"716",6
"717",5
"718",5
"719",8
"720",4
"721",7
"722",6
"723",5
"724",6
"725",4
"726",3
"727",2
"728",8
"729",8
"730",6
"731",4
"732",5
"733",5
"734",6
"735",7
"736",5
"737",5
"738",9
"739",5
"740",9
"741",3
"742",2
"743",6
"744",7
"745",4
"746",7
"747",6
"748",5
"749",4
"750",2
"751",5
"752",8
"753",8
"754",6
"755",5
"756",2
"757",6
"758",4
"759",6
"760",3
"761",6
"762",5
"763",8
"764",5
"765",5
"766",10
"767",5
"768",6
"769",6
"770",9
"771",6
"772",3
"773",3
"774",9
"775",7
"776",7
"777",6
"778",8
"779",7
"780",10
"781",3
"782",5
"783",5
"784",3
"785",5
"786",7
"787",4
"788",6
"789",7
"790",4
"791",4
"792",8
"793",8
"794",6
"795",7
"796",7
"797",6
"798",5
"799",4
"800",5
"801",3
"802",3
"803",8
"804",6
"805",5
"806",8
"807",4
"808",4
"809",2
"810",6
"811",5
"812",9
"813",2
"814",5
"815",6
"816",6
"817",4
"818",6
"819",6
"820",8
"821",4
"822",4
"823",5
"824",3
"825",5
"826",3
"827",9
"828",8
"829",4
"830",6
"831",7
"832",7
"833",7
"834",5
"835",6
"836",4
"837",8
"838",5
"839",8
"840",4
"841",7
"842",6
"843",4
"844",10
"845",5
"846",4
"847",8
"848",4
"849",5
"850",8
"851",6
"852",5
"853",8
"854",5
"855",7
"856",6
"857",7
"858",5
"859",6
"860",5
"861",3
"862",6
"863",8
"864",7
"865",3
"866",4
"867",3
"868",4
"869",8
"870",6
"871",8
"872",5
"873",6
"874",3
"875",6
"876",6
"877",2
"878",6
"879",5
"880",6
"881",7
"882",6
"883",5
"884",6
"885",4
"886",10
"887",6
"888",4
"889",4
"890",4
"891",5
"892",3
"893",10
"894",4
"895",4
"896",3
"897",4
"898",8
"899",7
"900",7
"901",6
"902",5
"903",5
