"","x"
"1",8
"2",7
"3",3
"4",3
"5",3
"6",8
"7",3
"8",2
"9",5
"10",7
"11",4
"12",6
"13",7
"14",3
"15",1
"16",4
"17",2
"18",9
"19",7
"20",4
"21",6
"22",6
"23",5
"24",4
"25",7
"26",5
"27",8
"28",5
"29",6
"30",9
"31",4
"32",5
"33",2
"34",7
"35",8
"36",4
"37",8
"38",4
"39",7
"40",5
"41",4
"42",9
"43",8
"44",7
"45",5
"46",6
"47",7
"48",7
"49",3
"50",6
"51",3
"52",6
"53",6
"54",4
"55",3
"56",6
"57",7
"58",4
"59",6
"60",5
"61",1
"62",3
"63",4
"64",4
"65",9
"66",6
"67",4
"68",4
"69",7
"70",5
"71",5
"72",5
"73",7
"74",7
"75",6
"76",5
"77",8
"78",7
"79",4
"80",6
"81",5
"82",4
"83",8
"84",4
"85",6
"86",3
"87",2
"88",5
"89",7
"90",5
"91",4
"92",4
"93",4
"94",4
"95",6
"96",4
"97",6
"98",6
"99",11
"100",5
"101",3
"102",3
"103",6
"104",7
"105",7
"106",4
"107",4
"108",2
"109",6
"110",5
"111",7
"112",3
"113",8
"114",8
"115",7
"116",6
"117",4
"118",6
"119",6
"120",8
"121",8
"122",3
"123",8
"124",5
"125",9
"126",4
"127",3
"128",5
"129",6
"130",5
"131",5
"132",5
"133",5
"134",4
"135",6
"136",5
"137",5
"138",5
"139",5
"140",4
"141",5
"142",4
"143",5
"144",8
"145",6
"146",5
"147",4
"148",8
"149",3
"150",5
"151",7
"152",9
"153",8
"154",5
"155",6
"156",3
"157",5
"158",3
"159",5
"160",7
"161",8
"162",6
"163",3
"164",4
"165",5
"166",4
"167",6
"168",8
"169",5
"170",4
"171",6
"172",8
"173",8
"174",3
"175",3
"176",6
"177",4
"178",6
"179",3
"180",7
"181",5
"182",3
"183",9
"184",4
"185",4
"186",8
"187",8
"188",8
"189",4
"190",8
"191",4
"192",6
"193",8
"194",7
"195",4
"196",7
"197",6
"198",8
"199",5
"200",7
"201",5
"202",5
"203",4
"204",5
"205",7
"206",7
"207",2
"208",3
"209",2
"210",9
"211",5
"212",5
"213",6
"214",9
"215",7
"216",9
"217",5
"218",3
"219",7
"220",5
"221",2
"222",9
"223",5
"224",5
"225",3
"226",8
"227",4
"228",2
"229",7
"230",5
"231",3
"232",6
"233",3
"234",4
"235",8
"236",6
"237",6
"238",5
"239",6
"240",5
"241",3
"242",5
"243",8
"244",3
"245",2
"246",4
"247",8
"248",7
"249",3
"250",3
"251",7
"252",8
"253",5
"254",9
"255",5
"256",4
"257",4
"258",5
"259",8
"260",6
"261",5
"262",5
"263",5
"264",7
"265",5
"266",4
"267",6
