"","x"
"1",6
"2",7
"3",8
"4",4
"5",7
"6",4
"7",7
"8",5
"9",7
"10",6
"11",4
"12",9
"13",10
"14",8
"15",5
"16",3
"17",7
"18",7
"19",9
"20",6
"21",5
"22",9
"23",8
"24",3
"25",6
"26",6
"27",5
"28",3
"29",7
"30",7
"31",8
"32",7
"33",8
"34",5
"35",9
"36",5
"37",6
"38",7
"39",4
"40",4
"41",5
"42",6
"43",6
"44",6
"45",6
"46",5
"47",7
"48",4
"49",5
"50",5
"51",9
"52",9
"53",6
"54",5
"55",9
"56",7
"57",7
"58",5
"59",10
"60",6
"61",8
"62",7
"63",5
"64",8
"65",7
"66",6
"67",4
"68",6
"69",6
"70",8
"71",2
"72",3
"73",4
"74",7
"75",7
"76",4
"77",8
"78",6
"79",5
"80",7
"81",9
"82",7
"83",7
"84",6
"85",7
"86",7
"87",4
"88",4
"89",7
"90",8
"91",6
"92",4
"93",4
"94",3
"95",6
"96",8
"97",7
"98",5
"99",6
"100",5
"101",3
"102",5
"103",6
"104",10
"105",5
"106",7
"107",10
"108",8
"109",8
"110",2
"111",4
"112",4
"113",5
"114",5
"115",7
"116",5
"117",8
"118",10
"119",8
"120",10
"121",8
"122",6
"123",7
"124",6
"125",4
"126",5
"127",9
"128",10
"129",7
"130",7
"131",11
"132",9
"133",7
"134",9
"135",6
"136",9
"137",7
"138",9
"139",3
"140",1
"141",5
"142",8
"143",10
"144",7
"145",8
"146",5
"147",6
"148",1
"149",8
"150",5
"151",6
"152",7
"153",7
"154",6
"155",7
"156",2
"157",5
"158",7
"159",7
"160",10
"161",5
"162",6
"163",8
"164",9
"165",4
"166",8
"167",8
"168",3
"169",7
"170",6
"171",6
"172",4
"173",4
"174",7
"175",6
"176",7
"177",6
"178",6
"179",9
"180",8
"181",6
"182",6
"183",4
"184",6
"185",8
"186",4
"187",7
"188",8
"189",5
"190",5
"191",4
"192",7
"193",7
"194",2
"195",9
"196",6
"197",6
"198",7
"199",3
"200",7
"201",3
"202",8
"203",7
"204",7
"205",6
"206",7
"207",5
"208",6
"209",3
"210",5
"211",3
"212",9
"213",8
"214",5
"215",2
"216",5
"217",8
"218",9
"219",7
"220",7
"221",10
"222",3
"223",9
"224",7
"225",8
"226",5
"227",5
"228",6
"229",5
"230",7
"231",5
"232",6
"233",8
"234",7
"235",6
"236",6
"237",3
"238",7
"239",8
"240",5
"241",5
"242",2
"243",8
"244",8
"245",7
"246",8
"247",6
"248",7
"249",7
"250",6
"251",6
"252",4
"253",6
"254",7
"255",5
"256",8
"257",7
"258",6
"259",7
"260",7
"261",5
"262",5
"263",9
"264",7
"265",3
"266",5
"267",11
"268",7
"269",7
"270",8
"271",5
"272",4
"273",6
"274",6
"275",6
"276",5
"277",7
"278",5
"279",11
"280",7
"281",8
"282",9
"283",6
"284",9
"285",3
"286",8
"287",4
"288",7
"289",4
"290",8
"291",8
"292",4
"293",3
"294",9
"295",6
"296",9
"297",7
"298",3
"299",4
"300",6
"301",8
"302",6
"303",10
"304",6
"305",6
"306",7
"307",7
"308",7
"309",3
"310",7
"311",4
"312",9
"313",9
"314",8
"315",7
"316",10
"317",6
"318",2
"319",8
"320",7
"321",10
"322",6
"323",7
"324",10
"325",3
"326",8
"327",6
"328",5
"329",9
"330",8
"331",7
"332",5
"333",8
"334",4
"335",4
"336",8
"337",4
"338",6
"339",3
"340",7
"341",7
"342",5
"343",6
"344",4
"345",3
"346",11
"347",5
"348",8
"349",4
"350",5
"351",7
"352",4
"353",5
"354",1
"355",8
"356",4
"357",6
"358",6
"359",5
"360",9
"361",5
"362",6
"363",6
"364",5
"365",6
"366",5
"367",10
"368",8
"369",4
"370",8
"371",7
"372",1
"373",7
"374",6
"375",2
"376",5
"377",7
"378",3
"379",8
"380",8
"381",4
