"","x"
"1",3
"2",4
"3",3
"4",4
"5",4
"6",4
"7",3
"8",4
"9",6
"10",3
"11",5
"12",2
"13",5
"14",6
"15",4
"16",4
"17",6
"18",6
"19",3
"20",5
"21",6
"22",2
"23",4
"24",4
"25",2
"26",5
"27",4
"28",4
"29",6
"30",6
"31",2
"32",2
"33",4
"34",4
"35",4
"36",4
"37",4
"38",3
"39",2
"40",5
"41",0
"42",6
"43",5
"44",1
"45",2
"46",3
"47",2
"48",5
"49",7
"50",4
"51",6
"52",2
"53",1
"54",4
"55",4
"56",5
"57",5
"58",4
"59",3
"60",3
"61",2
"62",2
"63",4
"64",6
"65",5
"66",2
"67",3
"68",5
"69",6
"70",5
"71",4
"72",5
"73",3
"74",4
"75",3
"76",3
"77",2
"78",2
"79",5
"80",2
"81",4
"82",3
"83",9
"84",2
"85",3
"86",2
"87",3
"88",7
"89",7
"90",3
"91",5
"92",5
"93",3
"94",6
"95",3
"96",2
"97",5
"98",2
"99",2
"100",3
"101",4
"102",3
"103",3
"104",3
"105",3
"106",4
"107",5
"108",4
"109",4
"110",3
"111",1
"112",2
"113",4
"114",4
"115",3
"116",3
"117",5
"118",2
"119",3
"120",3
"121",6
"122",3
"123",2
"124",3
"125",3
"126",4
"127",4
"128",4
"129",5
"130",3
"131",2
"132",4
"133",3
"134",4
"135",3
"136",4
"137",5
"138",1
"139",3
"140",5
"141",5
"142",1
"143",3
"144",4
"145",2
"146",2
"147",4
"148",3
"149",5
"150",6
"151",4
"152",3
"153",5
"154",6
"155",2
"156",1
"157",3
"158",4
"159",4
"160",3
"161",7
"162",2
"163",3
"164",2
"165",4
"166",2
"167",2
"168",6
"169",5
"170",2
"171",4
"172",2
"173",4
"174",3
"175",5
"176",4
"177",2
"178",5
"179",2
"180",2
"181",4
"182",3
"183",3
"184",3
"185",3
"186",3
"187",1
"188",4
"189",3
"190",2
"191",4
"192",9
"193",5
"194",5
"195",5
"196",4
"197",6
"198",4
"199",4
"200",2
"201",2
"202",4
"203",3
"204",5
"205",4
"206",1
"207",5
"208",2
"209",2
"210",3
"211",3
"212",2
"213",5
"214",3
"215",3
"216",4
"217",1
"218",5
"219",2
"220",5
"221",6
"222",4
"223",4
"224",4
"225",7
"226",4
"227",5
"228",1
"229",4
"230",1
"231",3
"232",3
"233",3
"234",5
"235",2
"236",4
"237",3
"238",2
"239",3
"240",4
"241",3
