"","x"
"1",2
"2",6
"3",2
"4",6
"5",2
"6",4
"7",4
"8",6
"9",2
"10",4
"11",5
"12",5
"13",2
"14",4
"15",3
"16",4
"17",4
"18",2
"19",3
"20",3
"21",5
"22",4
"23",4
"24",4
"25",3
"26",6
"27",5
"28",5
"29",1
"30",4
"31",6
"32",5
"33",6
"34",5
"35",5
"36",4
"37",4
"38",4
"39",4
"40",5
"41",4
"42",3
"43",4
"44",4
"45",3
"46",5
"47",4
"48",3
"49",5
"50",5
"51",5
"52",4
"53",4
"54",3
"55",5
"56",5
"57",5
"58",2
"59",5
"60",3
"61",6
"62",3
"63",1
"64",2
"65",7
"66",4
"67",2
"68",5
"69",4
"70",4
"71",4
"72",3
"73",4
"74",5
"75",6
"76",3
"77",3
"78",3
"79",3
"80",4
"81",4
"82",3
"83",5
"84",2
"85",6
"86",2
"87",4
"88",4
"89",3
"90",4
"91",3
"92",5
"93",4
"94",1
"95",6
"96",2
"97",3
"98",2
"99",4
"100",4
"101",3
"102",5
"103",3
"104",4
"105",4
"106",4
"107",4
"108",7
"109",5
"110",4
"111",5
"112",4
"113",6
"114",1
"115",3
"116",4
"117",3
"118",4
"119",4
"120",4
"121",4
"122",6
"123",3
"124",6
"125",6
"126",6
"127",4
"128",4
"129",3
"130",2
"131",5
"132",3
"133",6
"134",5
"135",4
"136",3
"137",2
"138",3
"139",4
"140",3
"141",2
"142",3
"143",5
"144",3
"145",3
"146",3
"147",4
"148",2
"149",5
"150",3
"151",4
"152",6
"153",5
"154",4
"155",4
"156",5
"157",3
"158",4
"159",4
"160",3
"161",4
"162",4
"163",5
"164",5
"165",4
"166",3
"167",3
"168",4
"169",6
"170",2
"171",4
"172",4
"173",6
"174",4
"175",2
"176",3
"177",4
"178",4
"179",6
"180",3
"181",4
"182",4
"183",3
"184",3
"185",5
"186",6
"187",2
"188",2
"189",4
"190",5
"191",4
"192",6
"193",2
"194",2
"195",3
"196",4
"197",5
"198",5
"199",4
"200",7
"201",7
"202",4
"203",5
"204",5
"205",6
"206",4
"207",4
"208",5
"209",5
"210",5
"211",5
"212",4
"213",4
"214",4
"215",2
"216",3
"217",6
"218",4
"219",4
"220",3
"221",4
"222",4
"223",6
"224",3
"225",4
"226",4
"227",2
"228",4
"229",3
"230",5
"231",7
"232",5
"233",4
"234",3
"235",5
"236",4
"237",2
"238",2
"239",5
"240",4
"241",7
"242",2
"243",3
"244",5
"245",2
"246",4
"247",5
"248",3
"249",3
"250",3
"251",4
"252",6
"253",5
"254",4
"255",6
"256",6
"257",4
"258",4
"259",3
"260",2
"261",4
"262",5
"263",3
"264",2
"265",3
"266",3
"267",4
"268",5
"269",2
"270",5
"271",5
"272",6
"273",3
"274",8
"275",4
"276",4
"277",4
"278",4
"279",4
"280",3
"281",3
"282",4
"283",3
"284",4
"285",3
"286",8
"287",3
