"","x"
"1",0
"2",0
"3",0
"4",1
"5",4
"6",5
"7",0
"8",1
"9",1
"10",2
"11",1
"12",1
"13",1
"14",0
"15",1
"16",3
"17",0
"18",0
"19",4
"20",1
"21",1
"22",0
"23",1
"24",0
"25",2
"26",0
"27",2
"28",1
"29",4
"30",1
"31",1
"32",3
"33",2
"34",3
"35",3
"36",2
"37",1
"38",1
"39",1
"40",5
"41",0
"42",1
"43",0
"44",2
"45",1
"46",2
"47",4
"48",1
"49",1
"50",2
"51",2
"52",2
"53",2
"54",2
"55",3
"56",1
"57",0
"58",1
"59",0
"60",2
"61",2
"62",0
"63",4
"64",0
"65",4
"66",1
"67",1
"68",0
"69",2
"70",2
"71",0
"72",3
"73",0
"74",1
"75",0
"76",1
"77",1
"78",2
"79",0
"80",0
"81",1
"82",2
"83",1
"84",1
"85",0
"86",1
"87",3
"88",1
"89",2
"90",1
"91",2
"92",1
"93",2
"94",2
"95",3
"96",2
"97",4
"98",1
"99",3
"100",1
"101",1
"102",2
"103",2
"104",0
"105",3
"106",1
"107",2
"108",2
"109",2
"110",3
"111",1
"112",2
"113",1
"114",2
"115",2
"116",2
"117",1
"118",3
"119",1
"120",0
"121",2
"122",3
"123",0
"124",1
"125",4
"126",4
"127",4
"128",2
"129",1
"130",1
"131",1
"132",2
"133",1
"134",0
"135",0
"136",1
"137",1
"138",4
"139",2
"140",0
"141",1
"142",2
"143",1
"144",0
"145",1
"146",0
"147",0
"148",1
"149",3
"150",4
"151",3
"152",1
"153",3
"154",0
"155",0
"156",1
"157",0
"158",3
"159",1
"160",0
"161",1
"162",4
"163",0
"164",1
"165",3
"166",1
"167",0
"168",3
"169",0
"170",1
"171",1
"172",0
"173",2
"174",2
"175",3
"176",0
"177",0
"178",2
"179",0
"180",0
"181",4
"182",4
"183",3
"184",0
"185",1
"186",2
"187",2
"188",3
"189",2
"190",0
"191",3
"192",1
"193",3
"194",2
"195",4
"196",2
"197",2
"198",2
"199",0
"200",3
"201",3
"202",0
"203",2
"204",1
"205",2
"206",1
"207",1
"208",1
"209",0
"210",0
"211",3
"212",1
"213",2
"214",1
"215",2
"216",2
"217",2
"218",1
"219",2
"220",1
"221",1
"222",2
"223",0
"224",1
