"","x"
"1",9
"2",7
"3",7
"4",6
"5",6
"6",5
"7",6
"8",6
"9",8
"10",9
"11",6
"12",4
"13",5
"14",6
"15",5
"16",5
"17",5
"18",6
"19",2
"20",6
"21",4
"22",7
"23",6
"24",5
"25",6
"26",7
"27",4
"28",7
"29",6
"30",9
"31",6
"32",7
"33",3
"34",7
"35",8
"36",5
"37",5
"38",8
"39",4
"40",6
"41",5
"42",4
"43",3
"44",6
"45",3
"46",6
"47",7
"48",7
"49",7
"50",6
"51",5
"52",5
"53",8
"54",6
"55",6
"56",4
"57",5
"58",7
"59",5
"60",10
"61",2
"62",4
"63",6
"64",6
"65",6
"66",6
"67",8
"68",5
"69",5
"70",5
"71",4
"72",9
"73",6
"74",7
"75",5
"76",9
"77",7
"78",8
"79",4
"80",8
"81",7
"82",6
"83",5
"84",4
"85",5
"86",4
"87",4
"88",8
"89",4
"90",3
"91",5
"92",4
"93",9
"94",6
"95",4
"96",4
"97",5
"98",5
"99",4
"100",4
"101",11
"102",5
"103",6
"104",7
"105",6
"106",7
"107",4
"108",3
"109",8
"110",9
"111",6
"112",6
"113",3
"114",8
"115",6
"116",2
"117",4
"118",10
"119",5
"120",5
"121",6
"122",2
"123",3
"124",6
"125",8
"126",6
"127",6
"128",8
"129",2
"130",5
"131",5
"132",3
"133",5
"134",10
"135",5
"136",4
"137",2
"138",6
"139",10
"140",5
"141",5
"142",3
"143",8
"144",5
"145",6
"146",4
"147",7
"148",5
"149",7
"150",5
"151",3
"152",3
"153",9
"154",11
"155",6
"156",7
"157",10
"158",3
"159",4
"160",5
"161",3
"162",8
"163",8
"164",9
"165",9
"166",7
"167",8
"168",7
"169",7
"170",1
"171",3
"172",7
"173",7
"174",3
"175",4
"176",6
"177",4
"178",6
"179",5
"180",8
"181",6
"182",6
"183",5
"184",5
"185",4
"186",6
"187",6
"188",7
"189",4
"190",5
"191",5
"192",7
"193",4
"194",7
"195",5
"196",3
"197",7
"198",4
"199",3
"200",6
"201",4
"202",3
"203",6
"204",8
"205",5
"206",5
"207",6
"208",6
"209",8
"210",3
"211",5
"212",5
"213",1
"214",2
"215",5
"216",6
"217",6
"218",6
"219",4
"220",7
"221",2
"222",5
"223",4
"224",5
"225",10
"226",5
"227",4
"228",6
"229",6
"230",6
"231",8
"232",4
"233",1
"234",9
"235",7
"236",8
"237",7
"238",5
"239",5
"240",7
"241",6
"242",5
"243",5
"244",6
"245",2
"246",7
"247",5
"248",0
"249",9
"250",3
"251",6
"252",3
"253",5
"254",6
"255",5
"256",3
"257",4
"258",4
"259",4
"260",3
"261",5
"262",6
"263",6
"264",4
"265",5
"266",10
"267",7
"268",3
"269",4
"270",6
"271",4
"272",9
"273",2
"274",7
"275",7
"276",4
"277",6
"278",7
"279",7
"280",5
"281",2
"282",6
"283",4
"284",3
"285",6
"286",6
"287",7
"288",4
"289",4
"290",3
"291",8
"292",5
"293",9
"294",7
"295",4
"296",6
"297",3
"298",8
"299",3
"300",5
"301",7
"302",6
"303",4
"304",7
"305",8
"306",7
"307",3
"308",6
"309",7
"310",8
"311",5
"312",8
"313",4
"314",7
"315",7
"316",5
"317",8
"318",6
"319",3
"320",7
"321",8
"322",6
"323",5
"324",8
"325",5
"326",8
"327",3
"328",9
"329",6
"330",6
"331",6
"332",5
"333",6
"334",6
"335",6
"336",6
"337",4
"338",4
"339",6
"340",6
"341",6
"342",4
"343",3
"344",6
"345",3
"346",9
"347",9
"348",3
"349",5
"350",7
"351",3
"352",5
"353",6
"354",5
"355",10
"356",2
"357",4
"358",3
"359",5
"360",6
"361",4
"362",3
"363",7
"364",7
"365",4
"366",8
"367",3
"368",5
"369",5
"370",5
"371",6
"372",4
"373",5
"374",2
"375",6
"376",9
"377",7
"378",5
"379",4
"380",1
"381",8
"382",7
"383",4
"384",6
"385",7
"386",7
"387",6
"388",4
"389",4
"390",6
"391",5
"392",5
"393",7
"394",6
"395",6
"396",7
"397",7
"398",8
"399",3
"400",5
"401",7
"402",5
"403",6
"404",6
"405",6
"406",8
"407",5
"408",5
"409",5
"410",6
"411",7
"412",7
"413",8
"414",3
"415",4
"416",7
"417",7
"418",9
"419",3
"420",6
"421",7
"422",6
"423",3
"424",8
"425",6
"426",1
"427",7
"428",3
"429",4
"430",4
"431",6
"432",6
"433",6
"434",9
"435",6
"436",3
"437",7
"438",5
"439",6
"440",6
"441",3
"442",7
"443",3
"444",4
"445",4
"446",4
"447",4
"448",7
"449",3
"450",3
"451",8
"452",10
"453",2
"454",8
"455",8
"456",9
"457",6
"458",3
"459",7
"460",9
"461",8
"462",3
"463",5
"464",6
"465",4
"466",5
"467",4
"468",8
"469",6
"470",5
"471",6
"472",7
"473",4
"474",6
"475",7
"476",2
"477",8
"478",5
"479",5
"480",6
"481",10
"482",9
"483",6
"484",4
"485",6
"486",8
"487",5
"488",2
"489",5
"490",6
"491",4
"492",7
"493",5
"494",5
"495",4
"496",5
"497",6
"498",5
"499",7
"500",5
"501",9
"502",3
"503",7
"504",5
"505",4
"506",2
"507",3
"508",0
"509",7
"510",8
"511",4
"512",1
"513",5
"514",3
"515",6
"516",7
"517",4
"518",7
"519",9
"520",4
"521",6
"522",8
"523",2
"524",8
"525",5
"526",6
"527",6
"528",7
"529",7
"530",5
"531",6
"532",9
"533",8
"534",3
"535",5
"536",7
"537",7
"538",5
"539",4
"540",4
"541",2
"542",5
"543",7
"544",5
"545",7
"546",9
"547",4
"548",3
"549",5
"550",2
"551",4
"552",4
"553",7
"554",3
"555",3
"556",9
"557",1
"558",9
"559",2
"560",8
"561",6
"562",8
"563",7
"564",5
"565",7
"566",5
"567",8
"568",7
"569",4
"570",4
"571",3
"572",5
"573",2
"574",4
"575",5
"576",3
"577",3
"578",3
"579",5
"580",2
"581",3
"582",5
"583",4
"584",4
"585",3
"586",4
"587",3
"588",4
"589",6
"590",4
"591",2
"592",10
"593",2
"594",6
"595",7
"596",7
"597",5
"598",7
"599",8
"600",5
"601",8
"602",8
"603",4
"604",2
"605",6
"606",4
"607",2
"608",7
"609",3
"610",3
"611",6
"612",4
"613",7
"614",3
"615",7
"616",6
"617",7
"618",2
"619",9
"620",4
"621",7
"622",5
"623",2
"624",5
"625",5
"626",5
"627",8
"628",6
"629",4
"630",6
"631",8
"632",3
"633",6
"634",4
"635",5
"636",8
"637",4
"638",5
"639",5
"640",8
"641",3
"642",7
"643",2
"644",6
"645",6
"646",6
"647",8
"648",4
"649",8
"650",6
"651",6
"652",6
"653",7
"654",8
"655",4
"656",3
"657",10
"658",7
"659",7
"660",8
"661",5
"662",7
"663",2
"664",2
"665",4
"666",5
"667",8
"668",6
"669",6
"670",9
"671",4
"672",2
"673",7
"674",6
"675",7
"676",6
"677",6
"678",3
"679",8
"680",6
"681",3
"682",9
"683",2
"684",5
"685",8
"686",3
"687",5
"688",6
"689",4
"690",9
"691",6
"692",3
"693",3
"694",4
"695",7
"696",6
"697",9
"698",6
"699",4
"700",5
"701",3
"702",2
"703",2
"704",6
"705",5
"706",5
"707",6
"708",5
"709",5
"710",6
"711",4
"712",3
"713",6
"714",7
"715",7
"716",9
"717",8
"718",9
"719",9
"720",3
"721",5
"722",9
"723",6
"724",6
"725",6
"726",5
"727",4
"728",10
"729",7
"730",5
"731",9
"732",6
"733",5
"734",7
"735",2
"736",3
"737",7
"738",6
"739",4
"740",6
"741",4
"742",5
"743",6
"744",8
"745",7
"746",5
"747",0
"748",5
"749",8
"750",6
"751",2
"752",5
"753",3
"754",6
"755",9
"756",4
"757",6
"758",6
"759",6
"760",3
"761",6
"762",2
"763",7
"764",10
"765",6
"766",7
"767",8
"768",3
"769",5
"770",6
"771",8
"772",5
"773",2
"774",8
"775",7
"776",6
"777",5
"778",6
"779",5
"780",7
"781",11
"782",3
"783",7
"784",8
"785",5
"786",5
"787",8
"788",3
"789",4
"790",4
"791",5
"792",6
"793",7
"794",6
"795",3
"796",6
"797",7
"798",3
"799",6
"800",4
"801",9
"802",6
"803",4
"804",7
"805",8
"806",6
"807",8
"808",8
"809",5
"810",5
"811",5
"812",5
"813",6
"814",6
"815",4
"816",6
"817",4
"818",6
"819",4
"820",8
"821",3
"822",8
"823",7
"824",7
"825",7
