"","ac","ap","bc","bp","comb_div","clin_div","pat_div"
"1",1.38571390394718,1.01127242564321,0.984920139327332,0,0.00750422598297567,0.00750422598297567,NA
"2",1.38569670978548,4.25713992809973,0.984902882113928,0.0202020202020202,0.00750422703726188,0.00750422599261031,1.60943715639105
"3",1.38314377868627,1.30656924043049,0.966316597557471,0.0404040404040404,0.00755288214833665,0.00766049770112553,1.42354346402942
"4",1.38277013176881,1.28068385327158,0.952388999642548,0.0606060606060606,0.00757985830425777,0.00803099147660918,1.31271103155548
"5",1.38244376144346,1.27457280418737,0.938250294843628,0.0808080808080808,0.00760562807656381,0.0086430754169,1.21502545104889
"6",1.38199928894574,1.27427709635038,0.923755494722973,0.101010101010101,0.00763001372953775,0.00952101108878052,1.12644786440813
"7",1.38145832534187,1.27665586356702,0.909003893739168,0.121212121212121,0.00765292529360235,0.0106833261534496,1.04546401197454
"8",1.38075967590576,1.2803208670444,0.893967837249219,0.141414141414141,0.00767431831187067,0.0121510988014593,0.970890869992808
"9",1.37992984688875,1.28482863783054,0.878728448825153,0.161616161616162,0.00769417070843023,0.0139401211327931,0.902061855246216
"10",1.37897051755665,1.2898483603091,0.863303812890154,0.181818181818182,0.0077124715023905,0.0160694106998926,0.838335918552957
"11",1.37788858493599,1.29502565836767,0.847667630399888,0.202020202020202,0.00772921581548774,0.0185666901114835,0.779038513840901
"12",1.37661909697184,1.30070366455262,0.831921612567297,0.222222222222222,0.00774440170737295,0.0214275292635911,0.724164160059463
"13",1.37521760384157,1.30636444904817,0.815979408238209,0.242424242424242,0.00775802945846202,0.0246977749961312,0.672929449241818
"14",1.37372132300327,1.31219384428846,0.799980667286151,0.262626262626263,0.00777010044197071,0.028375812773027,0.625232790362087
"15",1.37205117997976,1.31782723820219,0.783686304483412,0.282828282828283,0.00778061441574225,0.0325348833455606,0.58049865406692
"16",1.37024269343396,1.3236462088554,0.767333289818111,0.303030303030303,0.00778957441533095,0.0371455619527135,0.538846276340636
"17",1.3683217694023,1.32939330674819,0.750834070763779,0.323232323232323,0.00779698122750593,0.0422658717891512,0.499845103324937
"18",1.36626066476585,1.33514700314714,0.73421183659631,0.343434343434343,0.00780283604021243,0.0479125097016172,0.463379772123883
"19",1.36406740934435,1.34084007911575,0.71745517381842,0.363636363636364,0.00780713972945009,0.0541235764206955,0.429227544668469
"20",1.36174024939715,1.34655147647484,0.700585602203484,0.383838383838384,0.00780989278776994,0.060923741873254,0.397298866032323
"21",1.35928507847249,1.35221324194845,0.683603119203453,0.404040404040404,0.00781109549344642,0.0683499384111667,0.367399305326219
"22",1.35669497997903,1.35778094004891,0.666467192152906,0.424242424242424,0.00781074752910163,0.0764599044883375,0.339369481787982
"23",1.353985860477,1.36331002183294,0.649229089930089,0.444444444444444,0.00780884839238636,0.0852750008175076,0.313133844817828
"24",1.35113995393603,1.36878585275582,0.63186948227108,0.464646464646465,0.0078053970163212,0.0948440291833803,0.288573396855096
"25",1.34817403768775,1.37419250173115,0.614392568003613,0.484848484848485,0.00780039192650657,0.105219098590682,0.265577977057917
"26",1.34510492317455,1.37955318372388,0.59683240805399,0.505050505050505,0.00779383130873048,0.116434778187125,0.244070389211115
"27",1.34017186384084,1.38742299711185,0.570265231741466,0.535252525252525,0.00778111605290544,0.134944810540742,0.214471247156918
"28",1.33687162155983,1.39250906856161,0.552427158068117,0.555454545454546,0.00777066276448841,0.148574636747039,0.196225300534379
"29",1.33315616577311,1.3977159654026,0.534354258728058,0.575656565656566,0.00775864161977901,0.163239156603522,0.179284759935397
"30",1.32947645618127,1.40273248830363,0.516230410508484,0.595858585858586,0.00774505017133697,0.179070538045395,0.163414886690323
"31",1.32559670633822,1.40770408985282,0.497955092615158,0.616060606060606,0.00772988254918612,0.196123774422788,0.148631676669887
"32",1.32156983057636,1.41262502647057,0.479570539009091,0.636262626262626,0.00771313307203619,0.214470342253039,0.134873124091781
"33",1.31743789999668,1.41739798242801,0.461053987913457,0.656464646464647,0.00769479495167268,0.234256479539072,0.122042831221969
"34",1.31315562661471,1.42207515572579,0.442400463225304,0.676666666666667,0.00767486081277307,0.25556906987851,0.110116639231487
"35",1.30874746255575,1.4267019317883,0.423636197425302,0.696868686868687,0.00765332207015408,0.278504741886962,0.0990659100128873
"36",1.30408756411009,1.43126947300064,0.404723340337284,0.717070707070707,0.0076301690413417,0.303155932893883,0.0888415605233474
"37",1.29926383987001,1.43572987083356,0.385659887583909,0.737272727272727,0.00760539097768804,0.329727098882598,0.0793850861319029
"38",1.29402193037991,1.44050656047386,0.366627125368234,0.757474747474748,0.00757898038380465,0.357869454417286,0.0707904496527127
"39",1.28912644374137,1.44433196019788,0.347103320009465,0.777676767676768,0.00755090893519177,0.389248210939039,0.0626306218015476
