"","x"
"1",0
"2",1
"3",2
"4",1
"5",1
"6",1
"7",4
"8",3
"9",2
"10",2
"11",6
"12",4
"13",2
"14",1
"15",4
"16",3
"17",1
"18",2
"19",1
"20",2
"21",2
"22",2
"23",4
"24",3
"25",0
"26",2
"27",5
"28",2
"29",1
"30",0
"31",5
"32",4
"33",4
"34",2
"35",2
"36",1
"37",4
"38",2
"39",2
"40",2
"41",1
"42",1
"43",2
"44",2
"45",3
"46",5
"47",3
"48",2
"49",3
"50",2
"51",2
"52",0
"53",3
"54",2
"55",4
"56",4
"57",4
"58",3
"59",3
"60",1
"61",1
"62",1
"63",2
"64",2
"65",5
"66",4
"67",2
"68",2
"69",1
"70",3
"71",4
"72",2
"73",1
"74",4
"75",4
"76",3
"77",2
"78",3
"79",5
"80",3
"81",2
"82",6
"83",1
"84",5
"85",2
"86",3
"87",4
"88",1
"89",2
"90",3
"91",0
"92",3
"93",4
"94",3
"95",2
"96",1
"97",2
"98",3
"99",3
"100",1
"101",1
"102",4
"103",1
"104",0
"105",1
"106",2
"107",1
"108",0
"109",1
"110",3
"111",1
"112",1
"113",3
"114",3
"115",2
"116",3
"117",1
"118",3
"119",3
"120",2
"121",2
"122",1
"123",3
"124",2
"125",5
"126",2
"127",2
"128",3
"129",3
"130",1
"131",4
"132",2
"133",4
"134",2
"135",3
"136",4
"137",4
"138",1
"139",3
"140",3
"141",1
"142",2
"143",1
"144",3
"145",3
"146",3
"147",5
"148",3
"149",2
"150",3
"151",4
"152",1
"153",5
"154",2
"155",2
"156",2
"157",1
"158",0
"159",3
"160",1
"161",2
"162",0
"163",3
"164",5
"165",2
"166",1
"167",1
"168",2
"169",3
"170",3
"171",1
"172",1
"173",2
"174",1
"175",3
"176",1
"177",5
"178",2
"179",3
"180",4
"181",6
"182",4
"183",0
"184",4
"185",3
"186",1
"187",1
"188",3
"189",4
"190",2
"191",3
"192",3
"193",1
"194",1
"195",3
"196",2
"197",3
"198",4
"199",2
"200",2
"201",2
"202",1
"203",3
"204",3
"205",1
"206",0
"207",3
"208",1
"209",4
"210",3
"211",4
"212",4
"213",4
"214",2
"215",2
"216",0
"217",0
"218",1
"219",2
"220",1
"221",3
"222",4
"223",3
"224",1
"225",2
"226",7
"227",2
"228",2
"229",1
"230",1
"231",1
"232",1
"233",3
"234",3
"235",4
"236",3
"237",4
"238",2
"239",4
"240",2
"241",1
"242",4
"243",2
"244",2
"245",2
"246",1
"247",4
"248",4
"249",1
"250",0
"251",2
"252",3
"253",1
"254",4
"255",3
"256",2
"257",1
"258",4
"259",4
"260",4
"261",2
"262",3
"263",3
"264",0
"265",1
"266",3
"267",3
"268",1
"269",4
"270",5
"271",2
"272",1
"273",1
"274",1
"275",3
"276",2
"277",3
"278",1
"279",2
"280",1
"281",3
"282",1
"283",4
"284",5
"285",6
"286",2
"287",2
"288",4
"289",1
"290",2
"291",1
"292",4
"293",2
"294",3
"295",4
"296",1
"297",3
"298",2
"299",2
"300",1
"301",2
"302",1
"303",3
"304",4
"305",2
"306",3
"307",2
"308",0
"309",4
"310",3
"311",3
"312",3
"313",1
"314",3
"315",3
"316",1
"317",1
"318",2
"319",2
"320",1
"321",2
"322",2
"323",3
"324",1
"325",3
"326",2
"327",1
"328",2
"329",3
"330",3
"331",0
"332",2
"333",2
"334",3
"335",4
