"","x"
"1",1
"2",0
"3",3
"4",3
"5",2
"6",3
"7",5
"8",0
"9",2
"10",3
"11",3
"12",3
"13",3
"14",1
"15",2
"16",3
"17",2
"18",3
"19",4
"20",2
"21",4
"22",3
"23",3
"24",3
"25",3
"26",0
"27",5
"28",1
"29",4
"30",3
"31",5
"32",4
"33",2
"34",4
"35",1
"36",4
"37",3
"38",3
"39",1
"40",2
"41",2
"42",3
"43",2
"44",2
"45",4
"46",3
"47",5
"48",4
"49",2
"50",2
"51",2
"52",2
"53",2
"54",1
"55",2
"56",0
"57",3
"58",3
"59",0
"60",5
"61",3
"62",3
"63",4
"64",2
"65",2
"66",4
"67",1
"68",1
"69",6
"70",0
"71",5
"72",1
"73",2
"74",4
"75",1
"76",1
"77",2
"78",3
"79",3
"80",1
"81",0
"82",0
"83",3
"84",1
"85",2
"86",5
"87",1
"88",2
"89",2
"90",4
"91",4
"92",1
"93",2
"94",4
"95",1
"96",5
"97",1
"98",3
"99",4
"100",5
"101",4
"102",3
"103",1
"104",0
"105",1
"106",3
"107",2
"108",3
"109",3
"110",5
"111",2
"112",4
"113",3
"114",6
"115",2
"116",3
"117",1
"118",2
"119",0
"120",0
"121",0
"122",3
"123",1
"124",4
"125",3
"126",3
"127",4
"128",3
"129",4
"130",2
"131",1
"132",2
"133",2
"134",2
"135",3
"136",6
"137",1
"138",2
"139",5
"140",2
"141",2
"142",1
"143",1
"144",1
"145",5
"146",5
"147",1
"148",2
"149",0
"150",4
"151",2
"152",1
"153",3
"154",3
"155",4
"156",2
"157",3
"158",2
"159",2
"160",3
"161",2
"162",2
"163",1
"164",4
"165",2
"166",3
"167",2
"168",1
"169",3
"170",2
"171",4
"172",1
"173",3
"174",0
"175",7
"176",5
"177",5
"178",4
"179",1
"180",3
"181",1
"182",2
"183",5
"184",2
"185",1
"186",3
"187",3
"188",3
"189",2
"190",2
"191",3
"192",2
"193",2
"194",0
"195",2
"196",0
"197",2
"198",2
"199",6
"200",5
"201",3
"202",3
"203",5
"204",5
"205",3
"206",3
"207",1
"208",3
"209",1
"210",1
"211",4
"212",1
"213",6
"214",1
"215",1
"216",1
"217",2
"218",5
"219",3
"220",1
"221",4
"222",0
"223",4
"224",3
"225",1
"226",2
"227",2
"228",2
"229",6
"230",4
"231",7
"232",1
"233",3
"234",4
"235",2
"236",6
"237",3
"238",2
"239",4
"240",0
"241",3
"242",1
"243",2
"244",3
"245",6
"246",3
"247",4
"248",0
"249",4
"250",4
"251",3
"252",0
"253",2
"254",3
"255",1
"256",2
"257",2
"258",0
"259",1
"260",1
"261",2
"262",4
"263",3
"264",2
"265",2
"266",2
"267",2
"268",4
"269",6
"270",3
"271",1
"272",3
"273",2
"274",2
"275",4
"276",2
"277",3
"278",1
"279",4
"280",2
"281",3
"282",5
"283",1
"284",0
"285",3
"286",5
"287",1
"288",3
"289",3
"290",2
"291",4
"292",2
"293",2
"294",3
"295",4
"296",2
"297",2
"298",2
"299",3
"300",3
"301",1
"302",3
"303",0
"304",1
"305",3
"306",3
"307",4
"308",3
"309",3
"310",4
"311",1
"312",3
"313",2
"314",5
"315",5
"316",5
"317",6
"318",4
"319",1
"320",3
"321",3
"322",4
"323",4
"324",1
"325",5
"326",1
"327",1
"328",1
"329",1
"330",3
"331",6
"332",2
"333",2
"334",1
"335",0
"336",2
"337",2
"338",4
"339",1
"340",4
"341",2
"342",3
"343",5
"344",1
"345",0
"346",4
"347",4
"348",3
"349",3
"350",4
"351",2
"352",3
"353",6
"354",2
"355",1
"356",1
"357",3
"358",0
"359",5
"360",1
"361",1
"362",2
"363",0
"364",4
"365",5
"366",1
"367",1
"368",5
"369",5
"370",4
"371",0
"372",2
"373",2
"374",1
"375",3
"376",1
"377",3
"378",2
"379",3
"380",1
"381",2
"382",3
"383",5
"384",4
"385",3
"386",1
"387",3
"388",4
"389",5
"390",2
"391",1
"392",4
"393",3
"394",2
"395",5
"396",6
"397",2
"398",3
"399",1
"400",4
"401",3
"402",1
"403",2
"404",2
"405",3
"406",4
"407",1
"408",6
"409",2
"410",1
"411",0
"412",3
"413",5
"414",8
"415",1
"416",2
"417",1
"418",1
"419",1
"420",0
"421",5
"422",2
"423",5
"424",3
"425",2
"426",2
"427",4
"428",1
"429",6
"430",3
"431",3
"432",1
"433",1
"434",2
"435",4
"436",3
"437",5
"438",2
"439",5
"440",2
"441",3
"442",2
"443",1
"444",3
"445",5
"446",3
"447",3
"448",2
"449",2
"450",7
"451",1
"452",5
"453",2
"454",2
"455",5
"456",1
"457",2
"458",4
"459",2
"460",5
"461",5
"462",3
"463",5
"464",2
"465",1
"466",5
"467",4
"468",2
"469",2
"470",1
"471",2
"472",5
"473",4
"474",2
"475",1
"476",4
"477",5
"478",3
"479",4
"480",1
"481",4
"482",1
"483",4
"484",2
"485",4
"486",3
"487",2
"488",4
"489",2
"490",4
"491",3
"492",1
"493",1
"494",5
"495",4
"496",1
"497",3
"498",1
"499",3
"500",4
"501",4
"502",2
"503",0
"504",1
"505",4
"506",2
"507",2
"508",5
"509",3
"510",2
"511",1
"512",2
"513",2
"514",1
"515",3
"516",0
"517",3
"518",2
"519",1
"520",1
"521",3
"522",2
"523",4
"524",2
"525",1
"526",1
"527",2
"528",0
"529",3
"530",2
"531",1
"532",2
"533",4
"534",3
"535",1
"536",2
"537",2
"538",1
"539",4
"540",3
"541",3
"542",1
"543",4
"544",5
"545",1
"546",3
"547",2
"548",2
"549",3
"550",4
"551",3
"552",6
"553",3
"554",2
"555",4
"556",0
"557",2
"558",1
"559",2
"560",3
"561",3
"562",2
"563",3
"564",5
"565",4
"566",2
"567",0
"568",1
"569",2
"570",2
"571",4
"572",2
"573",3
"574",3
"575",0
"576",3
"577",5
"578",0
"579",1
"580",0
"581",8
"582",3
"583",3
"584",5
"585",2
"586",2
"587",2
"588",2
"589",2
"590",4
"591",3
"592",2
"593",1
"594",3
"595",7
"596",2
"597",2
"598",3
"599",2
"600",4
"601",2
"602",6
"603",2
"604",5
"605",0
"606",2
"607",1
"608",5
"609",1
"610",2
"611",11
"612",3
"613",2
"614",5
"615",4
"616",1
"617",4
"618",2
"619",1
"620",2
"621",5
"622",3
"623",0
"624",0
"625",4
"626",2
"627",0
"628",1
"629",4
"630",1
"631",1
"632",4
"633",5
"634",0
"635",1
"636",3
"637",2
"638",4
"639",1
"640",2
"641",3
"642",2
"643",3
"644",0
"645",2
"646",3
"647",4
"648",1
"649",1
"650",4
"651",2
"652",0
"653",3
"654",4
"655",4
"656",2
"657",3
"658",3
"659",2
"660",2
"661",4
"662",0
"663",2
"664",0
"665",4
"666",2
"667",3
"668",2
"669",3
"670",2
"671",1
"672",1
"673",2
"674",2
"675",2
