"","x"
"1",4
"2",6
"3",4
"4",4
"5",3
"6",7
"7",6
"8",5
"9",4
"10",6
"11",5
"12",3
"13",6
"14",3
"15",6
"16",5
"17",4
"18",7
"19",4
"20",4
"21",3
"22",7
"23",5
"24",3
"25",6
"26",4
"27",3
"28",4
"29",4
"30",5
"31",5
"32",5
"33",4
"34",4
"35",6
"36",6
"37",6
"38",6
"39",5
"40",7
"41",3
"42",6
"43",3
"44",3
"45",7
"46",6
"47",3
"48",4
"49",6
"50",6
"51",5
"52",3
"53",4
"54",5
"55",5
"56",5
"57",6
"58",6
"59",7
"60",2
"61",2
"62",5
"63",6
"64",3
"65",4
"66",2
"67",4
"68",5
"69",5
"70",6
"71",6
"72",5
"73",4
"74",6
"75",4
"76",7
"77",4
"78",4
"79",6
"80",3
"81",4
"82",6
"83",5
"84",6
"85",5
"86",5
"87",5
"88",4
"89",4
"90",6
"91",4
"92",6
"93",5
"94",1
"95",6
"96",4
"97",6
"98",5
"99",3
"100",6
"101",5
"102",5
"103",3
"104",6
"105",6
"106",7
"107",5
"108",5
"109",4
"110",5
"111",6
"112",6
"113",4
"114",5
"115",3
"116",6
"117",6
"118",7
"119",6
"120",5
"121",4
"122",5
"123",7
"124",4
"125",1
"126",3
"127",5
"128",6
"129",5
"130",3
"131",4
"132",4
"133",8
"134",2
"135",4
"136",7
"137",5
"138",5
"139",5
"140",6
"141",6
"142",4
"143",5
"144",5
"145",4
"146",6
"147",4
"148",4
"149",4
"150",4
"151",3
"152",5
"153",6
"154",6
"155",6
"156",7
"157",1
"158",4
"159",6
"160",4
"161",5
"162",5
"163",7
"164",4
"165",3
"166",5
"167",6
"168",6
"169",6
"170",8
"171",3
"172",7
"173",5
"174",4
"175",4
"176",3
"177",6
"178",6
"179",6
"180",5
"181",6
"182",5
"183",6
"184",3
"185",7
"186",5
"187",4
"188",4
"189",6
"190",3
"191",7
"192",5
"193",6
"194",4
"195",3
"196",6
"197",5
"198",4
"199",4
"200",6
"201",3
