"","x"
"1",15
"2",13
"3",13
"4",13
"5",13
"6",12
"7",15
"8",14
"9",13
"10",15
"11",11
"12",13
"13",14
"14",13
"15",11
"16",11
"17",13
"18",13
"19",17
"20",16
"21",17
"22",13
"23",17
"24",14
"25",13
"26",14
"27",9
"28",13
"29",13
"30",9
"31",13
"32",18
"33",14
"34",13
"35",12
"36",16
"37",13
"38",15
"39",14
"40",15
"41",12
"42",15
"43",12
"44",15
"45",16
"46",10
"47",13
"48",13
"49",13
"50",15
"51",16
"52",12
"53",17
"54",15
"55",16
"56",13
"57",15
"58",13
"59",16
"60",15
"61",11
"62",9
"63",13
"64",12
"65",12
"66",17
"67",13
"68",13
"69",13
"70",11
"71",11
"72",11
"73",17
"74",12
"75",12
"76",13
"77",14
"78",15
"79",12
"80",11
"81",10
"82",11
"83",14
"84",14
"85",13
"86",13
"87",11
"88",15
"89",12
"90",15
"91",15
"92",13
"93",13
"94",14
"95",14
"96",16
"97",12
"98",11
"99",16
"100",11
"101",11
"102",16
"103",14
"104",15
"105",16
"106",13
"107",14
"108",11
"109",9
"110",14
"111",13
"112",14
"113",13
"114",17
"115",15
"116",13
"117",11
"118",11
"119",12
"120",15
"121",17
"122",14
"123",16
"124",17
"125",16
"126",10
"127",14
"128",15
"129",13
"130",14
"131",13
"132",10
"133",11
"134",12
"135",18
"136",13
"137",12
"138",16
"139",15
"140",17
"141",15
"142",12
"143",13
"144",13
"145",13
"146",16
"147",12
"148",15
"149",11
"150",15
"151",10
"152",13
"153",14
"154",14
"155",13
"156",15
"157",15
"158",14
"159",13
"160",14
"161",15
"162",14
"163",17
"164",13
"165",13
"166",11
"167",14
"168",15
"169",11
"170",13
"171",13
"172",12
"173",14
"174",13
"175",18
"176",15
"177",15
"178",13
"179",14
"180",12
"181",12
"182",12
"183",12
"184",15
"185",11
"186",16
"187",11
"188",16
"189",11
"190",17
"191",10
"192",13
"193",10
"194",14
"195",16
"196",13
"197",12
"198",13
"199",13
"200",14
"201",15
"202",11
"203",11
"204",12
"205",11
"206",16
"207",13
"208",11
"209",15
"210",15
"211",13
"212",15
"213",13
"214",14
"215",14
"216",17
"217",12
"218",15
"219",15
"220",11
"221",14
"222",17
"223",12
"224",13
"225",13
"226",13
"227",13
"228",12
"229",14
"230",13
"231",15
"232",14
"233",13
"234",11
"235",16
"236",16
"237",15
"238",17
"239",10
"240",12
"241",13
"242",11
"243",10
"244",13
"245",14
"246",15
"247",14
"248",12
"249",15
"250",17
"251",10
"252",12
"253",14
"254",18
"255",10
"256",14
"257",16
"258",11
"259",12
"260",13
"261",15
"262",14
"263",14
"264",12
"265",15
"266",13
"267",14
"268",14
"269",8
"270",13
"271",16
"272",10
"273",18
"274",13
"275",16
"276",14
"277",17
"278",14
"279",15
"280",10
"281",14
"282",12
"283",14
"284",17
"285",14
"286",9
"287",11
"288",11
"289",16
"290",12
"291",14
"292",16
"293",11
"294",17
"295",16
"296",12
"297",13
"298",10
"299",13
"300",17
"301",14
"302",14
"303",12
"304",14
"305",11
"306",11
"307",17
"308",12
"309",13
"310",17
"311",10
"312",16
"313",13
"314",9
"315",15
"316",12
"317",10
"318",11
"319",12
"320",12
"321",10
"322",11
"323",16
"324",14
"325",13
"326",11
"327",14
"328",12
"329",15
"330",13
"331",11
"332",9
"333",12
"334",10
"335",15
"336",13
"337",14
"338",14
"339",12
"340",9
"341",13
"342",11
"343",14
"344",12
"345",7
"346",15
"347",14
"348",13
"349",14
"350",12
"351",9
"352",9
"353",14
"354",13
"355",14
"356",12
"357",11
"358",7
"359",11
"360",12
"361",15
"362",11
"363",11
"364",14
"365",14
"366",13
"367",12
"368",11
"369",10
"370",16
"371",11
"372",12
"373",13
"374",17
"375",16
"376",13
"377",14
"378",17
"379",12
"380",12
"381",10
"382",12
"383",11
"384",16
"385",12
"386",8
"387",14
"388",13
"389",15
"390",9
"391",13
"392",11
"393",13
"394",17
"395",16
"396",9
"397",10
"398",14
"399",12
"400",9
"401",17
"402",11
"403",15
"404",17
"405",10
"406",16
"407",11
"408",14
"409",12
"410",13
"411",13
"412",13
"413",14
"414",16
"415",16
"416",14
"417",12
"418",10
"419",11
"420",13
"421",12
"422",14
"423",14
"424",12
"425",14
"426",17
"427",15
"428",10
"429",12
"430",15
"431",12
"432",9
"433",10
"434",14
"435",11
"436",13
"437",15
"438",13
"439",16
"440",15
"441",14
"442",16
"443",14
"444",14
"445",14
"446",15
"447",15
"448",13
"449",14
"450",14
"451",13
"452",16
"453",9
"454",13
"455",11
"456",11
"457",18
"458",15
"459",10
"460",12
"461",12
"462",14
"463",10
"464",13
"465",16
"466",11
"467",14
"468",12
"469",15
"470",11
"471",14
"472",11
"473",14
"474",12
"475",13
"476",11
"477",13
"478",12
"479",10
"480",11
"481",12
"482",14
"483",12
"484",11
"485",16
"486",15
"487",15
"488",12
"489",13
"490",12
"491",14
"492",11
"493",10
"494",12
"495",13
"496",15
"497",14
"498",11
"499",9
"500",11
"501",12
"502",11
"503",11
"504",15
"505",13
"506",10
"507",11
"508",15
"509",11
"510",11
"511",14
"512",14
"513",12
"514",14
"515",11
"516",15
"517",15
"518",15
"519",16
"520",16
"521",12
"522",15
"523",14
"524",13
"525",10
"526",13
"527",12
"528",14
"529",14
"530",15
"531",13
"532",14
"533",10
"534",14
"535",14
"536",14
"537",10
"538",14
"539",14
"540",15
"541",14
"542",13
"543",19
"544",11
"545",12
"546",12
"547",12
"548",14
"549",15
"550",17
"551",13
"552",14
"553",13
"554",9
"555",15
"556",13
"557",12
"558",15
"559",14
"560",13
"561",12
"562",17
"563",13
"564",12
"565",15
"566",12
"567",15
"568",11
"569",13
"570",11
"571",13
"572",12
"573",11
"574",14
"575",10
"576",13
"577",16
"578",13
"579",13
"580",14
"581",14
"582",13
"583",11
"584",14
"585",14
"586",14
"587",13
"588",14
"589",15
"590",13
"591",13
"592",8
"593",15
"594",13
"595",15
"596",13
"597",9
"598",13
"599",16
"600",14
"601",19
"602",13
"603",15
"604",16
"605",9
"606",16
"607",14
"608",15
"609",12
"610",17
"611",13
"612",16
"613",12
"614",13
"615",11
"616",13
"617",12
"618",18
"619",14
"620",14
"621",14
"622",17
"623",14
"624",14
"625",13
"626",12
"627",12
"628",11
"629",14
"630",9
"631",11
"632",17
"633",14
"634",17
"635",14
"636",14
"637",14
"638",16
"639",11
"640",12
"641",18
"642",11
"643",16
"644",15
"645",12
"646",13
"647",17
"648",13
"649",15
"650",14
"651",10
"652",15
"653",14
"654",13
"655",17
"656",15
"657",13
"658",15
"659",12
"660",10
"661",11
"662",14
"663",12
"664",15
"665",12
"666",8
"667",15
"668",14
"669",19
"670",11
"671",13
"672",15
"673",13
"674",13
"675",13
"676",16
"677",11
"678",12
"679",14
"680",12
"681",15
"682",13
"683",15
"684",10
"685",8
"686",12
"687",14
"688",12
"689",12
"690",11
"691",12
"692",18
"693",11
"694",14
"695",9
"696",13
"697",11
"698",12
"699",16
"700",10
"701",13
"702",12
"703",13
"704",10
"705",11
"706",12
"707",12
"708",13
"709",13
"710",11
"711",13
"712",14
"713",11
"714",9
"715",12
"716",12
"717",15
"718",16
"719",16
"720",13
"721",13
"722",13
"723",13
"724",14
"725",13
"726",14
"727",9
"728",16
"729",12
"730",14
"731",12
"732",9
"733",11
"734",10
"735",14
"736",12
"737",14
"738",13
"739",15
"740",15
"741",14
"742",13
"743",14
"744",13
"745",10
"746",11
"747",15
"748",16
"749",15
"750",12
"751",14
"752",14
"753",14
"754",15
"755",17
"756",14
"757",12
"758",13
"759",12
"760",14
"761",12
"762",11
"763",13
"764",12
"765",15
"766",15
"767",16
"768",17
"769",17
"770",12
"771",12
"772",14
"773",12
"774",12
"775",14
"776",12
"777",12
"778",13
"779",15
"780",15
"781",15
"782",12
"783",11
"784",15
"785",11
"786",14
"787",14
"788",16
"789",12
"790",11
"791",14
"792",14
"793",15
"794",13
"795",13
"796",15
"797",14
"798",13
"799",15
