"","x"
"1",3
"2",4
"3",8
"4",6
"5",6
"6",8
"7",4
"8",9
"9",3
"10",5
"11",9
"12",7
"13",6
"14",10
"15",4
"16",6
"17",7
"18",3
"19",7
"20",6
"21",6
"22",6
"23",7
"24",5
"25",7
"26",6
"27",5
"28",6
"29",4
"30",4
"31",3
"32",7
"33",8
"34",7
"35",4
"36",7
"37",5
"38",6
"39",5
"40",9
"41",6
"42",8
"43",7
"44",6
"45",3
"46",5
"47",3
"48",4
"49",5
"50",6
"51",5
"52",8
"53",4
"54",6
"55",5
"56",7
"57",8
"58",5
"59",8
"60",7
"61",5
"62",3
"63",3
"64",5
"65",3
"66",2
"67",6
"68",2
"69",6
"70",3
"71",5
"72",5
"73",3
"74",5
"75",8
"76",4
"77",5
"78",5
"79",5
"80",7
"81",3
"82",4
"83",9
"84",7
"85",5
"86",7
"87",7
"88",5
"89",5
"90",7
"91",9
"92",6
"93",3
"94",7
"95",7
"96",4
"97",7
"98",2
"99",7
"100",4
"101",5
"102",6
"103",5
"104",5
"105",3
"106",5
"107",4
"108",4
"109",3
"110",8
"111",6
"112",6
"113",8
"114",3
"115",6
"116",6
"117",5
"118",8
"119",5
"120",6
"121",7
"122",6
"123",3
"124",6
"125",5
"126",7
"127",3
"128",4
"129",9
"130",4
"131",4
"132",3
"133",9
"134",3
"135",4
"136",7
"137",9
"138",1
"139",5
"140",3
"141",6
"142",4
"143",5
"144",3
"145",6
"146",4
"147",5
"148",7
"149",8
"150",3
"151",5
"152",3
"153",5
"154",3
"155",6
"156",5
"157",7
"158",7
"159",6
"160",6
"161",7
"162",7
"163",7
"164",2
"165",7
"166",7
"167",4
"168",4
"169",3
"170",7
"171",3
"172",5
"173",1
"174",4
"175",8
"176",9
"177",5
"178",7
"179",5
"180",5
"181",8
"182",7
"183",4
"184",4
"185",7
"186",4
"187",7
"188",4
"189",7
"190",6
"191",6
"192",4
"193",2
"194",4
"195",4
"196",5
"197",5
"198",4
"199",5
"200",6
"201",7
"202",5
"203",7
"204",7
"205",6
"206",3
"207",5
"208",6
"209",7
"210",8
"211",6
"212",7
"213",4
"214",4
"215",5
"216",5
"217",7
"218",7
"219",7
"220",7
"221",7
"222",5
"223",5
"224",7
"225",5
"226",8
"227",8
"228",5
"229",7
"230",5
"231",7
"232",5
"233",7
"234",8
"235",6
"236",3
"237",7
"238",7
"239",5
"240",4
"241",7
