"","V1","V2","V3","V4","V5","V6"
"1",0,0,2,27,2,2
"2",0,0,2,4,5,8
"3",3,0,18,1,0,0
"4",0,3,0,26,1,0
"5",9,0,0,1,0,0
"6",0,5,1,18,0,3
"7",0,1,1,24,3,0
"8",1,1,2,20,0,0
"9",0,0,0,3,18,4
"10",0,2,0,9,4,6
"11",0,0,18,4,1,1
"12",0,0,24,2,0,0
"13",0,0,6,19,4,0
"14",0,0,0,28,4,0
"15",2,2,14,0,1,1
"16",0,2,0,24,2,1
"17",0,0,0,21,0,1
"18",0,0,2,3,0,18
"19",0,0,0,0,21,0
"20",0,0,2,3,8,4
"21",0,0,0,0,5,14
"22",2,1,3,17,2,0
"23",0,0,4,19,4,0
"24",0,11,2,12,0,0
"25",0,0,1,22,1,0
"26",0,0,0,27,3,0
"27",2,1,16,4,0,2
"28",0,0,0,6,8,9
"29",1,0,0,19,3,2
"30",0,7,1,19,0,0
"31",0,0,2,19,2,0
"32",0,1,3,26,0,0
"33",0,0,2,0,2,16
"34",0,0,1,25,1,0
"35",0,0,3,24,3,0
"36",0,0,0,7,15,3
"37",1,1,2,11,3,0
"38",0,0,1,2,1,13
"39",0,0,0,11,6,4
"40",0,0,0,33,3,0
"41",0,2,21,7,0,0
"42",0,0,25,7,0,0
"43",5,13,0,0,0,0
"44",0,0,0,24,1,3
"45",1,0,0,28,2,0
"46",3,2,17,0,0,1
"47",3,4,11,0,0,0
"48",0,0,16,5,1,0
"49",0,0,4,15,0,3
"50",2,19,4,0,3,0
"51",0,1,0,5,12,4
"52",2,1,18,0,0,2
"53",3,0,18,2,4,0
"54",0,3,16,2,0,0
"55",1,0,1,23,0,3
"56",1,6,2,7,0,0
"57",0,0,0,25,4,2
"58",0,0,0,8,8,5
"59",1,0,20,2,2,0
"60",0,0,0,3,18,0
"61",0,2,21,3,2,0
"62",0,0,22,0,2,3
"63",0,0,26,2,0,1
"64",0,0,0,28,2,0
"65",0,0,0,0,25,2
"66",0,0,20,0,1,1
"67",0,2,1,22,3,2
"68",0,1,0,21,4,1
"69",0,2,3,9,7,0
"70",0,1,0,27,0,0
"71",1,2,20,0,3,0
"72",0,3,12,5,0,1
"73",0,0,23,0,0,3
"74",1,2,1,4,13,0
"75",0,4,4,15,3,0
"76",0,3,19,0,2,1
"77",0,0,0,31,1,0
"78",2,1,19,4,0,0
"79",0,0,0,0,8,13
"80",0,0,0,18,0,2
"81",0,0,0,0,3,16
"82",0,2,1,19,1,3
"83",1,2,0,21,2,1
"84",0,0,2,0,11,6
"85",0,0,11,15,0,0
"86",0,0,0,6,4,10
"87",0,1,0,28,0,2
"88",0,0,1,23,0,0
"89",0,2,16,5,0,3
"90",2,0,0,12,1,2
"91",0,4,6,18,0,0
"92",1,0,3,19,4,0
"93",0,1,0,18,3,4
"94",0,2,0,0,25,1
"95",0,2,11,13,2,0
"96",0,0,3,18,6,0
"97",2,0,3,16,2,2
"98",2,0,22,2,0,2
"99",0,3,1,22,0,0
"100",0,0,0,22,3,3
"101",0,0,3,7,14,0
"102",0,2,1,27,0,0
"103",0,0,2,18,1,3
"104",0,1,14,4,1,0
"105",0,0,0,2,17,6
"106",0,21,1,0,0,0
"107",0,2,2,7,10,0
"108",2,0,0,26,0,2
"109",0,0,3,17,1,3
"110",0,0,1,18,4,0
"111",0,17,2,3,0,0
"112",0,0,22,0,2,6
"113",1,0,4,19,1,4
"114",0,0,0,25,4,2
"115",0,2,5,22,0,0
"116",3,2,20,4,0,0
"117",0,0,3,9,12,0
"118",0,0,21,0,4,0
"119",0,0,0,23,7,0
"120",1,0,10,9,1,0
"121",4,8,9,0,1,0
"122",0,0,0,24,1,0
"123",0,0,0,17,5,2
"124",6,9,0,2,0,0
"125",1,1,0,26,0,2
"126",0,2,1,21,3,1
"127",1,0,0,18,2,0
"128",0,0,3,22,2,1
"129",0,0,0,0,27,3
"130",0,0,22,5,0,0
