"","V1","V2","V3","V4","V5","V6"
"1",0,0,2,0,0,0
"2",0,0,4,0,0,3
"3",0,1,1,2,0,0
"4",0,0,0,0,3,5
"5",0,0,0,0,0,3
"6",0,0,7,0,7,2
"7",0,0,2,2,1,0
"8",0,1,4,0,0,2
"9",0,0,0,0,12,3
"10",0,1,3,0,0,0
"11",0,0,4,0,0,1
"12",0,0,0,5,4,0
"13",0,2,2,0,0,0
"14",0,2,0,0,0,0
"15",0,0,0,1,0,1
"16",0,0,2,1,1,3
"17",0,0,5,0,0,1
"18",0,1,0,1,0,0
"19",0,0,2,0,0,1
"20",0,0,0,5,4,3
"21",0,0,0,2,4,2
"22",0,0,6,0,0,0
"23",0,0,6,0,1,2
"24",0,0,3,0,2,0
"25",0,2,0,0,0,0
"26",0,0,0,1,6,0
"27",0,1,0,0,0,1
"28",0,0,1,8,3,0
"29",0,0,4,1,1,0
"30",0,0,0,5,2,0
"31",0,0,0,2,6,4
"32",0,0,6,1,0,0
"33",0,0,2,0,0,3
"34",0,0,0,7,0,1
"35",0,0,3,0,3,0
"36",0,0,0,0,1,11
"37",0,0,0,0,0,1
"38",0,0,1,3,2,2
"39",0,1,0,0,1,2
"40",0,0,1,1,0,0
"41",0,0,0,5,0,2
"42",0,0,0,3,4,8
"43",0,0,4,2,1,0
"44",0,1,0,2,1,4
"45",0,0,0,3,9,0
"46",0,0,0,0,0,0
"47",0,1,0,0,2,0
"48",0,0,9,0,1,0
"49",0,0,3,1,0,0
"50",0,0,0,0,2,0
"51",0,0,5,0,1,0
"52",0,2,0,0,0,1
"53",0,1,1,2,0,0
"54",0,2,1,0,2,0
"55",0,0,1,0,0,0
"56",0,0,0,4,0,1
"57",0,0,2,0,1,0
"58",0,0,1,0,5,1
"59",0,0,0,7,3,0
"60",0,0,2,3,1,0
"61",0,0,2,0,2,0
"62",0,0,1,4,2,3
"63",0,0,0,5,5,6
"64",0,0,0,7,1,5
"65",0,0,1,1,3,2
"66",0,0,1,2,2,3
"67",0,0,2,3,0,2
"68",0,0,5,2,2,0
"69",0,4,0,2,0,0
"70",0,0,0,0,2,0
"71",0,0,0,4,5,0
"72",0,2,0,0,1,0
"73",0,3,0,1,0,2
"74",0,1,3,1,2,0
"75",0,2,2,0,0,0
"76",0,1,3,1,0,0
"77",0,0,3,2,1,3
"78",0,0,6,0,0,0
"79",0,0,0,3,1,4
"80",0,4,1,0,0,2
"81",0,0,3,1,0,0
"82",0,1,3,0,0,0
"83",0,0,5,0,1,0
"84",0,0,2,1,0,1
"85",0,0,1,0,1,0
"86",0,1,2,1,0,0
"87",0,0,4,0,0,1
"88",0,0,4,1,0,0
"89",0,0,1,2,0,1
"90",0,0,2,0,2,0
"91",0,1,5,0,0,0
"92",1,0,2,4,0,0
"93",0,0,3,0,0,1
"94",0,0,6,7,2,0
"95",0,1,2,1,1,0
"96",0,4,1,0,0,2
"97",0,0,0,5,0,0
"98",0,5,0,0,0,0
"99",0,1,2,0,0,0
"100",0,0,1,2,0,3
"101",0,0,0,5,3,0
"102",0,0,3,0,1,2
"103",0,1,1,0,0,0
"104",0,0,1,0,0,1
"105",0,0,2,6,2,0
"106",0,1,4,0,0,0
"107",0,0,0,3,2,1
"108",0,1,0,2,0,0
"109",0,0,3,0,0,2
"110",0,0,0,0,0,9
"111",0,0,0,2,4,3
"112",0,0,1,6,6,3
"113",0,0,3,1,0,0
"114",0,0,0,0,1,0
"115",0,0,0,7,1,3
"116",0,0,6,1,0,3
"117",0,0,1,1,3,0
"118",0,0,0,6,0,1
"119",0,1,0,0,0,0
"120",0,0,1,0,2,0
"121",0,3,0,0,2,0
"122",0,0,0,0,5,5
"123",0,0,3,0,2,1
"124",0,1,3,0,3,0
"125",0,0,0,2,1,2
"126",0,1,0,0,0,0
"127",0,0,5,0,0,1
"128",0,0,2,0,0,0
"129",0,0,0,9,0,1
"130",0,0,0,5,2,0
