"","V1","V2","V3","V4","V5","V6"
"1",0,0,4,8,0,36
"2",0,0,0,4,16,28
"3",8,0,0,4,0,36
"4",0,0,0,4,4,40
"5",0,8,4,36,0,0
"6",0,0,36,4,4,4
"7",0,0,8,4,32,4
"8",4,4,0,8,32,0
"9",4,0,0,0,8,36
"10",4,0,0,4,32,8
"11",0,0,0,4,8,36
"12",0,4,36,4,0,4
"13",4,0,4,36,4,0
"14",0,0,4,8,36,0
"15",4,0,0,8,28,8
"16",0,0,12,8,4,24
"17",0,0,4,4,0,40
"18",4,4,0,4,32,4
"19",0,0,4,4,16,24
"20",4,0,4,8,12,20
"21",0,0,0,0,8,40
"22",4,0,0,32,0,12
"23",0,4,4,32,4,4
"24",0,4,0,8,16,20
"25",0,0,0,0,44,4
"26",4,0,0,4,40,0
"27",0,4,4,40,0,0
"28",0,0,0,4,8,36
"29",0,4,0,28,16,0
"30",4,8,4,16,8,8
"31",0,4,0,8,4,32
"32",0,0,12,4,32,0
"33",4,20,16,4,0,4
"34",0,4,0,8,36,0
"35",0,0,4,0,4,40
"36",0,0,0,4,4,40
"37",0,4,0,0,4,40
"38",0,0,0,4,4,40
"39",0,0,8,32,8,0
"40",0,4,0,0,20,24
"41",4,0,4,8,0,32
"42",0,0,0,8,8,32
"43",0,0,8,40,0,0
"44",4,0,4,4,32,4
"45",4,0,28,16,0,0
"46",0,0,8,0,16,24
"47",4,0,4,0,4,36
"48",0,0,4,36,4,4
"49",0,4,4,36,0,4
"50",4,4,32,4,4,0
"51",8,0,0,36,4,0
"52",4,8,0,32,0,4
"53",4,0,8,32,4,0
"54",0,4,4,28,8,4
"55",0,4,4,8,0,32
"56",8,0,0,12,28,0
"57",0,4,0,12,32,0
"58",0,0,0,0,44,4
"59",4,4,4,32,4,0
"60",0,0,12,8,4,24
"61",0,0,0,0,44,4
"62",0,4,4,8,24,8
"63",4,0,4,36,0,4
"64",0,4,4,8,0,32
"65",0,4,4,32,4,4
"66",0,0,4,4,32,8
"67",0,4,4,0,32,8
"68",4,0,0,4,12,28
"69",0,8,4,32,4,0
"70",4,0,4,20,20,0
"71",0,0,16,24,4,4
"72",0,8,0,36,0,4
"73",4,4,4,4,28,4
"74",0,8,0,4,12,24
"75",4,0,4,0,28,12
"76",4,0,0,4,40,0
"77",0,0,0,16,32,0
"78",8,0,4,4,32,0
"79",0,0,0,0,40,8
"80",4,0,4,36,0,4
"81",0,0,4,0,8,36
"82",0,12,0,32,0,4
"83",4,0,20,24,0,0
"84",0,0,4,0,44,0
"85",0,4,8,32,4,0
"86",0,4,4,4,16,20
"87",4,0,4,0,36,4
"88",0,4,4,0,36,4
"89",0,4,0,4,12,28
"90",4,4,4,0,24,12
"91",0,8,12,12,16,0
"92",4,4,4,0,8,28
"93",4,0,0,0,32,12
"94",0,0,0,0,12,36
"95",4,0,4,8,0,32
"96",0,8,32,4,0,4
"97",0,0,0,44,0,4
"98",8,0,0,4,32,4
"99",0,0,4,40,0,4
"100",0,4,0,4,16,24
"101",0,0,8,0,36,4
"102",0,4,0,0,40,4
"103",0,4,16,20,4,4
"104",0,4,4,0,32,8
"105",0,4,0,4,24,16
"106",4,12,4,28,0,0
"107",4,0,4,4,8,28
"108",0,4,4,36,0,4
"109",0,0,4,0,44,0
"110",0,8,4,32,0,4
"111",4,8,4,28,4,0
"112",0,0,4,32,4,8
"113",0,4,8,8,24,4
"114",0,0,0,8,40,0
"115",0,4,4,12,24,4
"116",0,0,8,32,0,8
"117",0,0,0,24,24,0
"118",4,0,4,32,4,4
"119",0,8,0,32,8,0
"120",0,0,8,0,36,4
"121",4,0,4,36,4,0
"122",4,0,0,4,0,40
"123",0,0,0,20,28,0
"124",0,16,24,4,4,0
"125",0,0,16,4,24,4
"126",4,0,4,4,36,0
"127",0,0,8,28,4,8
"128",0,0,4,0,0,44
"129",0,0,0,0,12,36
"130",4,24,16,4,0,0
