"","V1","V2","V3","V4","V5","V6"
"1",2,16,3,0,0,0
"2",14,4,2,3,0,0
"3",0,0,3,2,22,2
"4",11,7,0,3,0,0
"5",7,10,2,0,0,0
"6",10,14,5,0,0,0
"7",0,0,0,3,0,0
"8",1,22,5,0,0,0
"9",13,6,0,0,3,0
"10",2,14,4,3,0,4
"11",0,6,10,7,3,0
"12",0,0,0,10,3,13
"13",10,9,0,0,0,0
"14",2,15,4,3,0,0
"15",6,6,3,0,0,0
"16",0,6,10,0,6,0
"17",14,11,4,0,0,0
"18",12,13,0,3,0,0
"19",0,0,12,12,5,3
"20",0,7,16,2,0,0
"21",0,17,0,3,3,0
"22",2,23,0,3,0,0
"23",0,15,5,7,1,0
"24",0,3,26,0,2,0
"25",0,0,0,0,4,0
"26",0,3,16,4,3,0
"27",4,16,0,6,0,0
"28",0,4,6,13,4,0
"29",0,0,0,0,2,0
"30",1,19,0,4,0,0
"31",14,0,0,0,2,0
"32",1,18,0,3,0,0
"33",0,2,20,3,0,0
"34",1,18,0,3,3,0
"35",0,1,24,3,2,0
"36",0,0,21,6,2,0
"37",0,1,0,19,5,3
"38",0,0,0,0,1,0
"39",11,0,0,3,4,0
"40",0,2,26,4,0,0
"41",0,0,7,6,4,3
"42",6,2,0,4,0,0
"43",4,14,3,0,0,0
"44",9,7,0,3,4,0
"45",8,3,1,2,0,0
"46",11,2,0,0,3,0
"47",3,10,0,0,4,0
"48",10,6,4,5,0,0
"49",2,22,0,0,4,0
"50",22,4,0,0,2,0
"51",2,18,0,2,0,5
"52",17,2,0,0,0,0
"53",0,0,0,0,1,0
"54",3,17,0,0,0,0
"55",1,18,3,0,0,0
"56",0,2,0,0,3,0
"57",1,1,25,0,0,0
"58",0,15,6,3,2,0
"59",9,2,2,0,7,3
"60",3,17,4,0,0,0
"61",0,2,20,2,4,0
"62",12,7,0,3,0,0
"63",0,1,14,10,0,1
"64",12,2,0,1,0,0
"65",10,5,0,0,2,0
"66",3,6,5,2,0,0
"67",2,17,0,3,0,0
"68",3,15,4,3,3,1
"69",18,0,0,2,0,0
"70",12,3,0,3,0,0
"71",0,20,0,2,1,3
"72",2,9,11,2,0,0
"73",17,1,0,0,4,0
"74",2,3,19,2,3,0
"75",11,7,0,0,3,0
"76",0,16,2,7,0,0
"77",5,13,2,0,3,0
"78",0,14,4,7,2,0
"79",0,0,0,0,3,0
"80",0,10,12,1,3,0
"81",4,16,3,0,4,0
"82",0,21,3,0,0,0
"83",0,0,25,2,3,0
"84",0,7,13,2,0,0
"85",1,18,2,0,0,0
"86",2,12,17,4,0,0
"87",7,3,3,0,0,3
"88",2,24,0,4,0,0
"89",0,0,16,3,3,2
"90",4,7,17,0,0,0
"91",0,4,23,0,6,0
"92",19,0,1,1,0,0
"93",1,3,15,9,2,0
"94",11,2,0,0,5,0
"95",12,2,3,0,0,0
"96",0,20,7,0,4,0
"97",13,1,0,6,2,0
"98",20,2,0,0,0,0
"99",1,0,20,2,2,0
"100",16,0,0,2,0,0
"101",0,0,2,26,3,2
"102",2,15,6,0,0,0
"103",0,17,4,3,0,0
"104",0,5,24,0,0,0
"105",2,0,0,2,0,0
"106",4,17,3,3,0,0
"107",2,17,5,0,0,0
"108",0,7,17,2,0,0
"109",0,2,22,4,0,0
"110",3,18,1,5,0,0
"111",7,11,0,0,2,0
"112",9,13,0,0,3,0
"113",6,14,0,2,0,0
"114",0,0,15,12,3,2
"115",2,19,3,4,0,0
"116",2,22,4,4,2,0
"117",3,19,0,2,0,0
"118",13,1,0,0,3,2
"119",0,0,13,8,4,0
"120",0,2,23,3,3,2
"121",0,20,4,0,3,0
"122",0,2,22,0,0,0
"123",0,5,16,7,1,0
"124",9,7,4,1,0,0
"125",1,9,8,5,0,0
"126",4,5,7,4,2,0
"127",8,9,4,5,4,0
"128",1,0,27,0,0,0
"129",18,3,0,3,0,0
"130",2,22,1,0,2,0
