"","V1","V2","V3","V4","V5","V6"
"1",0,0,2,10,0,0
"2",2,8,2,3,0,0
"3",1,5,0,0,3,0
"4",0,2,1,9,0,0
"5",0,0,2,6,9,0
"6",4,0,1,0,4,0
"7",0,1,7,7,0,0
"8",0,4,8,0,0,0
"9",0,0,11,2,1,3
"10",2,0,9,0,2,0
"11",0,0,2,10,5,0
"12",0,0,9,2,0,2
"13",1,5,2,0,0,0
"14",0,0,7,1,0,0
"15",0,1,4,0,3,2
"16",0,0,4,6,1,0
"17",0,0,9,5,0,3
"18",3,3,1,2,0,0
"19",0,0,0,6,5,3
"20",1,0,5,2,0,0
"21",0,0,0,12,2,0
"22",0,0,11,2,0,0
"23",0,0,3,11,2,0
"24",0,5,2,0,0,0
"25",0,0,1,9,1,0
"26",0,3,2,3,3,0
"27",0,2,12,0,2,0
"28",0,0,5,10,4,0
"29",0,0,0,10,2,3
"30",4,5,0,4,0,0
"31",0,0,7,5,1,0
"32",1,1,11,0,0,0
"33",0,0,0,0,8,9
"34",0,0,0,14,1,0
"35",0,1,0,9,3,0
"36",0,0,0,10,4,0
"37",0,0,0,3,1,3
"38",0,0,3,1,1,0
"39",1,5,2,3,2,0
"40",0,0,2,14,0,0
"41",0,5,2,3,0,0
"42",0,0,9,5,0,0
"43",1,1,6,5,1,0
"44",0,0,6,0,5,0
"45",2,1,5,1,3,0
"46",0,0,9,3,0,0
"47",2,0,0,0,3,0
"48",0,1,2,2,3,0
"49",1,0,3,6,2,0
"50",0,3,0,0,2,0
"51",0,2,9,1,0,4
"52",5,3,0,0,0,0
"53",6,0,0,4,0,0
"54",2,5,3,0,0,0
"55",0,0,1,11,1,0
"56",2,2,3,3,0,0
"57",0,0,1,9,0,0
"58",0,0,6,7,2,0
"59",0,0,0,0,4,0
"60",0,6,1,6,0,0
"61",0,0,0,7,2,0
"62",0,4,5,1,2,0
"63",1,0,6,4,0,0
"64",0,6,5,0,3,0
"65",0,2,2,4,1,0
"66",0,0,1,11,0,0
"67",0,0,1,11,4,2
"68",0,0,5,7,0,0
"69",0,7,2,3,0,0
"70",0,2,1,7,2,0
"71",0,0,7,1,2,0
"72",0,0,10,2,0,0
"73",1,6,3,0,1,0
"74",1,4,2,0,3,0
"75",0,1,1,5,5,0
"76",0,0,0,7,3,4
"77",0,1,1,11,2,0
"78",0,2,7,1,0,0
"79",0,0,0,3,10,4
"80",0,0,6,2,0,1
"81",0,0,0,1,10,5
"82",0,0,9,3,0,2
"83",1,1,0,10,0,0
"84",0,0,7,7,0,0
"85",0,4,10,0,0,0
"86",0,0,4,10,2,0
"87",0,0,4,8,1,0
"88",0,1,7,5,0,3
"89",0,0,5,3,0,5
"90",1,0,4,6,0,0
"91",0,0,6,12,0,0
"92",0,0,8,1,0,3
"93",0,0,0,12,1,2
"94",0,4,6,0,3,0
"95",0,0,0,7,0,4
"96",0,3,9,0,0,4
"97",0,0,6,3,2,0
"98",0,0,5,2,0,2
"99",6,4,0,0,0,0
"100",0,0,13,0,0,0
"101",0,0,1,11,3,0
"102",0,2,7,0,3,0
"103",1,1,6,2,0,0
"104",0,0,6,6,2,0
"105",0,0,12,1,2,0
"106",0,6,1,0,0,0
"107",0,1,1,10,2,0
"108",0,0,9,0,2,0
"109",0,0,2,9,2,0
"110",0,7,4,4,1,0
"111",1,5,3,0,0,0
"112",0,7,5,3,2,0
"113",1,3,6,2,0,0
"114",0,0,0,8,2,2
"115",0,1,2,12,0,0
"116",1,0,10,1,0,0
"117",0,0,9,3,4,0
"118",0,0,7,4,0,0
"119",0,1,3,0,3,0
"120",0,1,0,9,3,0
"121",0,0,12,0,3,0
"122",0,0,4,9,2,3
"123",0,0,2,5,6,0
"124",0,4,2,0,0,0
"125",0,0,0,13,0,1
"126",0,0,2,8,2,0
"127",0,1,12,0,0,1
"128",0,1,0,2,9,3
"129",0,0,2,9,4,2
"130",0,1,11,0,0,0
