"","V1","V2","V3","V4","V5","V6"
"1",0,0,4,36,4,4
"2",0,4,4,8,12,20
"3",8,0,36,4,0,0
"4",0,8,0,36,4,0
"5",32,4,4,4,0,4
"6",0,12,4,28,0,4
"7",0,0,8,4,36,0
"8",4,4,8,28,4,0
"9",4,0,0,0,8,36
"10",4,4,0,12,12,16
"11",0,0,32,8,4,4
"12",0,0,40,4,0,4
"13",0,0,8,4,36,0
"14",0,8,24,12,0,4
"15",4,8,28,0,4,4
"16",0,0,12,28,4,4
"17",4,0,0,36,0,8
"18",0,4,4,4,0,36
"19",0,0,0,0,44,4
"20",4,0,4,16,8,16
"21",0,0,0,0,12,36
"22",4,4,8,28,4,0
"23",0,0,8,36,4,0
"24",0,24,8,16,0,0
"25",0,0,4,36,8,0
"26",4,0,0,36,8,0
"27",4,4,28,8,0,4
"28",0,0,0,4,12,32
"29",4,0,0,28,8,8
"30",0,16,4,28,0,0
"31",4,0,4,36,4,0
"32",0,4,4,36,4,0
"33",0,4,4,0,4,36
"34",0,0,4,40,4,0
"35",0,0,8,36,4,0
"36",0,0,0,4,40,4
"37",4,8,8,12,8,8
"38",0,4,36,0,4,4
"39",4,0,0,16,12,16
"40",0,0,0,44,4,0
"41",0,4,32,12,0,0
"42",0,0,36,12,0,0
"43",16,28,0,0,4,0
"44",0,0,0,36,4,8
"45",4,0,0,40,4,0
"46",4,8,32,0,0,4
"47",12,12,20,0,4,0
"48",0,0,32,8,4,4
"49",0,0,12,24,0,12
"50",4,32,8,0,4,0
"51",0,0,4,8,28,8
"52",4,4,36,0,0,4
"53",8,0,32,4,4,0
"54",0,8,32,8,0,0
"55",4,0,4,36,0,4
"56",4,16,8,16,4,0
"57",0,0,0,36,8,4
"58",0,0,0,28,12,8
"59",4,4,32,4,4,0
"60",0,4,0,8,8,28
"61",0,4,32,4,8,0
"62",0,0,40,0,4,4
"63",4,0,36,4,0,4
"64",0,0,4,40,4,0
"65",0,0,0,0,44,4
"66",0,0,40,0,4,4
"67",0,4,4,32,4,4
"68",0,4,0,36,4,4
"69",0,8,4,20,16,0
"70",0,4,32,4,4,4
"71",4,4,36,0,4,0
"72",0,8,24,12,0,4
"73",0,0,40,0,4,4
"74",4,4,4,12,24,0
"75",0,12,8,24,4,0
"76",0,16,16,4,4,8
"77",0,20,12,8,8,0
"78",4,4,36,4,0,0
"79",0,0,0,0,16,32
"80",4,0,0,32,4,8
"81",0,0,4,0,8,36
"82",0,4,4,28,4,8
"83",4,4,0,32,4,4
"84",0,4,8,0,20,16
"85",0,0,24,24,0,0
"86",0,0,0,8,12,28
"87",4,4,0,36,0,4
"88",0,4,4,36,0,4
"89",0,4,24,12,0,8
"90",8,4,4,20,4,8
"91",0,8,16,24,0,0
"92",4,0,4,32,4,4
"93",0,4,0,24,8,12
"94",0,4,4,0,36,4
"95",0,4,0,36,8,0
"96",4,0,4,32,8,0
"97",4,0,8,24,4,8
"98",4,4,32,4,0,4
"99",0,8,4,36,0,0
"100",0,0,0,40,4,4
"101",0,0,8,12,8,20
"102",0,8,32,0,4,4
"103",0,16,28,0,4,0
"104",0,4,32,8,4,0
"105",0,0,0,4,16,28
"106",0,44,4,0,0,0
"107",0,8,4,16,20,0
"108",4,4,0,36,0,4
"109",0,0,8,28,4,8
"110",4,0,4,32,4,4
"111",0,36,8,4,0,0
"112",0,0,36,0,4,8
"113",0,4,32,4,0,8
"114",0,0,0,36,8,4
"115",0,4,12,32,0,0
"116",8,4,32,4,0,0
"117",0,0,0,44,4,0
"118",4,0,40,0,4,0
"119",4,0,36,4,0,4
"120",4,0,24,16,4,0
"121",8,20,16,0,4,0
"122",4,0,0,36,4,4
"123",0,0,0,28,12,8
"124",16,20,8,4,0,0
"125",4,4,0,36,0,4
"126",0,4,4,28,8,4
"127",4,4,0,32,4,4
"128",0,4,4,4,4,32
"129",0,0,0,0,40,8
"130",0,0,40,8,0,0
