"","V1","V2","V3","V4","V5","V6"
"1",2,16,3,0,0,0
"2",3,0,2,0,0,0
"3",5,0,1,0,0,0
"4",1,0,0,3,0,0
"5",14,0,3,0,4,0
"6",14,0,0,2,0,0
"7",0,4,12,14,0,0
"8",20,3,3,0,0,0
"9",13,6,0,0,3,0
"10",0,0,0,3,0,0
"11",2,0,20,6,3,0
"12",0,2,7,3,11,2
"13",14,3,0,0,0,0
"14",14,2,4,3,0,0
"15",14,0,0,0,0,0
"16",0,14,1,0,6,0
"17",18,3,0,0,0,0
"18",1,0,0,3,0,0
"19",0,20,2,2,0,0
"20",13,2,2,0,0,0
"21",8,4,0,0,2,0
"22",0,6,6,6,5,3
"23",3,12,5,7,1,0
"24",0,10,7,0,2,0
"25",0,0,0,0,4,0
"26",0,3,16,4,3,0
"27",1,0,0,2,0,0
"28",17,0,0,2,2,0
"29",12,2,2,4,0,0
"30",3,16,1,1,0,0
"31",14,0,0,0,2,0
"32",1,18,0,3,0,0
"33",0,3,17,3,0,0
"34",8,10,0,3,3,0
"35",0,1,24,3,2,0
"36",0,18,2,2,2,0
"37",4,18,0,2,0,3
"38",0,0,0,0,1,0
"39",2,18,1,3,4,0
"40",0,7,11,3,3,3
"41",0,28,1,0,2,0
"42",0,2,0,4,0,0
"43",7,2,1,0,0,0
"44",0,1,0,0,4,0
"45",5,13,0,3,2,0
"46",1,0,0,2,0,0
"47",13,0,0,0,4,0
"48",17,6,0,0,4,0
"49",0,17,4,0,0,0
"50",3,2,0,0,2,0
"51",9,10,3,0,0,0
"52",0,2,0,0,0,0
"53",0,0,0,0,1,0
"54",2,4,0,0,0,0
"55",11,10,3,0,0,0
"56",0,2,0,0,3,0
"57",10,5,0,0,0,0
"58",7,4,6,3,2,0
"59",5,2,0,0,7,3
"60",0,0,0,0,2,0
"61",8,2,0,2,4,0
"62",17,0,0,3,0,0
"63",0,20,2,0,0,1
"64",5,0,2,0,0,0
"65",0,15,11,2,0,0
"66",1,2,2,0,0,0
"67",2,10,17,0,1,0
"68",17,0,0,1,0,0
"69",9,3,0,6,0,2
"70",2,3,21,3,6,0
"71",17,3,0,0,1,0
"72",14,5,0,2,0,0
"73",8,1,0,0,4,0
"74",10,6,0,2,3,0
"75",18,0,0,0,3,0
"76",3,21,0,0,0,0
"77",14,3,0,0,3,0
"78",13,7,0,0,0,0
"79",0,0,0,0,3,0
"80",8,9,3,1,3,0
"81",5,2,0,0,4,0
"82",12,5,3,0,0,0
"83",0,11,15,3,2,0
"84",0,7,11,9,0,0
"85",13,2,6,0,0,0
"86",6,0,3,4,0,0
"87",0,0,0,0,4,0
"88",18,1,0,4,0,0
"89",0,13,6,3,3,2
"90",11,7,4,0,0,0
"91",0,18,3,3,6,0
"92",19,0,2,2,0,0
"93",1,17,0,0,2,0
"94",11,2,0,0,5,0
"95",4,16,3,0,0,0
"96",3,0,2,0,0,0
"97",13,4,3,0,2,0
"98",20,2,0,0,0,0
"99",0,0,0,2,0,0
"100",16,2,0,0,0,0
"101",0,7,8,10,3,2
"102",4,17,2,0,0,0
"103",16,0,2,3,0,0
"104",2,16,3,0,0,0
"105",2,0,0,2,0,0
"106",2,0,3,0,0,0
"107",6,18,4,0,0,0
"108",2,13,0,1,0,4
"109",0,7,10,6,0,0
"110",15,0,2,0,3,0
"111",7,11,0,0,2,0
"112",7,0,0,0,3,0
"113",4,21,2,3,0,0
"114",6,9,0,3,0,0
"115",0,2,0,0,3,0
"116",18,1,0,0,1,0
"117",18,2,0,2,0,0
"118",18,0,0,2,3,0
"119",0,16,13,1,0,0
"120",11,0,2,3,3,0
"121",10,8,2,0,3,0
"122",0,14,8,0,0,0
"123",12,4,0,4,1,0
"124",9,7,4,1,0,0
"125",1,7,17,5,0,0
"126",11,5,0,4,0,0
"127",14,2,3,0,0,8
"128",1,5,22,0,0,0
"129",19,0,0,3,0,0
"130",18,2,0,0,1,0
