"","V1","V2","V3","V4","V5","V6"
"1",44,0,4,0,0,0
"2",0,36,8,4,0,0
"3",40,0,0,4,4,0
"4",0,40,4,4,0,0
"5",4,32,0,4,4,4
"6",32,8,0,4,4,0
"7",0,0,0,4,0,0
"8",32,4,4,4,0,4
"9",40,4,0,0,4,0
"10",36,4,0,4,4,0
"11",36,0,4,4,4,0
"12",0,12,28,4,0,4
"13",4,4,4,0,0,0
"14",12,24,4,4,4,0
"15",48,0,0,0,0,0
"16",36,4,0,0,8,0
"17",40,4,4,0,0,0
"18",12,0,0,4,0,0
"19",36,4,4,0,4,0
"20",36,4,4,4,0,0
"21",44,0,0,0,4,0
"22",36,0,8,4,0,0
"23",0,28,8,8,4,0
"24",0,0,32,12,4,0
"25",0,0,0,0,4,0
"26",36,0,4,0,8,0
"27",4,28,4,4,8,0
"28",0,8,8,24,8,0
"29",0,0,0,0,4,0
"30",40,4,0,4,0,0
"31",36,8,0,0,4,0
"32",36,4,8,0,0,0
"33",0,4,8,24,8,4
"34",32,8,0,4,4,0
"35",28,0,8,4,8,0
"36",0,4,40,0,4,0
"37",36,8,0,0,0,4
"38",0,0,0,0,4,0
"39",36,4,0,4,4,0
"40",40,4,0,4,0,0
"41",32,4,4,4,4,0
"42",40,0,4,4,0,0
"43",44,4,0,0,0,0
"44",0,28,12,4,4,0
"45",40,0,4,4,0,0
"46",4,0,0,4,0,0
"47",40,4,0,0,4,0
"48",32,12,0,0,4,0
"49",44,0,4,0,0,0
"50",4,8,32,0,4,0
"51",0,36,0,8,0,4
"52",20,24,4,0,0,0
"53",0,0,0,0,4,0
"54",44,0,4,0,0,0
"55",40,4,4,0,0,0
"56",0,24,8,8,4,4
"57",36,0,4,8,0,0
"58",20,12,8,4,4,0
"59",40,4,0,0,4,0
"60",44,0,0,4,0,0
"61",32,4,4,4,4,0
"62",0,32,8,4,4,0
"63",36,4,4,4,0,0
"64",12,4,8,8,16,0
"65",0,8,20,16,4,0
"66",28,8,8,4,0,0
"67",0,20,20,8,0,0
"68",36,0,4,4,4,0
"69",44,0,0,4,0,0
"70",24,20,0,4,0,0
"71",4,36,0,0,4,4
"72",40,4,0,4,0,0
"73",36,8,0,0,4,0
"74",32,4,4,0,8,0
"75",4,4,0,0,4,0
"76",36,0,4,4,4,0
"77",32,8,4,0,4,0
"78",4,40,4,0,0,0
"79",0,0,0,0,4,0
"80",8,32,4,0,4,0
"81",0,28,12,4,4,0
"82",16,16,12,4,0,0
"83",44,0,0,4,0,0
"84",0,4,4,0,0,0
"85",24,20,4,0,0,0
"86",36,4,4,0,4,0
"87",40,0,4,0,4,0
"88",36,8,0,4,0,0
"89",0,12,32,4,0,0
"90",44,0,4,0,0,0
"91",40,4,4,0,0,0
"92",36,4,0,0,8,0
"93",36,4,0,4,4,0
"94",32,4,0,0,12,0
"95",36,4,4,4,0,0
"96",16,12,16,0,4,0
"97",32,0,0,12,4,0
"98",12,4,28,0,0,4
"99",36,4,4,0,0,4
"100",40,4,0,4,0,0
"101",32,4,8,0,4,0
"102",4,32,12,0,0,0
"103",28,0,16,4,0,0
"104",28,8,12,0,0,0
"105",0,40,0,4,0,4
"106",0,44,4,0,0,0
"107",0,40,4,0,4,0
"108",0,8,32,8,0,0
"109",16,12,16,4,0,0
"110",36,8,0,0,4,0
"111",40,4,0,0,4,0
"112",20,16,8,0,4,0
"113",8,24,12,4,0,0
"114",32,0,4,8,4,0
"115",44,0,0,0,4,0
"116",0,0,0,0,4,0
"117",40,4,0,4,0,0
"118",36,8,0,0,4,0
"119",44,0,0,4,0,0
"120",36,0,8,0,4,0
"121",0,32,8,0,8,0
"122",44,4,0,0,0,0
"123",24,4,8,8,4,0
"124",8,36,4,0,0,0
"125",4,36,4,4,0,0
"126",40,0,0,8,0,0
"127",36,4,4,0,0,4
"128",40,0,4,0,0,4
"129",0,24,12,8,4,0
"130",8,36,4,0,0,0
