"","V1","V2","V3","V4","V5","V6"
"1",9,0,3,0,0,0
"2",3,2,2,0,0,0
"3",11,4,0,0,0,0
"4",7,0,3,2,0,0
"5",0,3,0,0,3,0
"6",0,3,0,0,0,0
"7",0,11,0,2,3,0
"8",9,7,0,0,0,0
"9",12,0,0,0,3,0
"10",0,0,0,4,0,0
"11",8,5,0,0,1,0
"12",16,0,1,0,0,0
"13",0,7,7,0,2,0
"14",7,4,5,0,0,0
"15",9,0,0,0,0,0
"16",0,2,8,0,4,0
"17",10,1,2,0,0,0
"18",5,2,0,1,0,4
"19",0,8,0,2,3,0
"20",2,8,2,0,0,0
"21",9,0,0,0,2,0
"22",0,12,1,0,0,2
"23",2,9,5,4,2,0
"24",6,1,4,0,4,0
"25",0,0,0,0,4,0
"26",1,9,2,0,1,0
"27",3,0,0,3,0,0
"28",13,0,0,4,2,0
"29",0,10,5,2,0,0
"30",9,2,0,0,0,0
"31",6,3,3,0,3,0
"32",12,0,2,0,0,0
"33",2,0,0,0,0,0
"34",5,9,1,0,3,0
"35",0,9,2,2,1,0
"36",0,7,4,3,2,0
"37",11,2,0,3,0,0
"38",4,0,0,2,1,0
"39",11,2,0,0,2,0
"40",0,9,1,2,0,0
"41",6,4,0,3,0,0
"42",3,0,2,2,0,0
"43",9,0,3,0,2,0
"44",5,5,0,0,3,0
"45",3,0,3,2,0,0
"46",9,0,0,3,0,0
"47",12,0,0,0,1,0
"48",14,0,2,0,1,0
"49",1,10,2,0,0,0
"50",6,2,0,0,2,0
"51",6,8,0,2,0,0
"52",11,1,0,0,0,0
"53",0,0,0,0,4,0
"54",3,0,2,0,0,0
"55",11,1,2,0,0,0
"56",4,0,0,3,0,0
"57",3,0,0,3,0,0
"58",6,5,1,2,2,0
"59",8,0,0,0,2,3
"60",5,6,0,4,0,0
"61",1,7,0,0,2,0
"62",10,1,0,0,3,0
"63",2,9,0,1,0,0
"64",7,1,0,4,0,0
"65",7,3,0,0,0,0
"66",3,4,2,0,0,0
"67",10,1,2,0,0,0
"68",6,3,4,7,1,1
"69",0,0,8,6,5,0
"70",3,2,1,0,2,0
"71",9,0,0,0,3,0
"72",11,2,0,2,0,0
"73",6,1,0,0,3,0
"74",0,10,2,1,1,0
"75",11,0,0,0,3,0
"76",1,13,0,0,0,0
"77",9,2,0,0,3,0
"78",11,7,0,0,0,0
"79",0,0,0,0,4,0
"80",4,7,2,2,2,0
"81",5,4,0,0,2,0
"82",11,1,2,0,0,0
"83",7,2,0,0,0,0
"84",1,10,0,3,0,0
"85",3,0,3,0,0,0
"86",0,0,0,0,4,0
"87",10,0,0,0,3,0
"88",10,6,0,2,0,0
"89",7,2,2,2,0,0
"90",6,0,2,0,0,0
"91",7,0,0,2,0,0
"92",5,7,0,3,0,0
"93",1,13,0,0,3,0
"94",10,3,0,0,7,0
"95",11,0,3,0,0,0
"96",11,0,2,0,0,0
"97",10,0,0,3,0,0
"98",8,4,0,0,0,0
"99",4,8,1,0,0,0
"100",3,1,0,3,0,0
"101",0,9,4,0,1,0
"102",5,11,0,0,0,0
"103",0,0,0,0,4,0
"104",0,11,0,0,0,0
"105",9,0,0,2,0,0
"106",5,9,2,0,0,0
"107",0,12,4,0,1,0
"108",0,3,0,0,0,0
"109",0,13,2,0,0,0
"110",9,3,1,2,0,0
"111",0,4,10,2,2,0
"112",7,0,0,3,2,0
"113",14,3,0,1,0,0
"114",8,0,0,3,0,0
"115",12,3,2,0,0,0
"116",0,0,0,0,4,0
"117",9,3,0,2,0,0
"118",8,4,0,0,2,0
"119",7,4,0,3,0,0
"120",1,10,1,0,1,0
"121",3,4,7,2,3,0
"122",8,7,2,0,0,0
"123",3,6,0,3,2,0
"124",10,0,2,0,0,0
"125",5,0,3,2,0,0
"126",5,7,2,0,0,0
"127",0,3,0,0,3,0
"128",1,11,0,0,0,1
"129",0,9,6,2,2,0
"130",11,0,3,0,0,0
