"","V1","V2","V3","V4","V5","V6"
"1",0,0,1,4,13,0
"2",0,0,6,6,3,3
"3",0,0,0,17,3,2
"4",0,1,5,10,1,1
"5",0,3,0,6,5,0
"6",0,2,1,3,16,0
"7",0,0,1,11,2,0
"8",0,4,6,0,0,0
"9",0,0,1,11,5,4
"10",0,0,0,4,9,4
"11",0,0,0,14,3,5
"12",0,0,4,2,17,4
"13",0,0,3,9,7,0
"14",0,0,0,2,19,0
"15",1,0,3,8,0,2
"16",0,0,2,1,9,13
"17",0,0,0,1,4,18
"18",1,0,8,3,0,0
"19",0,0,0,1,6,17
"20",0,0,1,6,7,2
"21",0,0,0,1,7,16
"22",1,0,0,17,2,8
"23",0,1,0,1,29,0
"24",0,0,0,0,6,15
"25",0,0,2,1,10,13
"26",0,0,0,3,12,0
"27",1,0,0,11,7,0
"28",0,0,0,13,12,0
"29",0,0,3,4,10,4
"30",0,0,0,5,6,16
"31",0,0,0,14,8,0
"32",0,1,1,0,3,22
"33",0,1,0,12,2,4
"34",0,0,0,3,9,11
"35",0,0,1,0,9,14
"36",0,0,1,0,17,3
"37",0,0,0,2,11,13
"38",0,0,0,2,4,23
"39",0,0,1,4,4,2
"40",0,0,1,0,2,20
"41",0,0,0,11,5,2
"42",0,0,6,12,0,2
"43",0,0,0,9,5,3
"44",0,0,0,8,11,7
"45",0,0,1,9,2,0
"46",1,0,1,1,5,11
"47",1,1,3,3,5,0
"48",0,0,3,3,4,1
"49",0,0,2,1,14,0
"50",1,0,2,2,15,0
"51",0,0,6,8,2,0
"52",1,3,2,4,0,0
"53",0,0,2,9,9,0
"54",0,2,0,6,4,1
"55",0,1,0,1,9,7
"56",0,4,0,0,2,0
"57",0,0,2,0,13,8
"58",0,0,0,5,13,3
"59",0,0,2,16,2,0
"60",0,0,0,7,13,0
"61",0,0,1,1,2,17
"62",0,0,3,6,8,1
"63",0,0,4,7,1,0
"64",0,1,0,0,17,3
"65",0,0,2,5,11,0
"66",0,0,2,5,2,0
"67",0,1,0,7,10,7
"68",1,0,0,2,19,0
"69",0,1,8,4,0,0
"70",0,0,1,6,3,11
"71",0,0,3,0,17,5
"72",0,1,0,8,7,8
"73",0,1,11,2,3,0
"74",0,1,0,6,10,0
"75",0,0,2,5,12,1
"76",0,0,0,3,4,18
"77",0,0,0,9,8,3
"78",1,0,1,8,4,0
"79",0,0,0,1,9,13
"80",0,0,5,10,0,4
"81",0,0,0,0,3,22
"82",0,3,0,0,3,20
"83",0,0,2,2,4,13
"84",1,0,1,9,0,0
"85",0,0,2,2,14,0
"86",0,0,1,0,15,0
"87",0,1,4,1,4,12
"88",0,0,3,8,2,7
"89",0,0,0,5,4,9
"90",0,0,0,0,12,11
"91",0,1,2,0,8,13
"92",0,0,6,3,2,4
"93",0,0,0,0,4,23
"94",0,1,0,3,22,3
"95",0,0,0,0,13,10
"96",0,0,9,4,0,0
"97",0,0,0,4,13,8
"98",1,0,1,6,3,5
"99",0,0,3,9,2,5
"100",0,0,2,14,2,0
"101",0,0,1,4,11,0
"102",0,1,0,0,11,15
"103",0,0,3,10,10,0
"104",0,0,1,1,3,17
"105",0,0,0,12,7,2
"106",0,1,0,0,8,10
"107",0,1,0,0,24,4
"108",0,0,0,3,21,0
"109",0,0,1,3,12,8
"110",0,0,5,2,2,0
"111",0,3,7,1,0,0
"112",0,1,10,7,2,0
"113",0,0,4,5,8,0
"114",0,0,1,3,0,21
"115",0,1,8,3,2,3
"116",0,0,0,2,13,12
"117",0,0,1,11,9,0
"118",0,1,0,5,15,0
"119",0,0,5,3,0,0
"120",0,0,1,6,8,0
"121",1,1,9,3,1,0
"122",0,0,0,0,0,22
"123",0,0,1,3,14,3
"124",0,2,0,2,14,1
"125",0,0,3,5,9,3
"126",0,0,1,3,0,24
"127",0,0,6,3,7,9
"128",0,0,1,0,18,7
"129",0,0,1,7,17,5
"130",0,0,1,4,15,0
