"","V1","V2","V3","V4","V5","V6"
"1",8,0,1,4,0,0
"2",0,7,8,5,1,0
"3",2,0,0,0,0,0
"4",2,0,0,3,0,0
"5",7,2,2,2,0,0
"6",0,0,0,4,0,0
"7",7,3,0,4,0,0
"8",4,3,4,0,0,0
"9",9,0,0,0,3,0
"10",8,3,3,1,0,3
"11",3,0,3,0,0,0
"12",3,0,3,0,0,0
"13",7,4,8,0,2,0
"14",9,0,3,0,2,0
"15",9,0,0,0,0,0
"16",7,5,0,3,2,0
"17",13,2,0,0,0,0
"18",3,0,2,2,0,0
"19",10,0,3,0,0,0
"20",4,3,2,0,0,0
"21",9,2,0,0,3,0
"22",6,0,0,3,0,0
"23",12,6,2,2,2,0
"24",6,4,3,0,1,0
"25",0,0,0,0,4,0
"26",7,4,0,0,2,0
"27",2,0,0,3,0,0
"28",2,0,0,4,2,0
"29",5,5,0,0,0,0
"30",0,0,0,4,0,0
"31",4,0,0,0,3,0
"32",9,4,3,2,2,0
"33",6,3,0,0,3,0
"34",7,4,0,0,3,0
"35",0,0,0,4,0,0
"36",7,6,0,0,3,0
"37",3,3,0,3,0,0
"38",0,0,0,0,4,0
"39",0,3,0,0,3,0
"40",6,9,0,2,0,0
"41",7,6,0,0,3,0
"42",2,0,0,3,0,0
"43",11,0,4,0,0,0
"44",0,4,0,0,3,0
"45",10,8,0,0,3,0
"46",0,0,0,0,4,0
"47",4,0,0,0,2,0
"48",7,0,3,0,0,0
"49",4,0,0,3,2,0
"50",2,0,0,0,3,0
"51",14,4,2,0,0,0
"52",5,0,0,3,0,0
"53",0,0,0,0,4,0
"54",3,0,2,0,0,0
"55",9,1,2,0,0,0
"56",0,0,4,0,0,0
"57",3,0,0,3,0,0
"58",4,9,0,0,3,0
"59",5,0,3,0,0,0
"60",2,0,0,3,0,0
"61",1,10,0,0,3,0
"62",4,2,0,0,3,0
"63",0,0,4,0,0,0
"64",7,7,0,0,3,0
"65",12,2,0,1,0,4
"66",4,0,2,0,0,0
"67",4,11,0,0,3,0
"68",12,0,0,3,0,0
"69",5,3,0,6,0,3
"70",2,0,0,3,0,0
"71",12,0,0,0,3,0
"72",11,5,0,2,0,0
"73",0,3,0,0,3,0
"74",12,3,0,0,2,0
"75",0,0,0,0,4,0
"76",4,2,0,0,0,0
"77",5,2,0,0,3,0
"78",7,8,0,0,3,0
"79",0,0,0,0,4,0
"80",10,4,0,3,2,0
"81",4,0,0,0,3,0
"82",4,4,2,0,0,0
"83",0,0,4,0,0,0
"84",12,4,0,0,0,0
"85",5,4,1,3,0,0
"86",0,3,0,0,0,0
"87",4,6,1,4,0,0
"88",12,1,0,3,0,0
"89",6,6,5,1,0,0
"90",11,0,2,0,0,0
"91",9,2,0,3,0,0
"92",0,0,13,4,0,0
"93",11,2,0,0,3,0
"94",4,0,0,0,0,0
"95",3,2,2,0,0,0
"96",8,3,2,0,0,0
"97",8,2,0,0,0,0
"98",9,0,0,0,0,0
"99",5,4,3,2,0,0
"100",12,2,0,0,0,0
"101",0,0,4,0,0,0
"102",13,2,0,1,0,0
"103",2,0,0,0,3,0
"104",9,7,2,0,0,0
"105",4,0,2,0,0,0
"106",13,0,2,0,0,0
"107",15,0,0,3,0,0
"108",6,0,3,0,0,0
"109",10,2,2,0,0,0
"110",5,0,2,0,0,0
"111",3,2,0,0,0,0
"112",7,0,0,3,2,0
"113",10,2,0,1,0,0
"114",7,4,0,3,0,0
"115",5,3,0,0,2,0
"116",10,2,5,0,0,0
"117",0,4,0,2,0,0
"118",6,2,0,0,3,0
"119",0,0,0,4,0,0
"120",11,0,2,3,1,0
"121",13,0,0,0,2,0
"122",3,0,0,0,3,0
"123",11,3,0,0,3,0
"124",6,0,2,0,0,0
"125",2,0,0,3,0,0
"126",0,4,0,0,3,0
"127",12,0,3,0,0,0
"128",0,0,4,0,0,0
"129",7,6,0,2,1,3
"130",11,6,0,3,0,0
