"","V1","V2","V3","V4","V5","V6"
"1",20,20,8,0,0,0
"2",12,0,0,4,4,0
"3",36,8,0,4,0,0
"4",4,0,0,4,0,0
"5",4,4,0,0,0,0
"6",4,4,0,0,4,0
"7",48,0,0,0,0,0
"8",32,4,0,4,0,0
"9",20,4,0,0,4,0
"10",0,4,0,4,0,0
"11",12,24,8,0,4,0
"12",8,0,0,4,4,0
"13",36,0,4,0,0,0
"14",16,0,0,4,0,0
"15",0,28,12,8,0,0
"16",44,0,0,0,4,0
"17",44,4,0,0,0,0
"18",4,8,0,0,0,0
"19",40,4,0,0,4,0
"20",28,0,0,4,0,0
"21",0,0,0,0,4,0
"22",44,0,0,4,0,0
"23",36,8,4,0,0,0
"24",4,4,0,0,0,0
"25",0,0,0,0,4,0
"26",40,8,0,0,0,0
"27",36,4,8,0,0,0
"28",24,0,4,0,0,0
"29",0,4,0,0,4,0
"30",16,4,0,0,4,0
"31",40,4,0,4,0,0
"32",28,16,0,0,4,0
"33",0,4,0,0,0,0
"34",4,0,0,0,4,0
"35",28,0,0,0,4,0
"36",12,0,4,0,0,0
"37",8,0,4,0,0,0
"38",12,0,0,0,4,0
"39",0,0,0,4,0,0
"40",28,16,0,0,4,0
"41",12,8,0,8,0,0
"42",0,0,0,4,0,0
"43",4,4,0,0,0,0
"44",0,0,0,4,0,0
"45",0,0,0,0,4,0
"46",0,0,0,4,0,0
"47",16,8,0,0,0,0
"48",16,8,4,0,4,0
"49",0,4,0,4,0,0
"50",4,4,0,4,0,0
"51",0,0,0,0,4,0
"52",4,0,0,4,0,0
"53",8,0,0,0,4,0
"54",0,4,0,0,0,0
"55",8,0,4,0,0,0
"56",0,0,0,0,4,0
"57",32,0,4,0,0,0
"58",12,16,8,12,0,0
"59",16,12,16,4,0,0
"60",4,0,0,0,4,0
"61",0,0,0,4,0,0
"62",4,0,4,0,0,0
"63",4,4,0,0,4,0
"64",0,0,0,0,4,0
"65",4,0,4,0,0,0
"66",28,16,0,4,0,0
"67",4,0,0,0,4,0
"68",36,8,0,0,4,0
"69",44,4,0,0,0,0
"70",36,12,0,0,0,0
"71",8,0,0,4,0,0
"72",32,4,0,4,0,0
"73",0,0,0,4,0,0
"74",8,4,0,0,0,0
"75",32,12,0,0,4,0
"76",0,0,0,0,4,0
"77",4,0,0,4,0,0
"78",0,0,0,0,4,0
"79",4,0,0,0,4,0
"80",8,0,4,4,0,0
"81",0,0,0,0,4,0
"82",36,8,0,0,4,0
"83",40,8,0,0,0,0
"84",0,0,0,0,4,0
"85",0,4,0,0,0,0
"86",36,8,0,0,4,0
"87",0,0,0,4,0,0
"88",0,0,0,4,0,0
"89",8,32,4,0,4,0
"90",0,0,4,0,0,0
"91",4,0,0,4,0,0
"92",24,20,0,0,4,0
"93",44,0,0,0,4,0
"94",0,0,0,4,0,0
"95",0,0,0,0,4,0
"96",8,8,0,4,0,0
"97",0,4,0,0,0,0
"98",12,0,0,0,4,0
"99",4,8,0,0,0,0
"100",36,8,0,0,4,0
"101",8,0,0,0,4,0
"102",16,24,4,0,0,4
"103",12,4,0,0,4,0
"104",8,0,0,4,0,0
"105",36,12,0,0,0,0
"106",4,0,0,4,0,0
"107",8,4,0,0,4,0
"108",44,0,4,0,0,0
"109",44,0,4,0,0,0
"110",16,0,0,4,0,0
"111",8,0,4,0,0,0
"112",12,0,4,0,0,0
"113",4,8,0,0,0,0
"114",40,4,0,0,4,0
"115",4,0,0,0,4,0
"116",36,8,4,0,0,0
"117",8,8,0,4,0,0
"118",8,0,4,0,0,0
"119",4,0,0,0,0,0
"120",44,0,0,4,0,0
"121",40,4,0,4,0,0
"122",8,8,0,4,0,0
"123",8,36,4,0,0,0
"124",24,0,0,0,0,0
"125",40,4,0,4,0,0
"126",0,44,0,0,4,0
"127",44,0,4,0,0,0
"128",4,0,0,0,4,0
"129",0,0,0,4,0,0
"130",40,0,0,8,0,0
