"","V1","V2","V3","V4","V5","V6"
"1",4,4,32,4,4,0
"2",0,0,40,4,4,0
"3",8,32,0,4,4,0
"4",32,0,8,8,0,0
"5",8,8,20,8,4,0
"6",0,36,4,4,4,0
"7",40,0,8,0,0,0
"8",0,0,40,4,4,0
"9",12,24,0,0,12,0
"10",28,8,0,0,4,8
"11",0,8,36,4,0,0
"12",12,32,0,0,4,0
"13",36,0,0,12,0,0
"14",4,32,8,0,4,0
"15",36,0,4,8,0,0
"16",4,4,20,8,8,4
"17",36,0,4,0,0,8
"18",4,36,4,0,4,0
"19",12,24,4,4,4,0
"20",0,36,8,4,0,0
"21",8,24,0,4,8,4
"22",0,0,32,12,4,0
"23",8,0,36,4,0,0
"24",4,4,8,16,8,8
"25",44,0,0,0,4,0
"26",0,24,4,12,4,4
"27",36,8,0,4,0,0
"28",0,36,4,0,4,4
"29",0,8,32,8,0,0
"30",24,16,0,4,4,0
"31",40,0,0,8,0,0
"32",0,0,20,24,0,4
"33",4,0,16,8,20,0
"34",4,8,32,0,4,0
"35",8,32,4,0,4,0
"36",0,4,36,8,0,0
"37",4,12,4,24,4,0
"38",0,36,4,4,4,0
"39",12,32,0,4,0,0
"40",0,44,4,0,0,0
"41",40,4,0,0,4,0
"42",0,32,8,4,0,4
"43",4,4,4,20,8,8
"44",12,28,0,4,0,4
"45",8,32,0,8,0,0
"46",36,4,0,4,4,0
"47",0,40,0,0,4,4
"48",0,4,32,4,4,4
"49",36,0,4,4,4,0
"50",36,0,8,4,0,0
"51",36,8,0,0,4,0
"52",36,0,4,8,0,0
"53",40,4,0,0,4,0
"54",0,12,24,12,0,0
"55",36,4,8,0,0,0
"56",8,28,4,0,8,0
"57",0,40,0,8,0,0
"58",4,36,0,4,0,4
"59",16,24,4,4,0,0
"60",32,0,8,4,4,0
"61",20,24,0,4,0,0
"62",4,36,0,4,4,0
"63",40,4,0,0,4,0
"64",4,36,0,0,4,4
"65",24,4,4,0,12,4
"66",4,24,4,8,8,0
"67",0,32,4,4,8,0
"68",20,20,8,0,0,0
"69",40,4,0,4,0,0
"70",8,32,0,4,4,0
"71",40,4,0,4,0,0
"72",4,40,0,4,0,0
"73",40,0,4,0,0,4
"74",0,8,28,12,0,0
"75",36,8,0,0,4,0
"76",16,20,8,0,0,4
"77",0,28,8,8,4,0
"78",40,4,0,0,4,0
"79",28,8,8,0,4,0
"80",8,28,0,0,8,4
"81",40,4,0,4,0,0
"82",24,12,8,0,4,0
"83",24,20,4,0,0,0
"84",12,28,4,0,0,4
"85",4,36,4,4,0,0
"86",4,36,4,4,0,0
"87",16,24,0,8,0,0
"88",36,4,0,8,0,0
"89",4,8,28,4,4,0
"90",4,40,4,0,0,0
"91",0,40,8,0,0,0
"92",12,4,32,0,0,0
"93",36,8,0,0,4,0
"94",44,0,0,0,4,0
"95",4,36,8,0,0,0
"96",36,0,4,4,4,0
"97",36,4,4,0,4,0
"98",0,4,0,32,8,4
"99",0,0,0,12,32,4
"100",32,8,0,0,8,0
"101",4,32,0,0,12,0
"102",16,20,4,8,0,0
"103",4,40,0,0,4,0
"104",0,0,28,12,4,4
"105",0,0,20,24,4,0
"106",4,4,8,28,4,0
"107",0,32,12,0,4,0
"108",32,8,4,4,0,0
"109",32,0,8,4,0,4
"110",24,8,4,4,8,0
"111",8,32,0,0,8,0
"112",0,8,8,12,20,0
"113",24,20,4,0,0,0
"114",8,36,0,0,4,0
"115",0,0,32,8,4,4
"116",28,12,8,0,0,0
"117",12,12,16,8,0,0
"118",36,8,0,4,0,0
"119",0,36,8,0,4,0
"120",12,24,0,12,0,0
"121",8,4,32,0,0,4
"122",0,32,12,0,4,0
"123",4,32,8,0,0,4
"124",0,4,36,4,4,0
"125",20,16,4,8,0,0
"126",4,36,0,0,8,0
"127",0,32,8,4,4,0
"128",4,36,0,0,8,0
"129",36,8,4,0,0,0
"130",24,4,4,4,4,8
