"","V1","V2","V3","V4","V5","V6"
"1",0,2,3,21,1,1
"2",0,0,12,9,0,5
"3",0,0,4,19,0,0
"4",1,0,0,26,0,0
"5",1,2,1,25,0,0
"6",3,0,3,21,0,0
"7",1,0,17,0,1,0
"8",13,3,0,8,0,0
"9",1,0,13,3,5,0
"10",5,2,4,4,0,0
"11",5,4,11,3,0,0
"12",0,12,8,0,2,0
"13",0,3,11,1,1,0
"14",1,0,0,31,0,0
"15",0,3,0,28,1,0
"16",5,1,1,12,0,0
"17",0,9,13,0,4,0
"18",0,2,3,17,0,4
"19",1,0,5,17,2,0
"20",0,1,9,17,0,0
"21",0,1,0,3,7,10
"22",5,0,5,6,3,0
"23",1,0,21,2,0,0
"24",0,0,0,0,6,7
"25",0,12,3,0,3,0
"26",0,3,4,14,0,0
"27",11,1,2,4,3,0
"28",1,1,21,0,0,0
"29",0,1,18,2,2,0
"30",2,3,16,0,1,0
"31",1,1,0,22,0,0
"32",0,1,8,13,2,3
"33",0,1,2,22,2,3
"34",0,2,22,0,3,0
"35",0,1,0,24,2,0
"36",0,5,9,11,4,0
"37",0,0,4,24,1,0
"38",0,0,3,3,15,3
"39",0,2,0,22,0,2
"40",1,0,0,23,7,0
"41",0,0,23,3,0,1
"42",0,3,0,21,0,0
"43",5,2,10,0,3,0
"44",1,2,8,7,0,0
"45",1,11,3,0,1,2
"46",3,3,4,6,0,0
"47",0,1,1,23,3,0
"48",3,0,18,0,3,5
"49",0,3,18,3,2,0
"50",3,1,15,2,0,0
"51",2,2,15,0,0,1
"52",5,0,5,10,0,0
"53",1,0,0,0,2,0
"54",3,4,18,0,0,0
"55",1,12,9,0,0,0
"56",1,0,1,27,4,0
"57",1,0,2,24,2,0
"58",0,0,2,24,2,0
"59",5,0,14,1,4,0
"60",0,2,0,19,3,3
"61",0,2,1,21,3,0
"62",2,3,16,0,0,0
"63",2,6,15,0,0,0
"64",0,0,15,0,0,3
"65",0,1,20,2,0,1
"66",0,0,12,10,0,2
"67",1,0,0,22,2,0
"68",1,16,1,0,2,0
"69",1,2,6,7,0,3
"70",0,1,2,25,0,0
"71",1,16,3,2,0,0
"72",0,2,1,19,0,1
"73",3,6,9,0,2,0
"74",1,4,15,0,2,0
"75",2,1,5,19,0,0
"76",1,0,0,26,0,0
"77",0,0,3,28,0,0
"78",0,0,1,10,9,0
"79",1,2,12,1,0,0
"80",1,0,0,24,11,0
"81",1,3,10,7,0,0
"82",2,9,9,0,3,0
"83",0,5,0,25,0,0
"84",0,4,0,19,2,0
"85",0,4,4,19,0,0
"86",0,5,0,16,5,0
"87",0,1,3,26,1,0
"88",4,7,9,8,0,0
"89",1,4,1,17,2,1
"90",1,0,6,18,0,0
"91",0,1,1,10,1,0
"92",1,4,12,2,2,0
"93",0,1,22,0,1,0
"94",1,2,16,2,1,0
"95",0,0,0,30,0,0
"96",0,17,2,5,0,0
"97",1,11,10,0,3,0
"98",1,3,23,0,1,0
"99",0,0,4,16,8,4
"100",1,0,7,18,3,0
"101",0,0,13,3,5,1
"102",0,4,0,19,0,2
"103",0,3,21,3,3,0
"104",0,0,0,3,15,4
"105",2,0,16,2,1,0
"106",0,0,3,16,4,2
"107",0,0,3,15,3,0
"108",2,1,17,0,0,1
"109",0,0,2,28,0,0
"110",1,2,23,3,0,0
"111",1,1,1,28,0,0
"112",6,7,6,0,3,0
"113",3,0,0,21,4,0
"114",0,0,0,27,5,0
"115",7,3,8,7,0,0
"116",2,2,18,0,2,0
"117",1,2,4,18,0,0
"118",1,2,8,9,1,0
"119",2,3,16,0,0,1
"120",1,1,0,28,0,1
"121",0,1,2,12,11,0
"122",0,2,2,18,2,0
"123",0,2,3,23,0,0
"124",1,3,15,1,0,0
"125",0,1,13,10,0,3
"126",2,0,0,25,2,0
"127",0,1,18,2,8,0
"128",0,3,12,0,1,0
"129",0,2,25,0,1,0
"130",0,11,7,0,2,0
