"","V1","V2","V3","V4","V5","V6"
"1",0,0,1,2,0,1
"2",0,0,0,0,6,4
"3",0,0,3,8,0,0
"4",0,0,1,2,0,0
"5",0,0,2,5,0,0
"6",0,0,1,7,0,0
"7",0,0,4,0,0,0
"8",0,0,0,1,0,0
"9",0,1,1,2,3,0
"10",0,0,1,0,1,0
"11",0,1,4,2,0,0
"12",0,0,4,0,3,0
"13",0,0,0,1,3,0
"14",0,0,0,6,1,0
"15",0,0,0,5,0,0
"16",0,0,0,2,0,0
"17",0,0,2,2,0,0
"18",0,0,2,0,5,1
"19",0,0,0,6,1,2
"20",0,0,0,5,0,0
"21",0,0,0,0,2,0
"22",0,1,2,3,1,0
"23",0,0,7,2,0,0
"24",0,0,0,0,0,2
"25",0,0,0,0,2,0
"26",0,0,0,0,1,0
"27",0,0,7,0,0,0
"28",0,0,0,3,4,1
"29",0,0,3,2,1,1
"30",0,0,1,0,2,2
"31",0,0,0,6,0,0
"32",0,0,0,0,6,3
"33",0,0,0,0,2,10
"34",0,0,0,8,0,2
"35",0,0,1,0,0,0
"36",0,0,2,2,0,0
"37",0,1,1,2,2,0
"38",0,0,0,1,5,0
"39",0,0,0,4,0,0
"40",0,0,0,3,0,0
"41",0,1,1,0,0,2
"42",0,0,0,3,0,0
"43",0,0,5,0,0,4
"44",0,0,1,1,0,2
"45",0,0,3,0,0,0
"46",0,0,1,2,0,0
"47",0,1,0,0,5,0
"48",0,0,4,1,1,0
"49",0,0,0,4,0,0
"50",1,0,2,1,0,0
"51",0,0,0,4,0,3
"52",0,0,0,4,0,2
"53",1,1,0,0,2,0
"54",0,0,0,4,0,1
"55",0,2,2,0,0,0
"56",0,0,0,4,0,0
"57",0,0,0,5,0,0
"58",0,0,0,5,2,0
"59",0,1,2,0,0,0
"60",0,0,0,5,1,0
"61",0,0,1,3,0,0
"62",0,1,7,0,0,0
"63",0,2,2,0,3,0
"64",0,0,0,8,2,2
"65",0,0,0,1,4,1
"66",0,0,1,2,0,0
"67",0,0,0,5,1,4
"68",0,0,0,0,2,10
"69",0,0,2,3,0,2
"70",0,0,0,3,0,0
"71",1,0,2,5,0,0
"72",0,0,0,5,1,0
"73",0,0,1,4,0,3
"74",0,1,2,0,1,0
"75",0,1,3,2,0,0
"76",0,0,0,3,5,0
"77",0,0,1,5,0,0
"78",0,0,0,5,3,0
"79",0,1,1,0,1,0
"80",0,0,0,4,1,2
"81",0,0,0,6,0,0
"82",0,0,4,0,1,0
"83",0,0,0,5,0,0
"84",0,0,0,1,1,2
"85",0,0,0,1,5,0
"86",0,0,1,3,1,0
"87",0,0,1,0,1,0
"88",0,0,0,2,1,0
"89",0,0,0,4,1,1
"90",0,0,0,3,0,0
"91",0,0,0,9,1,0
"92",0,1,4,0,0,0
"93",0,0,1,0,1,0
"94",0,0,5,0,2,0
"95",0,0,0,6,1,0
"96",0,2,0,1,0,0
"97",0,0,3,0,0,0
"98",0,0,3,1,1,0
"99",0,0,0,0,4,5
"100",1,1,2,0,0,0
"101",0,0,0,0,3,0
"102",0,0,0,6,0,1
"103",0,0,2,1,1,0
"104",0,0,0,0,3,3
"105",0,0,7,0,0,0
"106",0,0,1,1,5,2
"107",0,0,1,1,8,2
"108",0,0,0,2,0,2
"109",0,0,0,4,0,0
"110",1,0,0,9,0,0
"111",0,0,2,0,1,0
"112",1,0,0,0,3,0
"113",1,0,2,5,0,0
"114",0,0,0,2,0,1
"115",0,0,0,8,0,2
"116",0,1,0,2,2,0
"117",0,0,1,7,0,0
"118",0,0,3,6,1,0
"119",0,0,4,0,0,0
"120",0,0,0,6,0,1
"121",0,0,1,0,7,0
"122",0,0,1,4,2,0
"123",0,0,1,5,0,0
"124",0,0,1,4,2,0
"125",0,0,2,0,0,1
"126",0,0,0,1,0,0
"127",0,0,0,0,9,0
"128",0,0,3,0,2,0
"129",0,0,2,0,1,0
"130",0,0,0,5,3,0
