"","V1","V2","V3","V4","V5","V6"
"1",1,4,1,0,0,0
"2",5,0,0,0,2,0
"3",0,1,12,0,0,0
"4",0,0,5,3,0,0
"5",3,0,0,3,0,0
"6",4,0,0,3,0,0
"7",5,2,2,0,0,0
"8",0,0,6,7,0,0
"9",6,2,0,0,2,0
"10",6,0,0,0,1,0
"11",5,5,3,1,0,0
"12",1,0,10,0,0,4
"13",6,0,1,0,2,0
"14",7,0,1,2,0,0
"15",4,0,0,3,0,0
"16",3,0,0,5,0,0
"17",2,5,5,0,0,0
"18",0,5,0,2,0,4
"19",6,0,1,0,0,3
"20",6,0,0,2,0,0
"21",10,1,1,1,0,0
"22",9,1,0,0,2,0
"23",9,1,3,0,0,0
"24",3,3,0,0,0,0
"25",6,3,0,0,3,0
"26",3,4,0,0,0,0
"27",9,0,0,3,0,0
"28",6,0,2,0,0,0
"29",0,0,0,0,4,0
"30",8,2,2,0,0,0
"31",10,2,0,2,0,0
"32",2,10,0,0,0,0
"33",1,7,0,0,3,0
"34",7,0,0,0,3,0
"35",1,2,1,2,1,0
"36",6,0,2,0,0,0
"37",6,1,0,0,3,0
"38",0,5,0,0,3,0
"39",0,2,12,1,0,0
"40",6,0,2,0,3,0
"41",7,0,0,0,2,0
"42",2,8,8,0,2,0
"43",7,3,0,0,1,0
"44",0,6,0,1,2,0
"45",2,0,0,3,0,0
"46",8,1,0,2,0,0
"47",5,0,0,2,3,0
"48",4,0,4,0,0,0
"49",3,3,0,2,0,0
"50",7,1,5,2,0,0
"51",9,1,0,0,0,0
"52",2,0,3,0,0,0
"53",9,0,0,0,1,0
"54",8,0,2,0,0,0
"55",8,3,1,0,0,0
"56",0,0,0,4,0,0
"57",4,0,3,1,0,0
"58",4,0,3,2,0,0
"59",8,3,0,0,0,0
"60",0,6,7,0,0,0
"61",6,1,2,0,0,0
"62",8,2,0,0,0,0
"63",0,2,5,3,3,0
"64",0,8,3,0,0,0
"65",3,1,0,2,0,0
"66",0,0,6,5,0,0
"67",5,0,0,3,0,0
"68",0,7,4,4,1,0
"69",6,2,0,0,0,0
"70",1,4,3,0,0,0
"71",1,7,0,3,0,0
"72",5,0,3,0,0,0
"73",7,0,0,3,0,0
"74",1,4,3,0,0,0
"75",0,6,1,0,3,4
"76",6,2,0,0,3,0
"77",4,4,2,1,0,0
"78",5,0,0,0,0,3
"79",4,1,2,0,2,0
"80",2,0,3,0,0,0
"81",0,1,4,6,1,0
"82",0,11,0,0,2,0
"83",3,0,4,0,0,0
"84",4,2,0,0,0,0
"85",2,8,0,0,0,0
"86",4,2,0,2,0,0
"87",0,1,5,1,5,0
"88",3,2,0,1,0,0
"89",3,6,3,0,0,0
"90",2,5,2,0,0,0
"91",0,6,2,0,3,0
"92",0,3,0,0,0,0
"93",2,1,0,0,2,0
"94",6,0,0,0,3,0
"95",6,0,3,0,0,0
"96",10,0,0,3,0,0
"97",0,8,0,0,2,0
"98",4,0,0,2,1,0
"99",4,0,0,2,0,0
"100",2,0,0,0,0,0
"101",0,0,8,5,2,0
"102",9,2,0,0,0,0
"103",3,0,3,2,0,0
"104",3,0,1,1,0,0
"105",8,1,0,0,2,0
"106",4,8,2,1,0,0
"107",4,3,1,0,0,0
"108",4,0,2,0,3,0
"109",1,1,2,0,0,0
"110",6,3,0,4,0,0
"111",4,0,2,0,0,0
"112",5,7,1,0,0,0
"113",4,0,0,0,2,0
"114",5,0,0,0,3,0
"115",6,0,2,0,2,0
"116",0,0,11,2,2,0
"117",6,0,0,4,0,0
"118",0,13,1,0,0,0
"119",6,0,1,0,2,0
"120",1,2,0,1,0,0
"121",9,0,0,0,0,0
"122",4,1,0,2,0,0
"123",5,0,3,0,0,0
"124",6,0,0,4,2,0
"125",1,4,1,4,0,0
"126",4,2,0,3,0,0
"127",5,2,0,3,0,0
"128",5,0,1,0,2,0
"129",9,3,0,0,2,0
"130",0,11,4,0,1,0
