"","V1","V2","V3","V4","V5","V6"
"1",24,6,0,0,0,0
"2",25,0,1,0,0,0
"3",3,0,0,0,1,0
"4",29,2,0,0,0,0
"5",4,3,0,0,0,0
"6",10,11,0,1,1,0
"7",25,0,1,0,0,0
"8",7,0,0,0,0,0
"9",20,4,0,0,3,0
"10",30,0,0,0,0,0
"11",14,0,0,1,0,0
"12",20,2,0,0,0,0
"13",28,1,0,0,0,0
"14",0,0,0,0,0,0
"15",26,1,1,0,0,0
"16",24,3,0,0,0,0
"17",22,2,2,0,0,0
"18",0,4,0,0,0,0
"19",27,2,2,0,0,0
"20",4,1,0,1,0,0
"21",4,0,0,0,0,0
"22",0,0,3,0,0,0
"23",4,0,0,0,0,0
"24",19,3,0,0,0,0
"25",0,0,0,0,1,0
"26",25,10,0,0,0,0
"27",22,6,0,1,0,0
"28",21,9,1,0,0,0
"29",24,4,0,0,0,0
"30",23,3,3,0,0,0
"31",8,15,0,2,0,0
"32",18,9,0,0,0,0
"33",0,3,0,0,0,0
"34",26,2,0,0,1,0
"35",30,3,0,0,0,0
"36",16,0,2,0,0,0
"37",24,4,0,0,0,0
"38",35,0,0,0,0,0
"39",30,0,0,1,0,0
"40",11,9,3,0,1,0
"41",19,3,0,0,2,0
"42",0,0,0,0,0,0
"43",19,7,0,0,0,0
"44",27,3,0,1,0,0
"45",29,4,0,1,0,0
"46",25,2,1,0,0,0
"47",31,1,0,0,0,0
"48",22,0,0,0,0,0
"49",31,2,0,0,0,0
"50",4,2,0,2,0,0
"51",3,18,0,1,0,0
"52",19,0,0,0,0,0
"53",4,0,0,0,1,0
"54",11,16,0,0,0,0
"55",1,18,4,0,0,0
"56",3,0,0,0,0,0
"57",1,13,2,0,0,0
"58",32,0,0,1,0,0
"59",23,5,0,0,0,0
"60",17,6,2,0,0,0
"61",0,0,0,1,0,0
"62",15,0,0,0,0,0
"63",29,3,0,0,0,0
"64",22,0,0,1,0,0
"65",13,0,0,0,1,0
"66",23,2,0,1,0,0
"67",3,0,0,0,0,0
"68",26,3,0,0,1,0
"69",16,2,0,0,0,0
"70",27,0,0,0,0,0
"71",24,0,0,2,0,0
"72",29,0,3,0,0,0
"73",8,0,0,0,0,0
"74",16,5,0,0,0,0
"75",25,2,0,0,0,0
"76",30,0,0,0,0,0
"77",30,0,0,1,0,0
"78",17,8,0,0,1,0
"79",26,1,0,0,0,0
"80",4,0,0,0,0,0
"81",0,0,1,0,0,0
"82",22,5,0,0,2,0
"83",4,16,0,0,0,0
"84",0,0,0,0,0,0
"85",32,1,0,0,0,0
"86",0,1,0,0,0,0
"87",5,2,0,0,1,0
"88",24,3,0,0,0,0
"89",6,15,0,0,0,0
"90",23,2,4,0,0,0
"91",29,3,0,0,0,0
"92",26,0,2,1,2,0
"93",30,2,0,0,0,0
"94",0,2,0,0,0,0
"95",28,0,0,0,0,0
"96",19,0,2,0,0,0
"97",23,0,0,0,0,0
"98",0,18,3,1,0,0
"99",0,0,0,0,2,0
"100",27,2,0,0,0,0
"101",25,1,0,0,0,0
"102",0,12,9,1,0,0
"103",0,3,0,0,0,0
"104",28,0,0,2,0,0
"105",20,1,0,0,0,0
"106",3,0,0,3,0,0
"107",24,6,5,0,0,0
"108",7,0,0,0,0,0
"109",31,0,0,0,0,0
"110",16,0,0,0,0,0
"111",22,3,0,0,0,0
"112",9,0,1,0,0,0
"113",26,4,0,0,0,0
"114",32,0,0,0,1,0
"115",7,0,0,1,0,0
"116",6,0,0,0,0,0
"117",14,7,0,1,0,0
"118",28,0,4,0,0,0
"119",23,3,2,0,0,0
"120",28,3,0,1,0,0
"121",18,5,1,1,1,0
"122",0,0,0,0,0,0
"123",30,0,1,0,0,0
"124",11,0,2,0,0,0
"125",22,3,0,0,0,0
"126",30,0,0,0,0,0
"127",23,3,0,0,0,0
"128",23,4,0,0,0,0
"129",17,7,0,0,0,0
"130",25,2,0,0,2,0
