"","V1","V2","V3","V4","V5","V6"
"1",0,16,32,0,0,0
"2",32,12,0,0,4,0
"3",8,0,0,0,0,0
"4",20,20,4,4,0,0
"5",16,16,4,0,8,4
"6",0,8,8,20,12,0
"7",4,20,20,0,0,4
"8",16,24,8,0,0,0
"9",4,20,16,4,4,0
"10",0,0,4,0,0,0
"11",0,12,32,0,4,0
"12",0,0,40,4,4,0
"13",4,0,0,0,4,0
"14",8,12,20,4,4,0
"15",44,0,0,4,0,0
"16",40,4,0,0,4,0
"17",0,4,28,16,0,0
"18",4,8,28,4,0,4
"19",24,16,0,4,4,0
"20",32,12,0,4,0,0
"21",12,20,12,0,4,0
"22",8,24,12,0,4,0
"23",44,0,4,0,0,0
"24",8,4,12,20,4,0
"25",4,8,16,16,4,0
"26",12,36,0,0,0,0
"27",28,16,0,4,0,0
"28",4,36,8,0,0,0
"29",0,4,0,0,4,0
"30",40,4,0,0,4,0
"31",8,12,24,4,0,0
"32",40,4,0,0,4,0
"33",0,4,0,0,0,0
"34",28,16,0,0,4,0
"35",4,20,8,12,4,0
"36",4,8,36,0,0,0
"37",8,4,12,20,4,0
"38",8,4,24,8,4,0
"39",8,36,0,4,0,0
"40",0,16,20,4,4,4
"41",40,4,0,0,4,0
"42",4,0,12,16,16,0
"43",44,0,4,0,0,0
"44",4,0,40,4,0,0
"45",0,0,0,4,0,0
"46",36,12,0,0,0,0
"47",20,28,0,0,0,0
"48",32,12,0,0,4,0
"49",4,8,32,4,0,0
"50",32,8,0,4,0,0
"51",4,20,20,4,0,0
"52",8,12,12,16,0,0
"53",44,0,0,0,4,0
"54",44,0,4,0,0,0
"55",4,8,32,4,0,0
"56",8,28,8,0,4,0
"57",0,12,8,24,4,0
"58",8,0,36,4,0,0
"59",8,0,28,8,4,0
"60",36,8,0,4,0,0
"61",4,12,20,8,0,4
"62",4,28,12,4,0,0
"63",4,4,36,0,4,0
"64",0,0,0,0,4,0
"65",40,4,4,0,0,0
"66",4,4,8,32,0,0
"67",4,4,28,8,4,0
"68",4,36,4,0,0,4
"69",4,36,8,0,0,0
"70",0,4,44,0,0,0
"71",44,0,0,4,0,0
"72",4,4,36,4,0,0
"73",8,12,20,4,4,0
"74",36,12,0,0,0,0
"75",0,8,20,12,8,0
"76",4,4,8,20,8,4
"77",0,24,20,4,0,0
"78",4,4,28,4,8,0
"79",4,20,16,4,4,0
"80",12,8,20,4,4,0
"81",8,4,28,4,4,0
"82",4,8,32,0,4,0
"83",4,4,20,20,0,0
"84",0,0,0,0,4,0
"85",8,8,8,24,0,0
"86",4,0,40,4,0,0
"87",0,20,16,4,8,0
"88",4,20,8,16,0,0
"89",4,28,12,0,0,4
"90",4,4,8,24,4,4
"91",24,20,0,4,0,0
"92",4,0,0,0,4,0
"93",0,12,16,16,4,0
"94",4,0,20,20,4,0
"95",12,8,28,0,0,0
"96",44,0,0,4,0,0
"97",48,0,0,0,0,0
"98",0,4,36,4,4,0
"99",16,24,4,0,4,0
"100",0,0,0,4,0,0
"101",0,8,16,20,4,0
"102",44,0,0,0,4,0
"103",0,12,12,20,4,0
"104",0,12,16,12,8,0
"105",32,12,0,4,0,0
"106",20,20,0,4,4,0
"107",28,16,0,4,0,0
"108",4,8,20,16,0,0
"109",0,4,28,12,4,0
"110",44,0,0,0,4,0
"111",4,8,24,4,4,4
"112",40,0,8,0,0,0
"113",16,28,0,4,0,0
"114",12,20,12,0,4,0
"115",32,12,0,4,0,0
"116",0,8,0,24,16,0
"117",0,36,4,8,0,0
"118",0,36,4,8,0,0
"119",40,0,8,0,0,0
"120",20,24,0,0,0,4
"121",4,12,24,4,0,4
"122",12,20,12,0,4,0
"123",8,32,8,0,0,0
"124",16,24,4,0,0,4
"125",0,20,20,8,0,0
"126",16,28,0,0,4,0
"127",4,28,8,4,0,4
"128",0,12,20,12,4,0
"129",16,20,0,12,0,0
"130",0,24,12,8,4,0
