"","V1","V2","V3","V4","V5","V6"
"1",24,4,1,0,0,0
"2",25,0,2,0,0,0
"3",1,0,2,0,0,0
"4",29,2,0,0,0,0
"5",0,17,0,1,0,0
"6",31,0,0,0,0,0
"7",26,1,1,0,0,0
"8",0,30,0,0,1,0
"9",16,6,0,2,3,0
"10",29,3,1,0,0,0
"11",21,0,4,1,0,0
"12",20,2,0,0,0,0
"13",28,1,0,0,0,0
"14",28,0,0,0,0,0
"15",30,0,0,0,0,0
"16",31,0,0,0,0,0
"17",20,3,0,1,0,0
"18",24,3,0,2,0,0
"19",34,0,1,0,0,0
"20",21,4,0,1,0,0
"21",23,4,2,0,0,0
"22",27,0,0,0,0,0
"23",30,0,0,0,0,0
"24",22,5,0,0,0,0
"25",30,0,0,0,0,0
"26",24,8,0,0,0,0
"27",22,2,1,0,0,0
"28",2,22,1,0,0,0
"29",24,4,0,0,0,0
"30",4,15,3,0,0,0
"31",0,20,0,2,0,0
"32",18,9,0,0,0,0
"33",0,3,0,0,0,0
"34",26,2,0,0,1,0
"35",23,4,0,0,0,0
"36",27,4,2,0,0,0
"37",27,0,0,0,0,0
"38",23,3,0,0,0,0
"39",5,22,0,1,0,0
"40",21,0,1,0,0,0
"41",1,18,3,1,0,0
"42",20,0,4,0,0,0
"43",30,0,1,0,0,0
"44",29,0,0,1,0,0
"45",3,0,0,1,0,0
"46",20,5,0,1,0,0
"47",31,1,0,0,0,0
"48",22,0,0,0,0,0
"49",31,2,0,0,0,0
"50",1,10,6,3,0,0
"51",28,0,0,3,0,0
"52",13,5,3,0,2,0
"53",4,0,0,0,1,0
"54",10,12,7,0,0,0
"55",1,18,4,0,0,0
"56",3,0,0,0,0,0
"57",2,14,2,0,0,0
"58",28,0,0,2,0,0
"59",23,0,0,1,0,0
"60",26,2,0,0,0,0
"61",29,1,0,1,0,0
"62",25,1,0,3,0,0
"63",22,3,0,0,0,0
"64",0,0,0,0,1,0
"65",29,0,0,0,0,0
"66",23,2,0,1,0,0
"67",3,0,0,0,0,0
"68",26,3,0,0,1,0
"69",24,5,0,0,0,0
"70",29,2,3,0,0,0
"71",6,13,0,2,0,0
"72",19,1,4,1,0,0
"73",24,4,2,0,0,0
"74",28,3,2,0,0,0
"75",28,1,0,0,0,0
"76",30,0,0,0,1,0
"77",30,2,0,1,0,0
"78",21,3,1,0,0,0
"79",26,1,0,0,0,0
"80",23,0,3,0,0,0
"81",28,1,1,0,0,0
"82",1,20,0,0,2,0
"83",10,5,5,1,0,0
"84",9,13,0,2,0,0
"85",18,2,0,0,0,0
"86",26,4,1,0,0,0
"87",22,6,0,0,0,0
"88",20,0,0,1,0,0
"89",23,0,0,1,0,0
"90",23,2,4,0,0,0
"91",29,3,0,0,0,0
"92",26,3,0,1,2,0
"93",30,2,0,0,0,0
"94",0,2,0,0,0,0
"95",28,0,0,0,0,0
"96",30,0,0,0,0,0
"97",30,0,0,0,0,0
"98",0,18,3,1,0,0
"99",26,0,1,0,2,0
"100",1,2,13,1,0,2
"101",25,1,0,0,0,0
"102",28,0,0,1,0,0
"103",1,0,2,0,0,0
"104",11,5,2,2,0,0
"105",21,8,0,0,0,0
"106",0,2,8,6,0,0
"107",28,0,0,0,0,0
"108",23,4,0,0,0,0
"109",26,1,0,0,0,0
"110",3,24,0,0,0,0
"111",1,0,0,0,0,0
"112",24,0,3,0,0,0
"113",24,0,1,0,0,0
"114",27,2,0,0,1,0
"115",28,1,0,0,0,0
"116",1,1,13,4,0,0
"117",14,7,0,1,0,0
"118",1,3,17,0,0,0
"119",20,8,0,0,0,0
"120",23,1,0,2,0,0
"121",31,0,0,0,0,0
"122",27,1,0,1,0,0
"123",30,0,1,0,0,0
"124",1,16,4,0,0,0
"125",22,3,0,0,0,0
"126",33,0,0,0,0,0
"127",28,0,0,0,0,0
"128",23,4,0,0,0,0
"129",9,15,0,0,0,0
"130",0,2,0,0,0,0
