"","x"
"1",21
"2",17
"3",23
"4",18
"5",18
"6",21
"7",19
"8",19
"9",19
"10",23
"11",18
"12",23
"13",18
"14",21
"15",23
"16",18
"17",13
"18",22
"19",19
"20",24
"21",23
"22",21
"23",21
"24",14
"25",23
"26",16
"27",24
"28",24
"29",13
"30",23
"31",18
"32",20
"33",23
"34",19
"35",10
"36",20
"37",20
"38",22
"39",23
"40",23
"41",20
"42",24
"43",19
"44",23
"45",16
"46",24
"47",18
"48",21
"49",20
"50",13
"51",26
"52",23
"53",19
"54",16
"55",21
"56",21
"57",23
"58",21
"59",23
"60",25
"61",18
"62",22
"63",23
"64",24
"65",14
"66",20
"67",25
"68",16
"69",18
"70",18
"71",19
"72",14
"73",24
"74",24
"75",19
"76",21
"77",23
"78",24
"79",20
"80",24
"81",20
"82",25
"83",16
"84",8
"85",20
"86",22
"87",22
"88",25
"89",23
"90",22
"91",15
"92",22
"93",22
"94",17
"95",16
"96",21
"97",22
"98",19
"99",8
"100",23
"101",21
"102",20
"103",20
"104",20
"105",19
"106",19
"107",25
"108",22
"109",16
"110",19
"111",22
"112",16
"113",20
"114",20
"115",20
"116",22
"117",22
"118",18
"119",18
"120",16
"121",17
"122",16
"123",22
"124",18
"125",21
"126",18
"127",21
"128",25
"129",17
"130",22
"131",22
"132",23
"133",22
"134",19
"135",22
"136",21
"137",12
"138",21
"139",16
"140",18
"141",19
"142",22
"143",20
"144",22
"145",23
"146",26
"147",8
"148",20
"149",18
"150",20
"151",19
"152",16
"153",21
"154",23
"155",20
"156",21
"157",19
"158",19
"159",22
"160",22
"161",20
"162",19
"163",19
"164",17
"165",20
"166",20
"167",19
"168",17
"169",22
"170",17
"171",20
"172",15
"173",18
"174",23
"175",25
"176",18
"177",22
"178",20
"179",21
"180",21
"181",14
"182",22
"183",12
"184",20
"185",22
"186",19
"187",21
"188",18
"189",22
"190",23
"191",21
"192",23
"193",19
"194",13
"195",20
"196",26
"197",26
"198",21
"199",23
"200",23
"201",10
"202",20
"203",10
"204",21
"205",21
"206",23
"207",19
"208",24
"209",12
"210",21
"211",23
"212",19
"213",15
"214",11
"215",21
"216",15
"217",25
"218",21
"219",21
"220",20
"221",21
"222",17
"223",18
"224",22
"225",19
"226",22
"227",21
"228",13
"229",20
"230",19
"231",20
"232",21
"233",21
"234",14
"235",22
"236",19
"237",22
"238",17
"239",12
"240",20
"241",17
"242",24
"243",22
"244",20
"245",19
"246",21
"247",23
"248",19
"249",23
"250",19
"251",25
"252",18
"253",20
"254",17
"255",23
"256",21
"257",11
"258",15
"259",19
"260",23
"261",23
"262",16
"263",20
"264",23
"265",16
"266",17
"267",18
"268",15
"269",20
"270",13
"271",21
"272",17
"273",20
"274",15
"275",22
"276",22
"277",24
"278",19
"279",22
"280",22
"281",19
"282",21
"283",18
"284",24
"285",24
"286",22
"287",17
"288",21
"289",19
"290",14
"291",10
"292",22
"293",24
"294",16
"295",25
"296",26
"297",3
"298",25
"299",19
"300",21
"301",24
"302",17
"303",17
"304",16
"305",22
"306",21
"307",15
"308",18
"309",18
"310",24
"311",20
"312",21
"313",18
"314",24
"315",19
"316",20
"317",19
"318",21
"319",23
"320",25
"321",18
"322",23
"323",20
"324",23
"325",25
"326",23
"327",21
"328",20
"329",22
"330",21
"331",16
"332",20
"333",21
"334",16
"335",18
"336",18
"337",21
"338",19
"339",17
"340",20
"341",22
"342",21
"343",18
"344",17
"345",14
"346",24
"347",14
"348",22
"349",22
"350",20
"351",22
"352",19
"353",23
"354",20
"355",18
"356",22
"357",22
"358",17
"359",12
"360",14
"361",18
"362",19
"363",22
"364",14
"365",18
"366",17
"367",18
"368",15
"369",19
"370",22
"371",20
"372",18
"373",23
"374",19
"375",21
"376",19
"377",13
"378",20
"379",13
"380",20
"381",18
"382",19
"383",21
"384",18
"385",19
"386",25
"387",10
"388",23
"389",20
"390",20
"391",22
"392",13
"393",21
"394",22
"395",18
"396",21
"397",22
"398",20
"399",15
"400",21
"401",14
"402",9
"403",24
"404",20
"405",21
"406",22
"407",22
"408",20
"409",25
"410",19
"411",10
"412",23
"413",17
"414",19
"415",22
"416",18
"417",21
"418",20
"419",12
"420",22
"421",26
"422",22
"423",21
"424",16
"425",17
"426",22
"427",15
"428",22
"429",22
"430",19
"431",21
"432",17
"433",17
"434",11
"435",21
"436",19
"437",26
"438",8
"439",21
"440",20
"441",23
"442",13
"443",21
"444",13
"445",17
"446",19
"447",18
"448",15
"449",12
"450",17
"451",17
"452",23
"453",21
"454",16
"455",23
"456",19
"457",24
"458",22
"459",23
"460",24
"461",15
"462",9
"463",20
"464",14
"465",21
"466",21
"467",22
"468",23
"469",21
"470",19
"471",23
"472",13
"473",17
