"","x"
"1",9
"2",10
"3",8
"4",5
"5",4
"6",10
"7",6
"8",7
"9",9
"10",9
"11",4
"12",11
"13",10
"14",7
"15",8
"16",11
"17",5
"18",4
"19",10
"20",7
"21",9
"22",6
"23",7
"24",7
"25",8
"26",7
"27",5
"28",7
"29",9
"30",13
"31",6
"32",4
"33",4
"34",10
"35",6
"36",5
"37",11
"38",3
"39",6
"40",8
"41",8
"42",10
"43",12
"44",9
"45",4
"46",9
"47",12
"48",7
"49",7
"50",9
"51",6
"52",8
"53",6
"54",4
"55",1
"56",8
"57",10
"58",5
"59",8
"60",4
"61",5
"62",0
"63",11
"64",9
"65",9
"66",7
"67",7
"68",7
"69",9
"70",7
"71",6
"72",6
"73",10
"74",7
"75",6
"76",7
"77",13
"78",3
"79",3
"80",6
"81",8
"82",11
"83",10
"84",3
"85",5
"86",3
"87",7
"88",6
"89",7
"90",7
"91",5
"92",6
"93",7
"94",8
"95",9
"96",6
"97",9
"98",7
"99",10
"100",2
"101",7
"102",7
"103",9
"104",8
"105",5
"106",6
"107",9
"108",6
"109",9
"110",9
"111",7
"112",5
"113",10
"114",7
"115",10
"116",8
"117",10
"118",7
"119",3
"120",10
"121",5
"122",5
"123",4
"124",7
"125",5
"126",3
"127",7
"128",7
"129",6
"130",1
"131",5
"132",3
"133",10
"134",5
"135",8
"136",3
"137",6
"138",7
"139",9
"140",4
"141",4
"142",7
"143",9
"144",7
"145",5
"146",9
"147",9
"148",10
"149",7
"150",3
"151",12
"152",11
"153",3
"154",7
"155",8
"156",4
"157",9
"158",6
"159",7
"160",11
"161",9
"162",9
"163",3
"164",10
"165",6
"166",8
"167",8
"168",3
"169",9
"170",3
"171",10
"172",12
"173",10
"174",5
"175",6
"176",7
"177",8
"178",4
"179",7
"180",9
"181",8
"182",6
"183",12
"184",7
"185",5
"186",11
"187",8
"188",10
"189",6
"190",7
"191",6
"192",11
"193",10
"194",9
"195",3
"196",10
"197",6
"198",5
"199",8
"200",7
"201",10
"202",10
"203",6
"204",8
"205",9
"206",11
"207",5
"208",1
"209",7
"210",11
"211",10
"212",8
"213",9
"214",10
"215",11
"216",9
"217",6
"218",8
"219",8
"220",6
"221",6
"222",10
"223",6
"224",1
"225",7
"226",8
"227",6
"228",4
"229",7
"230",7
"231",5
"232",7
"233",4
"234",5
"235",12
"236",9
"237",9
"238",9
"239",6
"240",6
"241",2
"242",8
"243",8
"244",5
"245",8
"246",2
"247",10
"248",10
"249",8
"250",6
"251",9
"252",11
"253",9
"254",9
"255",8
"256",8
"257",5
"258",9
"259",9
"260",8
"261",4
"262",7
"263",3
"264",8
"265",2
"266",8
"267",8
"268",10
"269",2
"270",12
"271",7
"272",8
"273",6
"274",5
"275",4
"276",5
"277",3
"278",3
"279",6
"280",2
"281",3
"282",5
"283",7
"284",6
"285",9
"286",7
"287",4
"288",1
"289",11
"290",8
"291",9
"292",7
"293",8
"294",2
"295",8
"296",9
"297",8
"298",2
"299",8
"300",9
"301",3
"302",8
"303",4
"304",9
"305",4
"306",7
"307",8
"308",4
"309",7
"310",8
"311",10
"312",8
"313",6
"314",9
"315",8
"316",6
"317",2
"318",10
"319",11
"320",7
"321",6
"322",7
"323",2
"324",4
"325",7
"326",6
"327",8
"328",3
"329",8
"330",7
"331",6
"332",7
"333",7
"334",4
"335",7
"336",3
"337",10
"338",7
"339",8
"340",5
"341",8
"342",5
"343",6
"344",7
"345",8
"346",6
"347",8
"348",7
"349",10
"350",7
"351",1
"352",6
"353",7
"354",9
"355",8
"356",9
"357",7
"358",3
"359",6
"360",7
"361",11
"362",5
"363",5
"364",10
"365",8
"366",4
"367",9
"368",7
"369",8
"370",2
"371",7
"372",7
"373",10
"374",8
"375",10
"376",9
"377",4
"378",6
"379",7
"380",7
"381",9
"382",8
"383",8
"384",6
"385",7
"386",7
"387",9
"388",6
"389",10
"390",5
"391",3
"392",8
"393",3
"394",7
"395",6
"396",6
"397",5
"398",4
"399",9
"400",5
"401",3
"402",4
"403",7
"404",7
"405",7
"406",2
"407",9
"408",7
"409",5
"410",13
"411",6
"412",6
"413",3
"414",10
"415",6
"416",11
"417",1
"418",8
"419",4
"420",12
"421",11
"422",11
"423",4
"424",8
"425",8
"426",2
"427",6
"428",5
"429",8
"430",9
"431",8
"432",10
"433",5
"434",8
"435",1
"436",5
"437",7
"438",6
"439",8
"440",2
"441",4
"442",4
"443",5
"444",9
"445",2
"446",10
"447",7
"448",10
"449",9
"450",6
"451",7
"452",3
"453",8
"454",9
"455",3
"456",7
"457",12
"458",7
"459",5
"460",4
"461",12
"462",10
"463",5
"464",5
"465",8
"466",6
"467",7
"468",1
"469",6
"470",8
"471",5
"472",9
"473",6
"474",10
"475",8
"476",9
"477",10
"478",1
"479",1
"480",4
"481",7
"482",10
"483",10
"484",6
"485",9
"486",8
"487",11
"488",9
"489",6
"490",8
"491",7
"492",2
"493",6
"494",9
"495",12
"496",9
"497",6
"498",9
"499",5
"500",7
"501",7
"502",5
"503",3
"504",10
"505",2
"506",8
"507",4
"508",7
"509",8
"510",3
"511",10
"512",8
"513",6
"514",7
"515",6
"516",11
"517",8
"518",10
"519",10
"520",8
"521",2
"522",7
"523",8
"524",11
"525",9
"526",11
"527",9
"528",9
"529",7
"530",11
"531",2
"532",7
"533",10
"534",4
"535",5
"536",9
"537",9
"538",5
"539",8
"540",11
"541",10
"542",5
"543",7
"544",6
"545",8
"546",8
"547",2
"548",7
"549",4
"550",9
"551",7
"552",7
"553",10
"554",1
"555",3
"556",10
"557",8
"558",11
"559",8
"560",3
"561",6
"562",8
"563",1
"564",8
"565",9
"566",5
"567",1
"568",9
"569",7
"570",5
"571",3
"572",8
"573",10
"574",5
"575",8
"576",3
"577",9
"578",10
"579",3
"580",2
"581",8
"582",6
"583",9
"584",6
"585",6
"586",6
"587",9
"588",5
"589",4
"590",4
"591",7
"592",9
"593",9
"594",11
"595",4
"596",7
"597",8
"598",6
"599",8
"600",7
"601",7
"602",0
"603",9
"604",5
"605",4
"606",6
"607",8
"608",9
"609",7
"610",9
"611",6
"612",9
"613",8
"614",7
"615",11
"616",5
"617",9
"618",6
"619",9
"620",7
"621",5
"622",4
"623",9
"624",8
"625",3
"626",7
"627",4
"628",5
"629",4
"630",9
"631",10
"632",6
"633",7
"634",6
"635",7
"636",8
"637",8
"638",4
"639",9
"640",6
"641",5
"642",8
"643",8
"644",4
"645",8
"646",10
"647",7
"648",10
"649",9
"650",3
"651",4
"652",13
"653",8
"654",8
"655",8
"656",6
"657",4
"658",1
"659",0
"660",9
"661",6
"662",4
"663",2
"664",0
"665",4
"666",3
"667",3
"668",11
"669",5
"670",10
"671",7
"672",3
"673",7
"674",6
"675",9
"676",13
