"","x"
"1",6
"2",12
"3",7
"4",11
"5",8
"6",8
"7",13
"8",3
"9",4
"10",7
"11",7
"12",7
"13",2
"14",10
"15",10
"16",7
"17",10
"18",10
"19",6
"20",12
"21",6
"22",9
"23",8
"24",14
"25",5
"26",6
"27",8
"28",1
"29",8
"30",8
"31",4
"32",4
"33",11
"34",12
"35",12
"36",5
"37",7
"38",10
"39",8
"40",9
"41",11
"42",10
"43",12
"44",6
"45",7
"46",6
"47",8
"48",13
"49",3
"50",10
"51",6
"52",5
"53",10
"54",14
"55",8
"56",5
"57",10
"58",13
"59",6
"60",10
"61",10
"62",11
"63",5
"64",4
"65",11
"66",3
"67",6
"68",11
"69",9
"70",14
"71",6
"72",5
"73",10
"74",9
"75",8
"76",8
"77",9
"78",13
"79",7
"80",5
"81",10
"82",12
"83",5
"84",10
"85",5
"86",5
"87",7
"88",10
"89",5
"90",11
"91",3
"92",5
"93",11
"94",7
"95",7
"96",9
"97",7
"98",7
"99",7
"100",10
"101",4
"102",6
"103",6
"104",5
"105",9
"106",8
"107",5
"108",11
"109",4
"110",7
"111",10
"112",10
"113",8
"114",5
"115",12
"116",5
"117",12
"118",7
"119",11
"120",5
"121",12
"122",2
"123",5
"124",7
"125",8
"126",4
"127",9
"128",3
"129",8
"130",7
"131",3
"132",10
"133",7
"134",9
"135",11
"136",8
"137",3
"138",9
"139",6
"140",10
"141",7
"142",13
"143",8
"144",6
"145",6
"146",3
"147",9
"148",12
"149",11
"150",5
"151",14
"152",12
"153",9
"154",7
"155",9
"156",14
"157",8
"158",7
"159",8
"160",2
"161",8
"162",10
"163",6
"164",5
"165",4
"166",6
"167",4
"168",14
"169",2
"170",7
"171",10
"172",5
"173",6
"174",7
"175",11
"176",6
"177",5
"178",7
"179",11
"180",8
"181",6
"182",6
"183",11
"184",7
"185",8
"186",12
"187",9
"188",11
"189",6
"190",7
"191",2
"192",7
"193",10
"194",4
"195",10
"196",9
"197",12
"198",5
"199",10
"200",6
"201",4
"202",6
"203",7
"204",13
"205",7
"206",6
"207",13
"208",6
"209",9
"210",10
"211",10
"212",7
"213",4
"214",12
"215",10
"216",4
"217",8
"218",6
"219",7
"220",9
"221",8
"222",6
"223",5
"224",12
"225",11
"226",4
"227",7
"228",7
"229",10
"230",8
"231",9
"232",5
"233",6
"234",7
"235",10
"236",2
"237",10
"238",10
"239",10
"240",9
"241",13
"242",3
"243",4
"244",9
"245",7
"246",10
"247",6
"248",10
"249",4
"250",8
"251",7
"252",8
"253",8
"254",11
"255",10
"256",5
"257",5
"258",8
"259",4
"260",10
"261",9
"262",7
"263",5
"264",2
"265",10
"266",8
"267",7
"268",7
"269",5
"270",5
"271",1
"272",4
"273",6
"274",8
"275",11
"276",6
"277",9
"278",15
"279",5
"280",12
"281",7
"282",7
"283",8
"284",9
"285",12
"286",7
"287",11
"288",11
"289",6
"290",5
"291",5
"292",8
"293",11
"294",8
"295",8
"296",8
"297",9
"298",8
"299",6
"300",7
"301",10
"302",7
"303",8
"304",7
"305",4
"306",2
"307",12
"308",7
"309",9
"310",9
"311",8
"312",11
"313",7
"314",5
"315",12
"316",9
"317",8
"318",8
"319",7
"320",8
"321",11
"322",8
"323",8
"324",12
"325",10
"326",5
"327",7
"328",11
"329",8
"330",12
"331",12
"332",9
"333",7
"334",11
"335",6
"336",6
"337",9
"338",6
"339",14
"340",11
"341",7
"342",6
"343",10
"344",9
"345",7
"346",10
"347",6
"348",6
"349",12
"350",6
"351",7
"352",4
"353",6
"354",7
"355",8
"356",5
"357",12
"358",7
"359",9
"360",4
"361",5
"362",6
"363",3
"364",9
"365",6
"366",5
"367",4
"368",8
"369",14
"370",8
"371",6
"372",8
"373",5
"374",11
"375",7
"376",6
"377",13
"378",8
"379",7
"380",4
"381",13
"382",14
"383",12
"384",7
"385",9
"386",4
"387",6
"388",4
"389",7
"390",6
"391",9
"392",7
"393",9
"394",4
"395",4
"396",9
"397",14
"398",5
"399",8
"400",7
"401",10
"402",10
"403",9
"404",4
"405",5
"406",3
"407",5
"408",3
"409",7
"410",8
"411",9
"412",12
"413",7
"414",10
"415",4
"416",4
"417",12
"418",12
"419",14
"420",5
"421",3
"422",6
"423",10
"424",8
"425",4
"426",12
"427",6
"428",6
"429",5
"430",11
"431",11
"432",6
"433",6
"434",9
"435",5
"436",7
"437",6
"438",8
"439",9
"440",9
"441",6
"442",6
"443",10
"444",7
"445",11
"446",5
"447",10
"448",11
"449",13
"450",7
"451",6
"452",10
"453",13
"454",9
"455",8
"456",14
"457",11
"458",5
"459",6
"460",8
"461",5
"462",4
"463",9
"464",8
"465",10
"466",5
"467",8
"468",12
"469",6
"470",6
"471",10
"472",11
"473",8
"474",8
"475",3
"476",12
"477",12
"478",5
"479",6
"480",5
"481",5
"482",6
"483",8
"484",9
"485",9
"486",5
"487",5
"488",7
"489",2
"490",12
"491",4
"492",13
"493",11
"494",9
"495",5
"496",4
"497",10
"498",4
"499",7
"500",7
"501",9
"502",6
"503",11
"504",8
"505",8
"506",8
"507",9
"508",2
"509",10
"510",5
"511",7
"512",9
"513",7
"514",12
"515",6
"516",8
"517",7
"518",9
"519",10
"520",4
"521",6
"522",6
"523",5
"524",8
"525",9
"526",11
"527",9
"528",10
"529",15
"530",12
"531",9
"532",7
"533",10
"534",9
"535",7
"536",7
"537",8
"538",8
"539",5
"540",9
"541",9
"542",6
"543",4
"544",9
"545",6
"546",4
"547",13
"548",10
"549",10
"550",10
"551",4
"552",11
