"","V1","V2","V3","V4","V5","V6"
"1",4,4,32,4,4,0
"2",28,16,4,0,0,0
"3",32,8,0,8,0,0
"4",8,28,4,8,0,0
"5",12,4,28,4,0,0
"6",4,32,12,0,0,0
"7",4,36,4,0,4,0
"8",0,0,4,4,32,8
"9",8,20,12,4,4,0
"10",8,28,4,4,4,0
"11",12,28,8,0,0,0
"12",0,0,0,0,4,0
"13",4,36,4,0,4,0
"14",8,4,36,0,0,0
"15",36,8,0,4,0,0
"16",0,8,32,8,0,0
"17",4,0,36,4,4,0
"18",8,36,0,4,0,0
"19",0,4,12,28,0,4
"20",8,36,0,4,0,0
"21",0,0,40,8,0,0
"22",40,4,0,0,4,0
"23",12,28,8,0,0,0
"24",20,24,0,0,4,0
"25",4,4,36,0,4,0
"26",4,8,36,0,0,0
"27",36,8,0,0,4,0
"28",12,28,8,0,0,0
"29",12,8,20,8,0,0
"30",4,12,32,0,0,0
"31",36,8,0,4,0,0
"32",4,20,24,0,0,0
"33",20,20,4,0,4,0
"34",4,4,28,4,8,0
"35",0,0,40,8,0,0
"36",12,0,36,0,0,0
"37",16,20,4,0,0,8
"38",4,36,4,0,4,0
"39",0,32,8,4,0,4
"40",4,4,36,0,4,0
"41",8,0,32,4,4,0
"42",8,24,8,8,0,0
"43",40,4,4,0,0,0
"44",8,8,24,4,0,4
"45",8,0,36,4,0,0
"46",4,40,0,0,4,0
"47",0,20,28,0,0,0
"48",8,0,0,4,0,0
"49",0,40,4,4,0,0
"50",32,8,4,4,0,0
"51",8,12,24,0,4,0
"52",16,8,20,0,4,0
"53",4,0,0,0,4,0
"54",4,0,0,0,0,0
"55",4,36,8,0,0,0
"56",8,16,20,0,4,0
"57",0,40,4,0,4,0
"58",0,12,28,8,0,0
"59",48,0,0,0,0,0
"60",16,16,16,0,0,0
"61",4,4,32,8,0,0
"62",12,24,12,0,0,0
"63",0,0,0,0,4,0
"64",4,32,12,0,0,0
"65",8,32,0,4,4,0
"66",4,24,16,4,0,0
"67",4,20,20,4,0,0
"68",4,4,12,20,8,0
"69",8,40,0,0,0,0
"70",4,4,28,8,4,0
"71",44,0,0,4,0,0
"72",4,8,32,4,0,0
"73",28,20,0,0,0,0
"74",8,36,0,0,4,0
"75",0,32,0,12,0,4
"76",4,36,0,4,4,0
"77",4,12,24,4,4,0
"78",4,0,24,12,4,4
"79",32,12,0,0,4,0
"80",4,0,32,4,8,0
"81",16,12,16,4,0,0
"82",8,32,4,0,4,0
"83",0,12,36,0,0,0
"84",0,40,0,4,4,0
"85",36,12,0,0,0,0
"86",4,0,36,4,0,4
"87",40,8,0,0,0,0
"88",36,4,0,8,0,0
"89",0,8,28,8,0,4
"90",0,12,36,0,0,0
"91",8,32,4,0,4,0
"92",36,4,4,0,4,0
"93",0,32,12,0,4,0
"94",12,32,0,0,4,0
"95",4,4,36,0,4,0
"96",12,28,0,8,0,0
"97",32,4,8,0,0,4
"98",40,4,0,0,4,0
"99",32,12,0,4,0,0
"100",0,40,4,0,0,4
"101",8,0,28,4,4,4
"102",0,8,40,0,0,0
"103",4,8,12,24,0,0
"104",0,0,20,20,4,4
"105",44,0,0,0,4,0
"106",0,12,24,12,0,0
"107",44,0,0,4,0,0
"108",4,4,36,4,0,0
"109",0,8,40,0,0,0
"110",0,20,24,0,0,4
"111",4,36,4,0,4,0
"112",24,20,4,0,0,0
"113",20,12,8,4,4,0
"114",0,0,28,12,8,0
"115",4,44,0,0,0,0
"116",44,0,0,4,0,0
"117",4,32,4,8,0,0
"118",0,0,0,4,0,0
"119",12,36,0,0,0,0
"120",16,0,28,4,0,0
"121",32,8,4,0,0,4
"122",0,4,40,0,4,0
"123",8,4,36,0,0,0
"124",4,0,36,8,0,0
"125",8,28,4,8,0,0
"126",8,12,24,0,4,0
"127",4,12,28,0,4,0
"128",4,12,28,0,4,0
"129",8,36,4,0,0,0
"130",32,16,0,0,0,0
