"","V1","V2","V3","V4","V5","V6"
"1",0,0,0,3,12,2
"2",1,0,10,0,1,0
"3",0,1,10,3,0,0
"4",0,6,2,4,0,0
"5",2,1,2,0,3,0
"6",0,1,1,5,3,0
"7",0,0,4,6,0,3
"8",4,2,3,0,0,0
"9",1,0,1,7,2,0
"10",0,0,0,10,3,0
"11",1,7,2,0,0,0
"12",0,0,0,0,4,0
"13",0,1,0,11,2,0
"14",0,4,2,2,3,0
"15",1,4,2,2,0,0
"16",0,0,2,3,7,0
"17",0,0,4,9,1,0
"18",0,0,0,11,0,2
"19",0,1,8,2,2,0
"20",0,2,7,2,0,0
"21",0,0,0,1,11,0
"22",0,2,8,4,0,0
"23",2,7,3,0,0,0
"24",0,0,0,0,6,0
"25",0,0,0,10,3,0
"26",0,0,3,0,8,0
"27",0,4,6,0,0,0
"28",0,2,8,0,0,0
"29",0,1,4,8,0,0
"30",0,0,6,7,0,0
"31",0,3,2,5,0,0
"32",1,4,2,0,2,0
"33",0,1,8,4,0,0
"34",0,0,8,3,4,0
"35",0,0,6,3,4,3
"36",0,0,2,4,4,0
"37",5,0,0,0,3,0
"38",0,0,0,12,0,3
"39",1,2,9,0,0,0
"40",0,0,3,3,7,3
"41",1,2,3,1,1,0
"42",1,0,7,6,3,0
"43",3,4,3,0,0,0
"44",0,0,2,5,5,0
"45",0,0,2,9,3,0
"46",0,0,0,0,9,5
"47",0,2,3,7,0,0
"48",2,2,1,0,2,0
"49",0,1,2,7,2,0
"50",7,3,0,2,0,0
"51",0,1,4,1,4,0
"52",0,0,1,8,5,0
"53",2,0,0,0,3,0
"54",2,0,0,0,0,0
"55",0,0,1,9,0,4
"56",2,0,0,0,0,0
"57",1,1,7,0,2,0
"58",0,0,1,11,0,0
"59",1,3,3,1,3,0
"60",2,1,2,4,0,0
"61",0,0,5,6,5,2
"62",0,2,5,4,4,0
"63",0,0,0,0,4,0
"64",1,5,4,0,0,0
"65",0,0,0,9,3,2
"66",0,1,1,5,3,0
"67",0,0,14,2,1,0
"68",0,2,3,7,1,0
"69",1,2,7,0,0,0
"70",0,0,1,11,2,0
"71",6,2,0,3,0,0
"72",0,0,1,14,0,0
"73",2,0,0,0,3,0
"74",0,4,5,4,0,0
"75",2,2,2,0,0,0
"76",0,0,0,0,7,6
"77",0,0,3,5,4,0
"78",0,0,0,0,4,0
"79",0,0,0,7,9,0
"80",4,3,0,0,3,0
"81",0,0,3,8,2,0
"82",0,0,2,6,2,0
"83",0,1,0,9,2,4
"84",0,0,1,11,0,0
"85",0,1,0,12,1,0
"86",0,0,8,4,0,0
"87",0,0,0,5,7,0
"88",0,0,2,0,11,0
"89",0,0,10,0,2,0
"90",0,0,0,2,11,2
"91",1,0,7,3,0,0
"92",5,0,0,0,5,0
"93",0,1,0,1,7,3
"94",0,0,0,11,2,0
"95",0,0,7,5,0,3
"96",0,2,9,4,0,0
"97",0,1,11,3,0,0
"98",1,2,6,0,3,0
"99",0,3,8,1,0,0
"100",1,4,5,1,0,0
"101",0,2,0,4,6,0
"102",0,2,3,6,2,0
"103",0,1,2,8,0,0
"104",0,1,0,7,1,2
"105",0,3,6,0,2,0
"106",0,1,3,4,5,0
"107",1,2,5,2,0,0
"108",0,0,1,9,2,0
"109",0,0,1,8,4,2
"110",0,6,3,2,3,0
"111",1,3,6,0,0,0
"112",7,0,4,0,0,0
"113",4,0,0,2,0,0
"114",0,0,0,7,9,0
"115",7,0,0,0,3,0
"116",1,0,9,0,4,0
"117",0,1,9,5,0,0
"118",0,5,3,4,2,0
"119",1,0,8,2,0,0
"120",0,0,0,7,5,2
"121",1,10,0,0,3,0
"122",0,0,6,5,2,4
"123",0,6,3,0,0,0
"124",0,0,8,0,4,2
"125",0,2,2,8,0,0
"126",0,2,1,6,2,0
"127",0,0,10,2,4,0
"128",0,0,1,3,8,0
"129",0,1,9,5,0,0
"130",3,3,0,0,3,0
