"","V1","V2","V3","V4","V5","V6"
"1",9,3,0,4,0,0
"2",3,0,0,3,0,0
"3",0,0,0,4,0,0
"4",3,0,0,3,0,0
"5",8,4,0,0,0,0
"6",0,0,0,0,4,0
"7",9,0,0,0,0,0
"8",12,4,0,2,0,0
"9",8,0,0,0,3,0
"10",4,0,2,0,0,0
"11",10,0,4,0,1,0
"12",4,0,0,4,1,0
"13",2,0,3,0,0,0
"14",9,1,0,0,0,0
"15",5,1,4,2,0,0
"16",11,3,0,0,2,0
"17",7,0,3,0,0,0
"18",4,1,0,0,0,0
"19",2,3,0,0,2,0
"20",12,0,0,2,0,0
"21",0,0,0,0,4,0
"22",8,0,0,0,3,0
"23",13,2,3,0,0,0
"24",8,0,1,0,0,0
"25",11,2,0,0,2,0
"26",5,2,0,0,0,0
"27",14,2,0,2,0,0
"28",4,0,2,0,0,0
"29",4,2,0,0,2,0
"30",12,0,0,3,0,0
"31",2,3,0,2,0,0
"32",3,0,2,0,0,0
"33",2,0,0,3,0,0
"34",2,0,0,0,3,0
"35",5,0,0,0,3,0
"36",6,0,2,0,0,0
"37",3,8,3,2,3,0
"38",0,0,0,0,4,0
"39",0,0,0,4,0,0
"40",3,3,0,0,2,0
"41",7,5,0,2,0,0
"42",0,0,0,4,0,0
"43",0,5,0,0,0,0
"44",0,0,0,4,0,0
"45",0,0,0,0,4,0
"46",4,10,2,0,0,0
"47",5,4,0,0,3,0
"48",4,2,0,0,2,0
"49",11,0,0,2,0,0
"50",3,2,0,2,0,0
"51",14,2,0,2,0,0
"52",10,0,0,0,0,0
"53",5,0,0,0,1,0
"54",0,3,0,0,0,0
"55",3,0,3,0,0,0
"56",0,0,0,0,4,0
"57",5,0,0,0,3,0
"58",11,3,1,2,0,0
"59",4,0,0,0,0,0
"60",3,0,3,0,0,0
"61",0,0,0,4,0,0
"62",3,0,3,0,0,0
"63",13,5,0,0,1,0
"64",7,4,0,0,2,0
"65",10,4,3,0,2,0
"66",0,13,0,2,0,0
"67",13,0,0,4,0,0
"68",4,0,0,0,3,0
"69",5,2,0,0,0,0
"70",2,0,0,0,0,0
"71",9,0,0,1,0,0
"72",12,0,0,0,0,0
"73",0,0,0,4,0,0
"74",3,3,0,0,0,0
"75",2,0,0,0,3,0
"76",10,5,0,0,3,0
"77",2,0,0,3,0,0
"78",13,0,0,3,0,0
"79",11,0,0,0,3,0
"80",4,0,0,3,0,0
"81",3,0,0,0,2,0
"82",3,2,0,0,2,0
"83",9,3,2,3,0,0
"84",14,0,3,0,0,0
"85",0,3,0,0,0,0
"86",8,3,0,0,0,3
"87",11,3,1,0,0,0
"88",0,0,0,4,0,0
"89",8,5,2,0,1,0
"90",0,0,4,0,0,0
"91",3,0,3,0,0,0
"92",0,0,0,0,4,0
"93",2,0,0,0,3,0
"94",9,6,3,0,1,0
"95",4,4,0,2,0,0
"96",4,8,0,2,0,0
"97",0,3,0,0,0,0
"98",4,2,0,0,2,0
"99",12,1,0,0,0,0
"100",3,0,0,0,3,0
"101",14,0,0,0,3,0
"102",9,0,2,0,0,0
"103",3,2,0,0,2,0
"104",13,0,0,3,0,0
"105",8,6,2,0,1,0
"106",2,0,0,3,0,0
"107",6,0,0,0,2,0
"108",12,0,2,0,0,0
"109",10,0,2,0,0,0
"110",10,0,2,1,1,0
"111",2,2,0,0,0,0
"112",4,0,2,0,0,0
"113",0,0,4,0,0,0
"114",11,0,0,0,3,0
"115",3,0,0,0,3,0
"116",10,0,0,0,6,0
"117",10,3,0,2,0,0
"118",12,2,0,0,2,0
"119",11,2,2,0,0,0
"120",12,0,0,3,0,0
"121",13,0,2,2,1,0
"122",2,0,0,0,3,0
"123",11,6,1,0,0,0
"124",12,0,0,0,2,0
"125",3,3,0,3,0,0
"126",2,0,0,3,0,0
"127",0,0,0,0,4,0
"128",11,0,0,0,3,0
"129",11,4,0,0,3,0
"130",2,0,0,0,0,0
