"","V1","V2","V3","V4","V5","V6"
"1",0,3,1,0,0,0
"2",1,5,0,0,3,0
"3",11,0,0,0,0,0
"4",2,0,0,1,1,0
"5",2,5,0,2,0,0
"6",0,8,1,0,1,0
"7",3,1,0,0,2,0
"8",1,0,0,3,0,0
"9",3,0,0,2,2,0
"10",6,0,0,0,3,0
"11",0,4,7,1,1,0
"12",0,0,0,0,4,0
"13",1,5,0,0,2,0
"14",3,4,0,0,3,0
"15",0,1,0,2,0,0
"16",2,0,0,0,3,0
"17",0,8,2,0,2,0
"18",0,8,0,0,4,0
"19",2,3,2,0,0,0
"20",1,4,5,2,0,0
"21",0,0,12,0,1,0
"22",8,0,0,0,3,0
"23",3,4,3,0,0,0
"24",4,3,0,0,0,0
"25",0,2,0,0,0,2
"26",0,0,0,7,3,2
"27",5,0,1,2,0,0
"28",5,0,1,0,0,0
"29",0,0,4,11,0,0
"30",0,8,0,0,3,0
"31",7,2,0,2,0,0
"32",1,2,1,0,0,0
"33",1,5,0,0,3,0
"34",4,0,0,0,4,0
"35",1,3,0,3,0,0
"36",0,0,9,0,0,0
"37",0,0,9,0,0,2
"38",1,8,0,0,2,0
"39",1,1,3,0,0,3
"40",2,0,0,2,2,0
"41",8,0,1,0,0,0
"42",0,4,12,0,2,0
"43",6,1,0,0,3,0
"44",0,0,6,0,0,2
"45",0,7,1,2,0,0
"46",0,1,5,0,1,3
"47",0,5,0,0,1,2
"48",9,0,4,0,0,0
"49",2,2,0,2,0,0
"50",6,1,1,2,0,0
"51",0,0,10,1,2,0
"52",2,1,3,0,0,0
"53",2,0,0,0,3,0
"54",2,0,0,0,0,0
"55",3,2,0,0,0,0
"56",2,0,0,0,1,2
"57",0,0,0,11,2,0
"58",1,3,2,2,0,0
"59",8,0,0,0,0,0
"60",2,0,6,0,0,0
"61",1,0,9,0,0,0
"62",4,2,0,0,0,0
"63",0,0,0,0,4,0
"64",2,5,0,0,0,0
"65",1,0,6,3,0,0
"66",0,0,0,11,0,0
"67",0,0,10,1,0,0
"68",1,1,2,2,1,0
"69",5,2,0,0,0,0
"70",0,0,0,5,9,0
"71",7,0,0,3,0,0
"72",2,1,0,2,0,0
"73",8,0,0,2,0,0
"74",3,1,0,2,0,0
"75",3,2,0,1,0,0
"76",1,3,8,0,2,0
"77",1,0,6,0,3,0
"78",5,0,0,0,3,0
"79",0,0,8,0,2,0
"80",3,0,3,0,0,0
"81",4,2,0,2,0,0
"82",0,4,2,1,2,0
"83",0,3,2,1,0,0
"84",3,0,0,2,0,0
"85",2,7,0,0,0,0
"86",1,2,3,0,0,0
"87",1,4,0,0,5,0
"88",0,1,3,10,0,0
"89",0,3,9,0,3,0
"90",0,3,6,0,0,0
"91",0,0,7,2,0,0
"92",3,2,0,0,0,0
"93",0,5,0,3,2,0
"94",2,6,0,2,0,0
"95",0,1,11,2,0,0
"96",0,0,0,13,0,0
"97",1,5,0,3,0,0
"98",0,1,6,0,3,0
"99",2,2,0,0,1,2
"100",3,0,0,0,5,0
"101",0,0,5,2,2,3
"102",2,5,0,0,0,0
"103",0,8,3,0,0,0
"104",0,0,0,5,4,3
"105",7,1,0,0,2,0
"106",0,9,2,1,0,0
"107",5,1,1,0,0,0
"108",0,1,3,1,1,3
"109",1,0,2,0,0,0
"110",2,6,0,4,0,0
"111",3,2,0,0,0,0
"112",7,0,1,0,0,0
"113",5,1,0,0,2,0
"114",0,2,0,3,1,2
"115",3,3,0,0,0,0
"116",4,0,2,1,0,1
"117",1,1,1,3,0,0
"118",0,10,1,0,0,0
"119",2,4,1,0,2,0
"120",1,0,2,0,0,0
"121",6,1,3,0,0,2
"122",2,1,0,1,0,2
"123",0,5,2,0,0,0
"124",4,0,0,0,3,0
"125",0,2,0,4,0,0
"126",0,1,2,0,0,0
"127",8,2,3,0,0,0
"128",2,0,5,0,2,0
"129",4,3,0,0,2,0
"130",8,0,0,0,3,0
