"","V1","V2","V3","V4","V5","V6"
"1",40,4,0,4,0,0
"2",0,40,0,4,4,0
"3",40,4,4,0,0,0
"4",32,0,8,8,0,0
"5",40,0,0,4,4,0
"6",0,36,4,8,0,0
"7",40,0,8,0,0,0
"8",24,4,4,8,4,4
"9",4,16,16,0,12,0
"10",0,4,28,12,4,0
"11",8,36,0,0,4,0
"12",44,0,0,0,4,0
"13",36,0,0,12,0,0
"14",32,4,8,0,4,0
"15",36,0,4,8,0,0
"16",28,0,8,4,4,4
"17",40,0,4,0,0,4
"18",0,12,24,12,0,0
"19",32,0,8,4,0,4
"20",12,8,24,4,0,0
"21",12,28,4,4,0,0
"22",8,28,4,4,0,4
"23",40,4,4,0,0,0
"24",20,24,0,4,0,0
"25",40,0,4,4,0,0
"26",36,8,4,0,0,0
"27",16,24,0,4,4,0
"28",36,0,8,0,0,4
"29",36,4,4,0,0,4
"30",48,0,0,0,0,0
"31",0,40,0,8,0,0
"32",12,28,0,8,0,0
"33",40,0,0,4,4,0
"34",4,40,0,0,4,0
"35",36,4,4,0,4,0
"36",0,20,20,8,0,0
"37",28,8,8,4,0,0
"38",40,4,0,0,4,0
"39",36,4,4,4,0,0
"40",36,4,4,0,4,0
"41",4,28,4,8,0,4
"42",32,0,8,4,0,4
"43",44,0,4,0,0,0
"44",36,4,0,8,0,0
"45",36,0,0,8,0,4
"46",40,0,4,0,4,0
"47",12,12,0,12,8,4
"48",40,0,0,0,8,0
"49",32,4,4,4,0,4
"50",12,4,12,12,4,4
"51",32,4,4,4,4,0
"52",20,16,4,0,0,8
"53",12,24,8,0,4,0
"54",20,12,4,0,8,4
"55",4,32,4,4,0,4
"56",40,8,0,0,0,0
"57",44,0,0,0,4,0
"58",36,8,0,4,0,0
"59",40,0,0,8,0,0
"60",0,36,4,4,4,0
"61",40,4,0,4,0,0
"62",0,36,0,8,4,0
"63",40,4,0,0,4,0
"64",0,4,0,28,12,4
"65",8,36,0,0,0,4
"66",36,0,4,4,4,0
"67",32,4,4,4,4,0
"68",4,36,8,0,0,0
"69",8,36,0,4,0,0
"70",24,8,4,8,4,0
"71",40,4,0,4,0,0
"72",36,4,4,4,0,0
"73",0,4,16,24,4,0
"74",4,36,4,0,4,0
"75",36,4,0,8,0,0
"76",28,8,0,0,4,8
"77",32,0,4,8,4,0
"78",40,0,0,0,4,4
"79",32,8,4,0,4,0
"80",28,8,0,0,8,4
"81",32,8,4,0,4,0
"82",4,16,16,4,8,0
"83",36,4,0,4,4,0
"84",28,12,0,0,8,0
"85",24,8,12,0,4,0
"86",36,4,8,0,0,0
"87",4,36,8,0,0,0
"88",8,32,0,8,0,0
"89",36,8,0,4,0,0
"90",36,8,4,0,0,0
"91",32,12,4,0,0,0
"92",44,4,0,0,0,0
"93",40,4,0,0,4,0
"94",44,0,0,0,4,0
"95",36,4,4,0,4,0
"96",36,0,4,4,4,0
"97",8,32,4,0,4,0
"98",4,32,8,0,4,0
"99",0,28,8,0,8,4
"100",4,36,0,0,4,4
"101",36,0,0,0,12,0
"102",0,4,28,16,0,0
"103",36,4,4,0,4,0
"104",4,8,16,12,4,4
"105",32,4,4,4,0,4
"106",24,4,4,12,4,0
"107",0,36,4,8,0,0
"108",40,4,0,4,0,0
"109",32,0,8,4,0,4
"110",32,0,4,4,8,0
"111",40,4,0,0,4,0
"112",4,32,4,4,4,0
"113",40,4,4,0,0,0
"114",40,4,0,0,4,0
"115",0,20,16,4,4,4
"116",0,12,4,20,12,0
"117",32,8,0,8,0,0
"118",32,4,0,4,8,0
"119",8,32,4,0,4,0
"120",36,4,0,8,0,0
"121",36,8,0,0,0,4
"122",36,8,0,0,4,0
"123",28,8,8,4,0,0
"124",4,32,8,0,4,0
"125",36,4,0,8,0,0
"126",36,4,0,0,8,0
"127",32,0,12,0,4,0
"128",32,8,0,0,8,0
"129",32,12,0,0,4,0
"130",0,40,4,0,0,4
