"","V1","V2","V3","V4","V5","V6"
"1",0,2,1,25,3,0
"2",0,15,5,5,0,0
"3",4,18,0,0,2,0
"4",1,0,19,5,0,0
"5",2,6,6,4,4,0
"6",3,17,1,0,2,0
"7",1,0,1,17,7,2
"8",13,3,0,8,0,0
"9",2,11,1,3,0,0
"10",9,7,0,0,3,0
"11",2,6,12,5,0,0
"12",0,0,0,0,2,0
"13",3,10,6,0,1,0
"14",3,4,0,0,0,0
"15",0,3,0,28,3,0
"16",5,1,1,12,0,0
"17",1,6,14,0,3,0
"18",1,0,10,14,0,0
"19",1,2,8,3,3,0
"20",0,7,5,3,0,0
"21",0,1,7,13,10,0
"22",3,10,6,0,0,0
"23",3,14,1,0,0,0
"24",0,4,6,12,2,2
"25",0,2,9,8,3,0
"26",0,3,22,0,0,0
"27",13,5,0,0,2,0
"28",1,1,21,0,0,0
"29",1,0,3,17,7,0
"30",0,0,3,22,0,0
"31",1,13,0,2,0,0
"32",0,4,7,11,0,0
"33",2,5,9,0,0,0
"34",1,0,22,0,5,0
"35",0,1,14,10,0,0
"36",1,0,17,0,0,0
"37",0,0,2,2,27,1
"38",0,2,20,2,4,0
"39",1,0,7,16,0,2
"40",1,0,0,24,5,0
"41",1,5,11,0,3,0
"42",0,3,5,18,0,0
"43",5,2,10,0,2,0
"44",1,0,0,23,0,7
"45",4,14,2,2,0,0
"46",1,2,6,15,0,0
"47",0,3,13,0,0,0
"48",12,2,0,0,1,0
"49",0,0,2,22,2,0
"50",5,7,2,2,0,0
"51",4,11,0,1,0,0
"52",2,2,12,0,2,0
"53",1,0,0,0,2,0
"54",2,0,0,0,0,0
"55",1,13,7,0,0,0
"56",9,0,0,0,1,0
"57",2,10,5,7,0,0
"58",0,4,12,6,0,0
"59",3,14,5,0,0,0
"60",1,2,20,0,2,0
"61",0,2,1,21,2,0
"62",2,5,14,0,0,0
"63",0,0,0,0,4,0
"64",4,6,10,0,0,0
"65",1,13,7,4,0,0
"66",0,5,0,23,0,0
"67",3,7,10,0,3,0
"68",0,0,0,0,3,0
"69",3,19,1,0,0,0
"70",0,3,7,14,0,0
"71",12,0,0,2,0,0
"72",1,2,17,2,0,0
"73",7,10,0,0,0,0
"74",1,12,6,0,2,0
"75",2,1,11,5,0,0
"76",1,0,16,14,0,0
"77",0,0,6,18,7,0
"78",0,0,0,0,3,0
"79",0,1,3,18,4,0
"80",5,3,7,0,0,4
"81",0,1,3,23,0,0
"82",7,1,4,1,1,0
"83",1,2,1,23,0,0
"84",1,2,0,17,6,0
"85",0,7,16,0,0,0
"86",0,1,5,16,0,0
"87",0,3,12,10,0,4
"88",4,7,9,8,0,0
"89",3,9,4,4,0,3
"90",1,0,6,18,0,0
"91",0,1,7,14,0,0
"92",1,3,20,0,2,0
"93",1,0,4,20,4,0
"94",0,1,14,6,1,0
"95",0,0,9,18,4,0
"96",0,17,2,5,0,0
"97",7,4,0,0,1,0
"98",1,4,21,0,3,0
"99",0,17,4,0,1,0
"100",2,11,5,0,3,0
"101",0,7,2,12,3,0
"102",1,1,12,7,0,0
"103",0,1,2,17,3,0
"104",0,0,0,14,5,2
"105",1,17,0,0,3,0
"106",2,4,10,1,0,0
"107",2,3,13,0,2,0
"108",0,10,11,0,0,2
"109",0,0,0,28,0,0
"110",3,11,3,0,0,1
"111",2,2,19,4,0,0
"112",7,11,4,0,0,0
"113",1,2,16,4,0,0
"114",0,1,0,25,5,4
"115",6,2,0,0,4,0
"116",13,0,0,2,0,0
"117",0,3,20,3,0,0
"118",0,7,11,2,1,0
"119",10,0,0,3,0,0
"120",1,1,0,28,0,3
"121",2,9,4,0,0,0
"122",0,3,13,3,0,0
"123",1,2,2,19,0,0
"124",1,3,15,1,0,0
"125",4,2,1,17,0,0
"126",0,1,13,14,0,0
"127",11,4,3,0,1,0
"128",0,2,3,20,4,0
"129",1,0,3,15,4,0
"130",2,9,8,4,0,0
