"","V1","V2","V3","V4","V5","V6"
"1",0,4,0,8,32,4
"2",0,32,8,8,0,0
"3",8,32,4,0,4,0
"4",8,20,12,8,0,0
"5",20,12,12,4,0,0
"6",36,4,4,0,0,4
"7",4,8,16,16,0,4
"8",40,0,8,0,0,0
"9",4,4,32,4,4,0
"10",20,24,0,0,4,0
"11",4,28,16,0,0,0
"12",0,0,0,0,4,0
"13",12,20,12,0,4,0
"14",28,16,0,0,4,0
"15",8,24,12,4,0,0
"16",4,4,4,32,4,0
"17",4,8,32,0,4,0
"18",0,12,16,16,0,4
"19",4,4,4,8,24,4
"20",8,20,16,4,0,0
"21",8,20,16,4,0,0
"22",8,4,36,0,0,0
"23",24,20,4,0,0,0
"24",8,4,0,0,36,0
"25",4,4,0,28,12,0
"26",4,8,12,24,0,0
"27",4,12,28,0,4,0
"28",4,4,36,4,0,0
"29",4,0,0,20,24,0
"30",4,8,32,4,0,0
"31",20,24,0,4,0,0
"32",44,0,0,0,4,0
"33",20,24,0,0,4,0
"34",4,8,28,0,8,0
"35",0,4,4,32,8,0
"36",12,4,12,20,0,0
"37",4,0,0,44,0,0
"38",8,20,16,4,0,0
"39",4,4,8,28,0,4
"40",0,0,12,24,12,0
"41",4,16,20,8,0,0
"42",4,4,24,16,0,0
"43",8,0,28,8,4,0
"44",4,0,0,28,12,4
"45",4,16,12,16,0,0
"46",0,4,4,32,8,0
"47",0,12,16,20,0,0
"48",8,4,32,0,4,0
"49",4,0,12,28,4,0
"50",4,4,32,8,0,0
"51",4,12,12,12,4,4
"52",0,4,40,4,0,0
"53",4,0,0,0,4,0
"54",4,0,0,0,0,0
"55",4,0,36,4,0,4
"56",8,12,24,4,0,0
"57",4,0,0,12,32,0
"58",0,4,12,32,0,0
"59",32,16,0,0,0,0
"60",4,4,36,0,0,4
"61",0,0,16,32,0,0
"62",0,12,28,4,4,0
"63",0,0,0,0,4,0
"64",12,24,12,0,0,0
"65",4,32,8,4,0,0
"66",0,12,12,8,16,0
"67",8,0,24,12,4,0
"68",32,12,0,0,4,0
"69",4,16,28,0,0,0
"70",0,4,4,16,24,0
"71",12,12,20,4,0,0
"72",4,24,16,0,0,4
"73",36,12,0,0,0,0
"74",4,20,20,0,4,0
"75",4,8,28,0,8,0
"76",4,12,20,8,4,0
"77",0,0,16,28,4,0
"78",4,4,28,8,4,0
"79",0,4,4,36,4,0
"80",4,12,20,12,0,0
"81",4,4,16,20,4,0
"82",4,4,36,0,4,0
"83",0,4,4,28,12,0
"84",0,4,16,28,0,0
"85",0,8,12,28,0,0
"86",0,12,24,12,0,0
"87",0,8,0,24,16,0
"88",4,4,28,4,8,0
"89",8,4,28,8,0,0
"90",8,0,16,20,4,0
"91",4,24,16,0,4,0
"92",4,0,0,0,0,0
"93",8,0,0,12,24,4
"94",8,0,20,16,4,0
"95",4,32,4,0,8,0
"96",4,4,8,32,0,0
"97",0,8,12,20,8,0
"98",4,8,32,0,4,0
"99",0,8,0,0,8,32
"100",0,4,4,8,16,16
"101",4,4,28,8,4,0
"102",8,16,20,4,0,0
"103",4,24,16,4,0,0
"104",0,4,0,36,4,4
"105",8,8,28,0,4,0
"106",0,8,20,20,0,0
"107",24,20,0,0,4,0
"108",8,20,8,0,12,0
"109",0,4,4,28,8,4
"110",4,4,32,0,8,0
"111",12,20,16,0,0,0
"112",40,0,8,0,0,0
"113",4,16,28,0,0,0
"114",0,0,0,4,40,4
"115",8,20,12,8,0,0
"116",4,16,28,0,0,0
"117",0,8,12,28,0,0
"118",8,12,24,0,4,0
"119",0,12,24,12,0,0
"120",4,4,0,12,24,4
"121",12,32,4,0,0,0
"122",0,4,12,28,0,4
"123",8,28,12,0,0,0
"124",0,20,20,8,0,0
"125",4,12,12,20,0,0
"126",4,4,28,8,4,0
"127",8,20,8,8,4,0
"128",0,4,4,32,8,0
"129",0,20,24,4,0,0
"130",4,0,40,4,0,0
