"","V1","V2","V3","V4","V5","V6"
"1",15,11,3,3,3,0
"2",27,2,0,0,2,0
"3",24,2,2,0,2,0
"4",18,7,0,4,0,0
"5",22,4,0,6,0,0
"6",7,15,0,0,3,0
"7",24,2,3,0,3,0
"8",3,0,3,23,0,0
"9",0,26,0,0,1,0
"10",25,0,4,0,3,0
"11",0,3,15,1,3,2
"12",23,3,0,0,2,0
"13",0,3,24,0,3,4
"14",0,0,0,5,22,0
"15",27,3,2,4,3,0
"16",20,10,3,0,2,0
"17",2,17,4,1,3,3
"18",2,29,0,0,1,0
"19",20,0,11,4,0,0
"20",22,4,0,3,3,0
"21",17,7,6,0,3,0
"22",1,2,5,17,0,2
"23",5,17,7,0,0,0
"24",28,2,3,3,0,0
"25",0,1,0,25,3,3
"26",0,1,0,0,26,4
"27",1,0,15,1,5,0
"28",14,3,6,0,0,5
"29",22,0,4,3,0,0
"30",21,0,6,3,0,0
"31",22,0,2,6,0,0
"32",1,24,3,0,3,0
"33",11,7,0,0,4,3
"34",0,0,0,2,23,3
"35",18,0,11,0,0,4
"36",0,1,31,1,0,0
"37",0,1,0,29,6,0
"38",2,23,0,0,6,0
"39",22,0,0,3,2,2
"40",21,0,0,4,6,0
"41",1,0,29,0,0,0
"42",0,1,22,4,0,4
"43",2,24,0,0,4,0
"44",2,0,25,2,0,1
"45",26,2,0,4,0,0
"46",0,2,27,3,3,0
"47",28,6,0,0,2,4
"48",0,0,29,2,0,0
"49",16,8,7,3,0,0
"50",1,0,28,2,0,0
"51",25,4,0,1,0,0
"52",26,2,0,4,0,0
"53",25,0,0,0,2,0
"54",3,19,0,0,3,1
"55",19,5,3,0,0,0
"56",1,0,2,21,5,0
"57",2,1,25,2,0,0
"58",13,0,12,3,3,0
"59",0,0,2,2,25,0
"60",27,0,3,5,0,0
"61",24,2,3,5,0,0
"62",3,2,22,0,0,0
"63",21,3,0,0,4,0
"64",23,0,0,4,5,0
"65",0,1,0,0,28,0
"66",23,0,1,3,0,3
"67",0,2,1,26,2,0
"68",3,0,3,2,15,3
"69",3,3,1,17,0,0
"70",2,31,0,0,4,0
"71",26,3,0,2,0,0
"72",23,7,2,3,0,0
"73",24,1,1,0,0,0
"74",23,3,0,2,0,0
"75",25,2,0,0,1,0
"76",0,1,18,3,4,0
"77",0,0,1,2,30,0
"78",3,21,1,0,0,2
"79",0,1,0,26,4,0
"80",1,0,2,0,24,0
"81",18,0,0,6,1,5
"82",3,26,0,0,1,1
"83",25,3,1,0,3,3
"84",26,3,0,3,0,0
"85",23,4,3,0,2,0
"86",0,2,19,4,3,3
"87",29,3,3,0,0,3
"88",0,3,0,21,4,0
"89",0,1,28,0,0,0
"90",9,11,7,0,0,0
"91",4,17,3,3,3,0
"92",24,5,0,0,0,0
"93",21,0,3,3,4,0
"94",21,0,4,2,1,3
"95",0,1,27,0,1,0
"96",0,0,1,13,11,0
"97",22,4,0,6,0,0
"98",22,3,0,0,3,0
"99",30,0,0,1,0,0
"100",4,25,0,0,0,0
"101",0,0,0,3,23,3
"102",20,4,0,3,0,2
"103",0,1,21,3,2,0
"104",22,0,2,1,0,0
"105",10,9,3,0,5,0
"106",0,0,29,1,0,0
"107",7,11,3,2,0,0
"108",22,0,4,0,4,0
"109",20,5,8,0,0,0
"110",0,0,0,2,23,0
"111",0,30,0,3,0,0
"112",3,19,3,0,0,2
"113",23,6,0,0,0,0
"114",2,16,0,4,8,4
"115",20,6,0,0,0,0
"116",3,13,5,3,0,2
"117",23,2,3,5,0,0
"118",1,0,0,23,2,4
"119",1,23,3,3,0,0
"120",25,0,0,6,0,0
"121",22,2,0,0,1,2
"122",13,4,3,2,3,3
"123",11,11,8,0,0,0
"124",13,10,5,2,0,0
"125",0,0,3,27,0,1
"126",1,27,3,1,2,0
"127",0,0,2,30,0,0
"128",22,0,2,5,4,0
"129",5,13,8,0,3,0
"130",2,22,1,0,1,0
