"","V1","V2","V3","V4","V5","V6"
"1",0,2,7,5,0,0
"2",1,2,0,1,0,0
"3",2,7,0,0,2,0
"4",3,1,0,1,0,0
"5",4,2,0,0,0,0
"6",4,0,10,4,3,3
"7",0,4,10,0,0,1
"8",4,6,0,0,0,0
"9",2,7,0,2,0,0
"10",1,0,1,8,11,0
"11",1,7,0,4,3,0
"12",0,0,6,11,2,3
"13",2,0,0,0,0,0
"14",0,5,1,0,2,0
"15",3,0,0,0,0,0
"16",1,3,4,0,3,0
"17",6,3,0,0,2,0
"18",0,5,6,0,0,4
"19",0,0,2,13,3,2
"20",3,4,0,2,0,0
"21",1,7,0,2,0,0
"22",2,0,15,3,0,0
"23",4,0,0,0,0,0
"24",0,2,3,7,2,0
"25",0,5,7,0,3,0
"26",0,8,7,0,0,0
"27",7,1,0,0,2,0
"28",3,10,1,0,0,0
"29",0,4,7,3,3,0
"30",0,0,3,14,2,0
"31",9,0,0,3,0,0
"32",1,3,2,0,4,0
"33",10,0,0,1,0,0
"34",1,7,0,0,2,0
"35",0,8,2,2,0,1
"36",2,3,2,0,0,0
"37",2,0,2,16,6,0
"38",1,4,13,3,0,2
"39",1,3,5,5,0,0
"40",1,4,7,0,0,0
"41",3,2,2,7,0,0
"42",0,2,12,1,0,0
"43",7,0,1,0,0,0
"44",0,1,8,3,0,0
"45",0,0,0,4,0,0
"46",3,8,0,0,0,0
"47",1,4,0,0,0,0
"48",3,7,2,0,4,0
"49",0,1,10,5,0,0
"50",2,1,14,5,0,0
"51",4,4,0,7,2,0
"52",0,7,5,0,0,0
"53",7,0,0,0,2,0
"54",4,2,0,0,0,0
"55",0,3,16,1,0,0
"56",0,0,0,0,0,0
"57",3,0,0,0,1,0
"58",0,2,15,5,0,0
"59",8,0,0,0,0,0
"60",0,5,11,0,0,0
"61",0,1,14,6,0,0
"62",5,4,0,1,0,0
"63",0,3,6,12,4,2
"64",8,0,1,0,0,0
"65",2,7,0,0,0,0
"66",0,4,4,10,0,0
"67",2,3,3,3,4,1
"68",0,4,1,1,0,0
"69",1,9,2,0,0,0
"70",0,0,16,3,0,0
"71",3,6,7,3,0,0
"72",0,10,1,0,0,1
"73",3,2,0,0,0,0
"74",2,4,0,0,0,0
"75",5,3,7,2,0,0
"76",4,3,0,0,4,0
"77",0,8,1,2,0,0
"78",0,1,11,4,4,0
"79",0,3,10,2,4,0
"80",1,0,0,0,0,0
"81",0,7,1,0,0,0
"82",1,6,1,0,1,0
"83",0,0,12,8,0,0
"84",0,0,0,0,3,0
"85",0,1,10,6,0,0
"86",0,4,10,0,3,0
"87",0,0,9,0,0,0
"88",1,9,3,1,3,0
"89",1,6,4,2,2,1
"90",0,0,11,9,4,0
"91",0,4,6,2,7,0
"92",2,3,8,0,0,0
"93",2,0,0,0,4,0
"94",1,7,5,2,0,0
"95",0,4,13,1,0,0
"96",5,3,0,1,0,0
"97",4,4,1,0,4,0
"98",1,0,9,12,3,0
"99",5,0,0,5,0,0
"100",5,0,0,0,0,0
"101",0,9,1,0,3,0
"102",6,0,0,3,0,0
"103",8,1,5,2,0,0
"104",0,3,15,3,3,0
"105",5,0,4,0,2,0
"106",0,0,10,7,0,0
"107",6,0,0,0,2,0
"108",3,9,0,0,2,0
"109",0,0,8,4,2,0
"110",5,0,0,0,3,0
"111",2,0,2,0,0,0
"112",1,0,3,0,0,0
"113",5,0,0,0,0,0
"114",2,7,0,0,2,0
"115",4,5,0,0,6,0
"116",0,0,0,3,0,0
"117",0,4,13,2,0,0
"118",5,0,1,0,0,4
"119",5,1,0,2,0,0
"120",1,1,8,10,0,0
"121",1,0,2,0,0,0
"122",0,0,6,5,2,4
"123",1,6,3,0,0,0
"124",7,0,2,3,0,0
"125",0,6,3,3,0,0
"126",0,2,7,2,0,0
"127",1,6,9,0,0,0
"128",0,1,6,12,4,0
"129",7,1,2,3,0,0
"130",0,7,8,0,0,2
