"","V1","V2","V3","V4","V5","V6"
"1",28,8,4,4,0,4
"2",40,0,0,4,4,0
"3",36,8,4,0,0,0
"4",32,4,8,4,0,0
"5",36,8,4,0,0,0
"6",16,20,4,8,0,0
"7",40,0,8,0,0,0
"8",0,28,0,16,0,4
"9",0,12,20,4,12,0
"10",4,28,4,8,4,0
"11",0,40,4,4,0,0
"12",44,0,0,0,4,0
"13",16,20,0,12,0,0
"14",0,8,36,0,4,0
"15",36,0,8,4,0,0
"16",24,0,8,12,0,4
"17",40,0,4,0,0,4
"18",4,12,24,8,0,0
"19",32,4,8,4,0,0
"20",36,0,8,4,0,0
"21",36,8,0,0,4,0
"22",20,20,0,0,8,0
"23",40,4,4,0,0,0
"24",28,16,0,4,0,0
"25",40,0,4,4,0,0
"26",0,44,4,0,0,0
"27",32,0,4,8,4,0
"28",36,0,8,0,0,4
"29",8,24,12,4,0,0
"30",48,0,0,0,0,0
"31",4,36,0,8,0,0
"32",32,8,0,8,0,0
"33",0,4,40,0,4,0
"34",12,32,0,0,4,0
"35",36,4,4,0,4,0
"36",32,4,8,0,4,0
"37",36,4,4,0,4,0
"38",36,4,0,4,4,0
"39",24,12,4,4,4,0
"40",36,4,4,0,4,0
"41",4,32,0,8,4,0
"42",32,4,4,4,4,0
"43",44,0,4,0,0,0
"44",36,4,0,8,0,0
"45",36,4,0,8,0,0
"46",32,0,4,4,4,4
"47",0,4,8,32,0,4
"48",40,0,0,0,4,4
"49",32,8,4,0,0,4
"50",4,0,32,8,4,0
"51",12,4,4,20,8,0
"52",4,32,8,4,0,0
"53",12,24,8,0,4,0
"54",8,20,8,4,4,4
"55",40,0,4,0,0,4
"56",24,12,4,8,0,0
"57",32,4,4,4,0,4
"58",28,8,4,4,4,0
"59",8,32,4,4,0,0
"60",36,8,0,4,0,0
"61",40,4,0,4,0,0
"62",36,0,0,8,4,0
"63",40,4,0,0,4,0
"64",0,4,0,32,8,4
"65",8,36,0,0,0,4
"66",36,0,4,4,4,0
"67",32,4,4,4,4,0
"68",4,36,8,0,0,0
"69",8,36,0,4,0,0
"70",36,4,0,4,4,0
"71",40,4,0,4,0,0
"72",0,4,36,8,0,0
"73",8,32,4,4,0,0
"74",12,20,12,0,4,0
"75",36,4,0,4,4,0
"76",32,4,0,0,8,4
"77",32,0,4,8,0,4
"78",40,0,0,0,4,4
"79",36,4,4,0,4,0
"80",32,4,0,0,8,4
"81",40,4,0,0,0,4
"82",4,24,12,4,4,0
"83",0,4,0,4,36,4
"84",44,0,0,4,0,0
"85",0,8,36,0,4,0
"86",32,4,8,0,4,0
"87",36,8,0,4,0,0
"88",8,32,0,8,0,0
"89",36,4,4,4,0,0
"90",32,0,12,0,4,0
"91",32,12,0,0,4,0
"92",44,4,0,0,0,0
"93",40,4,0,0,4,0
"94",44,0,0,0,4,0
"95",4,36,4,4,0,0
"96",32,8,0,4,4,0
"97",4,36,4,0,0,4
"98",4,36,4,0,4,0
"99",0,0,0,8,32,8
"100",4,32,4,0,4,4
"101",36,0,0,4,8,0
"102",16,0,24,4,4,0
"103",16,28,4,0,0,0
"104",20,8,8,8,0,4
"105",4,8,32,0,4,0
"106",0,8,4,32,4,0
"107",4,12,28,4,0,0
"108",36,4,4,4,0,0
"109",36,4,4,0,4,0
"110",44,0,0,0,4,0
"111",0,4,36,4,4,0
"112",36,0,8,0,4,0
"113",32,8,4,4,0,0
"114",40,4,0,0,4,0
"115",4,0,12,28,0,4
"116",0,12,4,28,4,0
"117",20,20,0,8,0,0
"118",32,4,0,4,8,0
"119",4,32,8,0,4,0
"120",36,4,0,8,0,0
"121",40,4,0,0,0,4
"122",28,16,0,0,4,0
"123",24,12,8,4,0,0
"124",4,32,4,0,8,0
"125",36,4,4,4,0,0
"126",36,4,0,0,8,0
"127",32,4,8,0,4,0
"128",32,8,0,4,4,0
"129",36,8,0,0,4,0
"130",40,4,0,0,0,4
