"","V1","V2","V3","V4","V5","V6"
"1",0,9,8,0,0,0
"2",2,0,0,0,3,0
"3",4,0,3,0,0,0
"4",12,3,0,2,0,0
"5",3,1,0,0,0,0
"6",7,2,0,0,2,0
"7",1,0,9,0,0,0
"8",10,2,2,0,0,0
"9",10,3,0,0,2,0
"10",1,13,2,0,0,0
"11",5,0,0,2,0,0
"12",0,9,4,4,0,0
"13",0,6,6,0,3,0
"14",14,0,2,0,0,0
"15",10,0,2,1,0,0
"16",6,0,0,0,3,0
"17",0,9,3,0,3,0
"18",0,5,0,0,0,0
"19",8,0,1,4,0,0
"20",0,10,0,2,0,0
"21",2,0,0,3,0,0
"22",3,0,0,3,0,0
"23",10,0,3,0,0,0
"24",0,1,8,0,1,0
"25",2,11,0,0,3,0
"26",8,6,0,0,0,0
"27",13,3,0,0,0,0
"28",5,0,2,0,0,0
"29",12,0,0,3,0,0
"30",10,0,0,2,0,0
"31",8,3,0,2,0,0
"32",9,0,3,2,0,0
"33",0,10,3,3,3,2
"34",2,0,0,0,3,0
"35",9,5,0,0,2,0
"36",6,0,2,0,0,0
"37",0,15,0,0,1,0
"38",2,0,0,3,0,0
"39",2,0,0,3,0,0
"40",2,0,0,0,3,0
"41",7,1,0,0,0,0
"42",0,0,0,4,0,0
"43",10,2,0,0,0,0
"44",3,0,0,3,0,0
"45",11,2,0,0,2,0
"46",8,0,0,3,0,0
"47",2,7,3,0,0,0
"48",10,0,0,0,0,0
"49",0,0,0,4,0,0
"50",3,2,0,2,0,0
"51",11,2,0,2,0,0
"52",0,3,0,0,0,0
"53",6,0,0,0,1,0
"54",14,1,0,0,2,0
"55",8,3,1,0,0,0
"56",1,9,2,0,0,0
"57",1,11,0,2,0,0
"58",1,7,2,6,0,0
"59",13,0,0,3,0,0
"60",2,7,2,0,0,0
"61",0,0,0,4,0,0
"62",0,5,11,0,0,0
"63",0,11,3,0,0,0
"64",0,0,0,0,4,0
"65",14,0,2,0,0,0
"66",2,9,0,2,0,0
"67",15,0,0,1,0,0
"68",6,0,0,3,0,0
"69",10,2,0,0,0,0
"70",0,11,0,0,0,0
"71",5,0,0,1,0,0
"72",9,2,0,3,0,0
"73",11,0,0,3,0,0
"74",8,1,0,0,0,0
"75",6,3,0,0,0,0
"76",10,8,0,3,2,0
"77",2,0,0,3,0,0
"78",1,10,0,3,0,0
"79",10,1,0,0,2,0
"80",2,0,0,3,0,0
"81",0,0,4,0,0,0
"82",9,4,0,0,2,0
"83",0,13,2,0,0,0
"84",1,13,0,0,0,0
"85",12,2,0,0,0,0
"86",0,10,5,0,0,0
"87",9,1,0,0,3,0
"88",9,0,0,3,0,0
"89",6,3,0,0,0,0
"90",4,9,2,0,0,0
"91",0,0,0,4,0,0
"92",6,3,0,2,2,0
"93",6,6,0,0,2,0
"94",0,3,0,0,0,0
"95",9,0,0,0,0,0
"96",1,12,0,1,0,1
"97",11,0,2,0,0,0
"98",0,9,4,2,1,0
"99",0,0,0,0,4,0
"100",12,2,0,0,0,0
"101",4,0,0,0,2,0
"102",0,0,0,0,4,0
"103",10,3,0,0,2,0
"104",9,0,0,3,0,0
"105",4,0,2,0,0,0
"106",2,0,0,3,0,0
"107",13,0,2,0,0,0
"108",8,8,0,0,0,0
"109",0,1,13,0,0,0
"110",4,1,0,0,0,0
"111",0,0,0,0,4,0
"112",3,0,2,0,0,0
"113",13,0,0,0,0,0
"114",9,0,0,0,3,0
"115",3,0,0,0,3,0
"116",4,0,0,4,1,0
"117",5,4,0,2,0,0
"118",8,0,0,5,0,0
"119",12,2,0,1,0,0
"120",8,0,0,3,0,0
"121",10,0,2,2,1,0
"122",8,0,0,0,3,0
"123",4,7,3,0,0,0
"124",1,8,7,2,0,0
"125",7,3,0,2,0,0
"126",6,2,0,0,2,0
"127",6,10,0,0,0,0
"128",1,11,0,0,2,0
"129",10,6,0,0,0,0
"130",11,4,0,1,0,0
