"","V1","V2","V3","V4","V5","V6"
"1",32,12,4,0,0,0
"2",40,4,0,4,0,0
"3",0,0,4,0,0,0
"4",40,4,0,4,0,0
"5",4,4,0,0,0,0
"6",28,12,0,4,4,0
"7",44,0,4,0,0,0
"8",44,0,4,0,0,0
"9",36,8,0,0,4,0
"10",4,28,4,8,4,0
"11",32,0,0,0,4,0
"12",40,0,0,0,8,0
"13",44,4,0,0,0,0
"14",0,0,0,0,4,0
"15",36,4,4,4,0,0
"16",40,4,0,4,0,0
"17",36,4,4,0,4,0
"18",0,8,0,0,0,0
"19",40,0,4,4,0,0
"20",36,8,0,4,0,0
"21",44,0,0,0,4,0
"22",48,0,0,0,0,0
"23",4,0,4,0,0,0
"24",40,4,0,0,4,0
"25",0,0,0,0,4,0
"26",36,12,0,0,0,0
"27",32,8,0,0,0,0
"28",28,16,4,0,0,0
"29",4,36,0,4,4,0
"30",36,8,4,0,0,0
"31",12,28,0,8,0,0
"32",28,20,0,0,0,0
"33",0,4,0,0,0,0
"34",40,4,0,0,4,0
"35",40,8,0,0,0,0
"36",24,0,4,0,0,0
"37",36,8,4,0,0,0
"38",40,4,0,4,0,0
"39",40,4,0,4,0,0
"40",40,4,0,4,0,0
"41",36,8,0,0,4,0
"42",0,0,0,4,0,0
"43",24,4,0,0,0,0
"44",40,4,0,4,0,0
"45",40,4,0,4,0,0
"46",36,8,0,4,0,0
"47",40,4,4,0,0,0
"48",36,8,4,0,0,0
"49",0,0,0,0,4,0
"50",40,4,0,4,0,0
"51",8,4,0,0,4,0
"52",24,0,0,0,0,0
"53",12,0,0,0,4,0
"54",16,32,0,0,0,0
"55",4,28,12,0,4,0
"56",4,0,0,0,0,0
"57",4,40,4,0,0,0
"58",44,0,0,4,0,0
"59",40,8,0,0,0,0
"60",44,0,0,4,0,0
"61",0,0,0,4,0,0
"62",20,0,0,0,4,0
"63",36,4,4,0,4,0
"64",0,0,0,0,4,0
"65",16,0,0,4,0,0
"66",40,4,0,4,0,0
"67",44,0,4,0,0,0
"68",4,0,0,0,4,0
"69",28,4,0,0,0,0
"70",44,0,0,0,4,0
"71",44,0,0,4,0,0
"72",44,0,4,0,0,0
"73",12,0,0,0,4,0
"74",44,4,0,0,0,0
"75",36,8,0,0,4,0
"76",4,4,0,0,4,0
"77",44,0,0,4,0,0
"78",32,12,0,0,4,0
"79",40,4,0,0,4,0
"80",4,0,0,4,0,0
"81",0,0,4,0,0,0
"82",8,8,0,0,4,0
"83",0,0,0,0,4,0
"84",12,4,32,0,0,0
"85",44,4,0,0,0,0
"86",0,4,0,0,0,0
"87",8,4,0,0,4,0
"88",40,4,0,4,0,0
"89",16,32,0,0,0,0
"90",28,8,8,0,4,0
"91",40,8,0,0,0,0
"92",16,20,4,4,4,0
"93",40,4,0,0,4,0
"94",0,4,0,0,0,0
"95",48,0,0,0,0,0
"96",32,8,0,4,4,0
"97",44,0,4,0,0,0
"98",4,32,8,0,4,0
"99",0,0,0,0,4,0
"100",44,4,0,0,0,0
"101",36,8,0,0,4,0
"102",8,36,0,4,0,0
"103",0,4,0,0,0,0
"104",44,0,0,4,0,0
"105",44,4,0,0,0,0
"106",4,0,0,4,0,0
"107",8,24,16,0,0,0
"108",16,4,0,0,0,0
"109",44,0,4,0,0,0
"110",28,0,0,0,4,0
"111",36,8,0,0,4,0
"112",24,0,4,0,0,0
"113",36,8,0,0,4,0
"114",44,0,0,0,4,0
"115",8,0,0,4,0,0
"116",36,4,4,0,4,0
"117",36,8,0,4,0,0
"118",32,8,4,0,4,0
"119",0,0,0,0,4,0
"120",40,4,0,4,0,0
"121",16,4,0,4,4,0
"122",44,0,0,0,4,0
"123",44,0,4,0,0,0
"124",20,0,4,0,0,0
"125",36,8,0,4,0,0
"126",44,0,0,0,4,0
"127",44,0,0,4,0,0
"128",36,8,0,0,4,0
"129",32,16,0,0,0,0
"130",40,8,0,0,0,0
