"","V1","V2","V3","V4","V5","V6"
"1",0,31,0,1,0,0
"2",2,26,0,0,1,0
"3",7,21,6,0,0,0
"4",4,23,0,2,0,0
"5",1,29,0,2,0,0
"6",22,0,6,0,0,0
"7",17,9,1,0,0,0
"8",0,0,6,9,1,0
"9",3,4,12,0,4,0
"10",5,18,0,0,0,0
"11",9,19,0,0,1,0
"12",0,0,0,0,1,0
"13",0,22,1,1,0,0
"14",2,25,0,0,0,0
"15",3,26,0,0,0,0
"16",5,24,0,0,1,0
"17",21,2,0,0,0,0
"18",3,25,0,0,2,0
"19",0,23,2,2,0,0
"20",19,5,0,1,0,0
"21",0,1,15,1,0,0
"22",0,2,20,0,0,0
"23",7,12,1,0,0,0
"24",17,1,0,0,1,0
"25",1,26,1,0,0,0
"26",0,18,0,4,0,1
"27",21,2,0,1,0,0
"28",16,0,3,2,0,0
"29",14,4,0,2,0,0
"30",7,21,0,4,0,0
"31",4,24,0,2,0,0
"32",0,25,1,2,0,0
"33",18,1,0,0,0,0
"34",1,4,19,0,1,0
"35",1,27,1,0,0,0
"36",4,14,5,0,0,0
"37",1,13,4,2,0,0
"38",0,20,7,0,0,1
"39",3,0,22,1,0,0
"40",19,0,0,0,0,0
"41",22,0,0,1,0,0
"42",3,16,3,0,0,0
"43",18,0,1,0,0,0
"44",2,25,0,2,0,2
"45",2,23,5,2,0,0
"46",0,23,3,0,1,0
"47",0,24,1,0,3,0
"48",27,0,1,2,0,0
"49",1,23,2,0,0,0
"50",17,2,0,2,0,0
"51",20,1,0,0,2,0
"52",19,8,3,0,0,0
"53",21,2,0,0,1,0
"54",1,18,7,0,0,0
"55",0,29,2,0,0,0
"56",5,20,0,2,0,0
"57",0,31,0,0,1,0
"58",1,24,0,3,0,0
"59",18,4,0,2,0,0
"60",2,25,0,0,1,0
"61",8,21,0,1,0,0
"62",1,17,3,2,0,0
"63",0,0,0,0,0,0
"64",2,4,12,0,0,0
"65",20,0,0,0,0,0
"66",1,25,0,1,0,0
"67",0,15,6,1,2,0
"68",14,15,0,0,0,0
"69",3,17,1,0,0,0
"70",2,14,8,1,0,0
"71",22,0,0,3,0,0
"72",0,30,0,2,0,0
"73",5,19,5,0,1,0
"74",0,3,0,25,0,0
"75",0,23,4,0,0,1
"76",28,0,1,0,0,0
"77",0,1,17,2,0,0
"78",16,0,0,3,0,0
"79",0,23,3,0,0,0
"80",4,16,0,4,5,0
"81",1,22,2,0,1,0
"82",19,1,1,0,2,0
"83",0,28,2,0,0,0
"84",19,0,0,5,0,0
"85",4,29,0,0,0,0
"86",7,4,7,1,0,0
"87",1,28,0,0,0,0
"88",23,2,0,2,0,0
"89",9,10,0,3,0,0
"90",0,20,6,0,1,0
"91",0,35,0,1,0,0
"92",17,8,4,0,0,0
"93",22,3,0,0,0,0
"94",26,0,0,0,0,0
"95",22,0,2,0,0,0
"96",16,3,0,0,0,0
"97",2,22,5,0,0,0
"98",23,0,0,0,0,0
"99",13,9,2,2,0,0
"100",25,0,2,0,0,0
"101",6,17,1,0,1,0
"102",5,24,3,0,0,0
"103",3,24,0,0,0,0
"104",0,2,14,5,1,1
"105",14,5,0,0,0,0
"106",0,6,12,7,0,0
"107",26,0,0,0,1,0
"108",21,0,0,1,0,0
"109",14,0,1,0,0,0
"110",7,10,0,0,1,0
"111",4,23,0,0,5,0
"112",24,0,4,0,0,0
"113",2,27,2,0,0,0
"114",2,21,4,0,1,0
"115",2,11,8,3,0,0
"116",0,22,1,0,0,0
"117",6,1,15,2,0,0
"118",0,2,25,0,0,0
"119",0,17,9,0,0,0
"120",6,17,0,1,1,0
"121",22,1,0,0,0,1
"122",0,22,8,0,1,0
"123",3,5,16,0,0,0
"124",5,16,10,0,0,0
"125",19,3,1,0,0,0
"126",19,0,0,0,0,0
"127",24,0,0,0,0,0
"128",2,29,0,0,0,0
"129",5,19,0,0,0,0
"130",22,3,0,0,2,0
