"","V1","V2","V3","V4","V5","V6"
"1",0,10,20,3,0,0
"2",22,2,0,3,0,0
"3",24,0,0,0,0,0
"4",6,1,6,13,0,0
"5",0,19,7,0,2,0
"6",25,2,0,0,4,0
"7",2,4,22,0,0,0
"8",18,7,0,2,0,0
"9",19,1,0,0,0,0
"10",6,24,2,0,3,0
"11",15,12,0,3,0,0
"12",1,15,4,6,2,0
"13",3,0,0,0,0,0
"14",2,25,0,0,2,0
"15",7,13,3,4,0,0
"16",1,33,0,0,0,0
"17",21,0,3,0,0,0
"18",0,29,0,0,1,2
"19",2,26,5,0,0,0
"20",2,21,0,3,0,0
"21",0,21,3,1,0,1
"22",18,4,5,0,0,0
"23",17,7,4,0,0,0
"24",0,0,0,18,10,3
"25",2,21,5,1,3,0
"26",1,29,0,0,0,0
"27",13,6,4,4,0,0
"28",21,0,3,0,0,0
"29",0,2,18,11,0,0
"30",4,16,7,0,0,0
"31",4,24,0,2,0,0
"32",13,14,0,0,0,0
"33",24,4,0,4,4,0
"34",21,1,0,0,2,0
"35",0,0,4,23,2,0
"36",22,0,2,0,0,0
"37",0,0,0,0,3,0
"38",13,13,0,4,0,0
"39",10,18,0,4,0,0
"40",2,20,6,0,3,0
"41",12,9,0,0,3,0
"42",0,3,1,11,4,0
"43",2,7,16,2,0,0
"44",2,25,0,2,1,0
"45",2,0,0,2,0,0
"46",13,9,0,2,0,0
"47",0,24,3,2,2,0
"48",14,9,4,5,0,0
"49",0,0,0,0,3,0
"50",15,2,0,2,0,0
"51",3,21,0,2,0,0
"52",21,4,0,4,0,0
"53",21,0,0,0,2,0
"54",18,3,2,0,0,0
"55",4,18,3,0,0,0
"56",0,28,2,0,0,0
"57",2,19,6,0,1,0
"58",2,24,3,3,0,0
"59",20,0,0,0,0,0
"60",22,1,0,0,0,0
"61",2,0,14,12,0,0
"62",5,18,4,0,2,0
"63",5,0,6,13,4,0
"64",0,24,0,0,1,0
"65",6,21,0,4,0,0
"66",5,7,23,3,0,0
"67",2,0,0,0,3,0
"68",26,0,0,0,2,0
"69",3,5,17,0,0,0
"70",0,27,8,0,0,0
"71",22,0,0,2,0,0
"72",1,25,0,2,0,0
"73",0,0,0,0,2,0
"74",19,3,0,0,0,0
"75",4,22,0,5,0,0
"76",2,9,6,0,4,0
"77",0,6,22,2,0,0
"78",0,8,12,8,0,0
"79",2,19,4,0,6,0
"80",16,6,0,0,0,4
"81",7,20,0,0,2,0
"82",18,3,0,0,1,0
"83",5,19,4,0,0,0
"84",7,24,0,0,0,0
"85",8,28,0,0,0,0
"86",4,14,3,0,3,0
"87",5,4,17,0,0,3
"88",1,23,2,4,0,0
"89",16,2,0,1,0,0
"90",0,26,5,0,0,0
"91",5,20,0,1,0,0
"92",2,0,0,0,4,0
"93",16,0,0,0,4,0
"94",14,0,6,2,0,0
"95",3,17,0,4,0,0
"96",3,2,11,9,0,0
"97",21,1,0,0,1,0
"98",16,0,5,0,3,0
"99",3,0,18,4,2,0
"100",0,1,0,0,0,0
"101",0,7,13,5,3,0
"102",0,25,1,2,0,2
"103",0,2,8,13,2,0
"104",0,0,11,8,2,0
"105",16,8,0,0,3,0
"106",14,9,3,1,0,0
"107",23,2,5,0,0,0
"108",5,21,3,0,3,0
"109",0,4,31,0,0,0
"110",3,19,2,0,0,0
"111",23,4,3,0,0,0
"112",28,0,3,0,0,0
"113",4,0,0,0,0,0
"114",7,17,0,0,2,0
"115",4,2,12,2,3,0
"116",0,23,0,0,3,0
"117",12,9,4,2,0,0
"118",0,23,2,0,0,0
"119",20,0,0,0,3,0
"120",9,17,0,3,0,0
"121",25,0,0,0,0,0
"122",1,3,19,2,0,0
"123",3,2,22,0,0,0
"124",26,0,0,0,0,0
"125",0,17,9,6,0,0
"126",0,13,18,0,0,0
"127",5,21,0,1,4,0
"128",0,7,12,6,4,0
"129",24,3,0,2,0,0
"130",12,11,2,2,0,0
