"","V1","V2","V3","V4","V5","V6"
"1",8,4,7,0,0,0
"2",0,0,0,0,4,0
"3",3,0,0,3,0,0
"4",2,0,0,3,0,0
"5",1,8,5,0,0,0
"6",2,0,0,3,0,0
"7",9,0,0,0,0,0
"8",12,0,4,2,0,0
"9",6,0,0,0,3,0
"10",5,0,0,0,0,0
"11",10,4,3,0,0,0
"12",2,0,4,0,1,0
"13",10,0,4,0,0,0
"14",2,0,3,0,0,0
"15",10,2,0,2,0,0
"16",7,0,0,3,0,0
"17",12,0,0,0,3,0
"18",0,5,0,0,0,0
"19",12,0,3,0,0,0
"20",7,4,0,2,0,0
"21",2,0,0,3,0,0
"22",3,0,0,3,0,0
"23",7,6,3,0,0,0
"24",5,2,2,0,0,0
"25",2,0,0,0,3,0
"26",6,5,0,0,0,0
"27",13,2,2,0,0,0
"28",4,0,2,0,0,0
"29",11,0,4,0,3,0
"30",2,0,0,0,0,0
"31",2,3,0,2,0,0
"32",2,7,2,0,0,0
"33",4,0,0,0,2,0
"34",2,0,0,0,3,0
"35",11,0,0,0,3,0
"36",6,0,2,0,0,0
"37",8,8,0,0,1,0
"38",3,0,0,3,0,0
"39",0,0,0,4,0,0
"40",7,2,0,0,2,0
"41",10,0,0,0,3,0
"42",0,0,0,4,0,0
"43",6,2,0,0,0,0
"44",0,0,0,4,0,0
"45",0,0,0,0,4,0
"46",0,0,0,4,0,0
"47",9,0,1,0,4,0
"48",0,0,4,0,0,0
"49",10,3,0,2,0,0
"50",3,2,0,2,0,0
"51",4,2,0,2,0,0
"52",9,6,0,0,0,0
"53",5,0,0,0,1,0
"54",0,3,0,0,0,0
"55",3,0,3,0,0,0
"56",0,0,0,0,4,0
"57",13,2,2,0,0,0
"58",3,7,2,6,0,0
"59",7,0,0,3,0,0
"60",2,0,0,0,3,0
"61",0,0,0,4,0,0
"62",3,0,3,0,0,0
"63",4,3,0,0,1,0
"64",0,0,0,0,4,0
"65",2,0,3,0,0,0
"66",8,6,0,2,0,0
"67",0,0,0,0,4,0
"68",11,0,2,0,0,0
"69",6,2,0,0,0,0
"70",9,0,0,0,3,0
"71",5,0,0,1,0,0
"72",5,2,0,3,0,0
"73",9,0,0,0,3,0
"74",4,1,0,0,0,0
"75",15,0,0,0,3,0
"76",0,0,0,0,4,0
"77",2,0,0,3,0,0
"78",12,0,0,3,0,0
"79",2,0,0,0,3,0
"80",10,4,3,1,0,0
"81",14,0,0,0,0,0
"82",10,4,0,0,2,0
"83",9,3,0,0,0,0
"84",2,0,3,0,0,0
"85",0,3,0,0,0,0
"86",8,3,0,0,0,3
"87",9,3,1,0,0,0
"88",0,0,0,4,0,0
"89",12,2,0,0,2,0
"90",0,0,4,0,0,0
"91",3,0,3,0,0,0
"92",0,0,0,0,4,0
"93",12,0,0,0,3,0
"94",0,0,0,4,0,0
"95",0,0,0,0,4,0
"96",14,0,0,3,0,0
"97",5,0,2,0,0,0
"98",6,0,0,0,2,0
"99",12,1,0,0,0,0
"100",2,0,0,0,3,0
"101",3,0,0,0,3,0
"102",2,0,0,0,0,0
"103",15,0,3,0,0,0
"104",3,0,0,3,0,0
"105",2,0,0,0,3,0
"106",2,0,0,3,0,0
"107",12,0,2,0,0,0
"108",2,0,0,0,3,0
"109",12,2,2,0,0,0
"110",6,0,0,0,3,0
"111",9,0,2,3,0,0
"112",4,0,2,0,0,0
"113",9,0,0,0,0,0
"114",11,0,0,0,3,0
"115",3,0,0,0,3,0
"116",9,2,6,0,2,0
"117",8,0,0,2,0,0
"118",8,0,0,0,2,0
"119",13,2,1,0,0,0
"120",12,0,0,3,0,0
"121",13,0,2,2,1,0
"122",2,0,0,0,3,0
"123",3,14,1,0,0,0
"124",9,0,0,0,0,0
"125",2,0,0,3,0,0
"126",0,0,0,0,4,0
"127",13,2,0,0,0,0
"128",3,0,0,0,3,0
"129",0,0,0,4,0,0
"130",7,0,2,0,0,0
