"","V1","V2","V3","V4","V5","V6"
"1",0,8,36,4,0,0
"2",12,24,12,0,0,0
"3",0,0,0,4,0,0
"4",20,16,4,8,0,0
"5",4,4,28,12,0,0
"6",4,0,0,0,4,0
"7",4,8,36,0,0,0
"8",4,12,28,4,0,0
"9",4,8,28,4,4,0
"10",8,4,32,0,4,0
"11",40,0,8,0,0,0
"12",0,0,0,0,4,0
"13",8,12,24,0,4,0
"14",4,20,20,0,4,0
"15",36,8,0,4,0,0
"16",4,8,28,8,0,0
"17",40,4,0,0,4,0
"18",12,12,4,20,0,0
"19",4,40,0,0,4,0
"20",8,36,0,4,0,0
"21",0,0,40,8,0,0
"22",4,4,36,0,4,0
"23",8,12,28,0,0,0
"24",0,12,32,0,4,0
"25",0,12,32,0,0,4
"26",0,44,4,0,0,0
"27",4,32,4,4,4,0
"28",8,28,12,0,0,0
"29",0,20,16,12,0,0
"30",4,4,8,28,4,0
"31",16,20,8,4,0,0
"32",4,8,32,4,0,0
"33",12,8,16,8,4,0
"34",0,24,16,0,8,0
"35",0,4,40,0,4,0
"36",12,28,8,0,0,0
"37",4,0,0,40,0,4
"38",8,32,4,0,0,4
"39",0,28,8,8,0,4
"40",0,8,36,4,0,0
"41",36,4,4,0,4,0
"42",4,32,4,4,4,0
"43",44,0,4,0,0,0
"44",4,8,32,4,0,0
"45",4,8,4,32,0,0
"46",4,0,8,28,8,0
"47",0,12,4,32,0,0
"48",20,24,4,0,0,0
"49",32,12,0,4,0,0
"50",36,4,4,4,0,0
"51",16,32,0,0,0,0
"52",4,4,40,0,0,0
"53",4,0,0,0,4,0
"54",4,0,0,0,0,0
"55",4,8,36,0,0,0
"56",4,0,36,4,4,0
"57",4,4,8,32,0,0
"58",0,12,28,8,0,0
"59",48,0,0,0,0,0
"60",16,32,0,0,0,0
"61",0,4,32,12,0,0
"62",12,20,12,4,0,0
"63",0,0,0,0,4,0
"64",4,20,24,0,0,0
"65",4,0,44,0,0,0
"66",0,8,36,4,0,0
"67",12,4,28,0,4,0
"68",32,12,4,0,0,0
"69",8,36,4,0,0,0
"70",0,4,36,4,4,0
"71",20,12,12,4,0,0
"72",0,4,36,8,0,0
"73",16,28,4,0,0,0
"74",8,36,0,0,4,0
"75",8,36,4,0,0,0
"76",4,32,8,4,0,0
"77",20,12,12,4,0,0
"78",16,28,0,4,0,0
"79",40,4,0,0,4,0
"80",12,16,8,4,8,0
"81",16,12,16,0,4,0
"82",12,8,20,4,4,0
"83",4,12,28,0,4,0
"84",0,8,36,0,4,0
"85",40,8,0,0,0,0
"86",32,8,0,4,4,0
"87",0,40,4,0,4,0
"88",16,24,0,8,0,0
"89",8,28,0,8,0,4
"90",0,12,36,0,0,0
"91",4,16,24,0,4,0
"92",36,4,0,4,4,0
"93",4,20,20,0,4,0
"94",12,32,0,0,4,0
"95",16,24,4,4,0,0
"96",12,28,0,8,0,0
"97",16,8,16,4,0,4
"98",40,4,0,0,4,0
"99",32,12,0,4,0,0
"100",0,40,4,0,0,4
"101",8,0,32,4,4,0
"102",0,8,32,8,0,0
"103",8,36,0,4,0,0
"104",0,12,16,12,4,4
"105",44,0,0,0,4,0
"106",0,12,24,12,0,0
"107",16,24,4,4,0,0
"108",4,0,36,4,4,0
"109",0,8,40,0,0,0
"110",0,20,24,0,0,4
"111",4,36,4,0,4,0
"112",12,32,4,0,0,0
"113",16,24,8,0,0,0
"114",4,4,28,4,8,0
"115",4,44,0,0,0,0
"116",44,0,0,4,0,0
"117",8,4,32,4,0,0
"118",8,28,12,0,0,0
"119",20,24,0,4,0,0
"120",8,0,36,4,0,0
"121",44,0,0,0,0,4
"122",4,0,32,8,4,0
"123",8,4,36,0,0,0
"124",4,0,36,8,0,0
"125",4,16,24,4,0,0
"126",4,20,20,0,4,0
"127",4,12,28,0,4,0
"128",4,40,0,0,4,0
"129",8,36,4,0,0,0
"130",32,16,0,0,0,0
