"","V1","V2","V3","V4","V5","V6"
"1",20,24,0,4,0,0
"2",44,0,4,0,0,0
"3",44,4,0,0,0,0
"4",12,0,0,4,0,0
"5",40,4,4,0,0,0
"6",36,4,0,8,0,0
"7",8,8,32,0,0,0
"8",4,0,0,4,0,0
"9",40,4,0,0,4,0
"10",12,28,4,0,4,0
"11",8,0,0,4,0,0
"12",28,12,0,4,4,0
"13",44,4,0,0,0,0
"14",28,4,8,0,0,0
"15",0,8,20,20,0,0
"16",12,32,0,4,0,0
"17",44,4,0,0,0,0
"18",4,4,0,0,0,0
"19",20,16,8,4,0,0
"20",40,4,0,4,0,0
"21",20,0,0,4,0,0
"22",0,0,0,0,4,0
"23",28,8,4,0,0,0
"24",0,0,0,0,4,0
"25",8,20,16,0,4,0
"26",40,8,0,0,0,0
"27",28,0,0,0,0,0
"28",12,0,4,0,0,0
"29",44,0,0,4,0,0
"30",16,0,0,0,0,0
"31",40,4,0,4,0,0
"32",0,40,4,4,0,0
"33",4,20,12,8,4,0
"34",4,0,0,0,4,0
"35",8,4,0,0,4,0
"36",12,0,4,0,0,0
"37",4,20,16,0,8,0
"38",24,20,0,0,4,0
"39",4,0,0,4,0,0
"40",20,24,0,0,4,0
"41",44,4,0,0,0,0
"42",0,0,0,4,0,0
"43",4,4,0,0,0,0
"44",4,0,0,4,0,0
"45",8,36,0,0,4,0
"46",36,12,0,0,0,0
"47",0,36,4,4,4,0
"48",36,4,4,4,0,0
"49",0,0,0,0,4,0
"50",40,4,0,4,0,0
"51",40,0,4,0,4,0
"52",4,4,0,0,4,0
"53",12,0,0,0,4,0
"54",40,4,0,0,4,0
"55",40,4,4,0,0,0
"56",4,0,0,0,4,0
"57",20,24,4,0,0,0
"58",32,8,4,4,0,0
"59",12,0,0,0,0,0
"60",28,16,0,0,4,0
"61",0,0,0,4,0,0
"62",12,20,16,0,0,0
"63",8,32,0,4,4,0
"64",40,8,0,0,0,0
"65",12,0,0,4,0,0
"66",36,4,4,4,0,0
"67",4,0,0,0,4,0
"68",44,0,0,0,4,0
"69",28,4,0,0,0,0
"70",40,4,0,0,4,0
"71",44,0,0,4,0,0
"72",44,0,4,0,0,0
"73",32,0,0,0,4,0
"74",20,8,0,0,0,0
"75",44,0,0,0,4,0
"76",4,0,0,0,4,0
"77",4,0,0,4,0,0
"78",44,0,0,4,0,0
"79",4,36,4,0,4,0
"80",0,0,4,0,0,0
"81",40,4,0,0,4,0
"82",40,4,0,0,4,0
"83",12,28,8,0,0,0
"84",12,36,0,0,0,0
"85",44,4,0,0,0,0
"86",0,0,0,4,0,0
"87",0,0,0,0,4,0
"88",44,0,0,4,0,0
"89",44,0,0,0,4,0
"90",4,36,8,0,0,0
"91",4,4,0,0,0,0
"92",20,20,4,4,0,0
"93",8,0,0,0,4,0
"94",44,0,0,0,4,0
"95",40,4,4,0,0,0
"96",12,24,4,8,0,0
"97",20,0,0,0,4,0
"98",20,20,4,0,4,0
"99",40,8,0,0,0,0
"100",0,4,0,0,0,0
"101",0,32,12,0,4,0
"102",20,16,8,4,0,0
"103",44,0,4,0,0,0
"104",44,0,0,4,0,0
"105",44,4,0,0,0,0
"106",44,0,0,4,0,0
"107",16,20,8,0,4,0
"108",4,24,16,4,0,0
"109",4,36,4,4,0,0
"110",0,0,0,4,0,0
"111",40,0,8,0,0,0
"112",4,0,4,0,0,0
"113",36,8,4,0,0,0
"114",44,0,0,0,4,0
"115",4,0,0,0,4,0
"116",8,0,0,0,8,0
"117",28,12,4,4,0,0
"118",40,4,4,0,0,0
"119",0,0,0,0,4,0
"120",44,0,0,4,0,0
"121",16,28,4,0,0,0
"122",44,0,4,0,0,0
"123",20,24,4,0,0,0
"124",0,0,0,4,0,0
"125",36,8,0,4,0,0
"126",0,40,4,0,4,0
"127",44,0,0,4,0,0
"128",0,36,8,0,4,0
"129",8,4,0,4,0,0
"130",36,0,8,0,4,0
